row,cell,value
26,CE26,1266
26,CF26,1270
26,CG26,1271
26,CH26,1262
26,CI26,1253
26,CJ26,1251
26,CK26,1246
26,CL26,1252
26,CM26,1248
26,CN26,1260
26,CO26,1254
26,CP26,1268
26,CQ26,1288
26,CR26,1283
26,CS26,1295
26,CT26,1297
26,CU26,1306
26,CV26,1206
26,CW26,1199
26,CX26,1204
26,CY26,1216
26,CZ26,1208
26,DA26,1231
26,DB26,1237
26,DC26,1235
26,DD26,1242
26,DE26,1250
26,DF26,1262
26,DG26,1353
26,DH26,1378
26,DI26,1371
26,DJ26,1347
26,DM26,Taltal
26,DN26,1340
26,DO26,1317
26,DP26,1328
26,DQ26,1325
26,DR26,1336
26,DS26,1336
26,DT26,1340
26,DU26,1328
26,DV26,1321
26,DW26,1315
26,DX26,1309
26,DY26,1307
26,DZ26,1282
26,EA26,1276
26,EB26,1268
26,EC26,1270
26,ED26,1265
26,EE26,1287
26,EF26,1382
26,EG26,1396
26,EH26,1413
26,EI26,1420
26,EJ26,1391
26,EK26,1392
26,EL26,1384
26,EM26,1404
26,EN26,1410
26,EO26,1398
26,EP26,1402
26,EQ26,1388
26,ER26,1371
26,ES26,1360
26,ET26,1326
26,EU26,1302
26,EV26,1298
26,EW26,1315
26,EX26,1291
26,EY26,1246
26,EZ26,1295
26,FA26,1301
26,FB26,1292
26,FC26,1303
26,FD26,1222
26,FE26,1227
26,FF26,1240
26,FG26,1232
26,FH26,1267
26,FI26,1180
26,FJ26,1175
26,FK26,1178
26,FL26,1890
26,FM26,1884
26,FN26,1943
26,FO26,2053
26,FP26,2310
26,FQ26,2257
26,FR26,2252
26,FS26,2262
26,FT26,2257
26,FU26,2250
26,FV26,2272
26,FW26,2274
26,FX26,2301
26,FY26,2299
26,FZ26,2229
26,GA26,2262
26,GB26,2271
26,GC26,2297
26,GD26,2300
26,GE26,2303
26,GF26,2302
26,GG26,2298
26,GH26,2303
26,GI26,2297
26,GJ26,2317
26,GK26,2355
26,GL26,2371
26,GM26,2416
26,GN26,2448
26,GO26,2467
26,GP26,2515
26,GQ26,2536
26,GR26,2539
26,GS26,2546
26,GT26,2547
26,GU26,2656
26,GV26,3217
27,C27,Tocopilla
27,D27,1633
27,E27,1758
27,F27,2058
27,G27,2076
27,H27,2087
27,I27,2070
27,J27,2049
27,K27,2070
27,L27,2084
27,M27,2087
27,N27,2102
27,O27,2094
27,P27,2094
27,Q27,2106
27,R27,2118
27,S27,2112
27,T27,2095
27,U27,2107
27,V27,2103
27,W27,2101
27,X27,2122
27,Y27,2138
27,Z27,2166
27,AA27,2177
27,AB27,2193
27,AC27,2213
27,AD27,2215
27,AE27,2068
27,AF27,2070
27,AG27,2083
27,AH27,2089
27,AI27,2104
27,AJ27,2123
27,AK27,2142
27,AL27,2159
27,AM27,2165
27,AN27,2181
27,AO27,2187
27,AP27,2186
27,AQ27,2183
27,AR27,2177
27,AS27,2438
27,AT27,2359
27,AU27,2374
27,AV27,2378
27,AW27,2403
27,AX27,2413
27,AY27,2425
27,AZ27,2451
27,BA27,2452
27,BB27,2434
27,BC27,2411
27,BD27,2375
27,BE27,2411
27,BF27,2419
27,BG27,2159
27,BH27,2195
27,BI27,2459
27,BJ27,2484
27,BK27,2491
27,BL27,2520
27,BM27,2480
27,BN27,2509
27,BO27,2504
27,BP27,2489
27,BQ27,2514
27,BR27,2484
27,BS27,2520
27,BT27,2484
27,BU27,2546
27,BV27,2551
27,BW27,2548
27,BX27,2631
27,BY27,2636
27,BZ27,2629
27,CA27,2667
27,CB27,2641
27,CC27,2646
27,CD27,2670
27,CE27,2693
27,CF27,2719
27,CG27,2722
27,CH27,2748
27,CI27,2760
27,CJ27,2759
27,CK27,2760
27,CL27,2752
27,CM27,2736
27,CN27,2753
27,CO27,2772
27,CP27,2762
27,CQ27,2785
27,CR27,2761
27,CS27,2759
27,CT27,2764
27,CU27,2779
27,CV27,2853
27,CW27,2833
27,CX27,2831
27,CY27,2827
27,CZ27,2825
27,DA27,2862
27,DB27,2862
27,DC27,2876
27,DD27,3032
27,DE27,3434
27,DF27,3850
27,DG27,4613
27,DH27,4445
27,DI27,4544
27,DJ27,4383
27,DM27,Tocopilla
27,DN27,4458
27,DO27,4488
27,DP27,4507
27,DQ27,4546
27,DR27,4517
