commune_code,commune,province,region,region_code,network,control_period,control_tiles,control_tests,control_devices_sum_across_tiles,control_download_mbps_test_weighted,control_upload_mbps_test_weighted,control_latency_ms_test_weighted,control_loaded_latency_down_ms_test_weighted,control_loaded_latency_up_ms_test_weighted,current_period,current_tiles,current_tests,current_devices_sum_across_tiles,current_download_mbps_test_weighted,current_upload_mbps_test_weighted,current_latency_ms_test_weighted,current_loaded_latency_down_ms_test_weighted,current_loaded_latency_up_ms_test_weighted,delta_download_mbps_test_weighted,delta_pct_download_mbps_test_weighted,delta_upload_mbps_test_weighted,delta_pct_upload_mbps_test_weighted,delta_latency_ms_test_weighted,delta_pct_latency_ms_test_weighted
5304,San Esteban,Los Andes,Región de Valparaíso,5.0,mobile,2025Q4,45.0,93.0,54.0,93.998,13.733,25.613,1159.066,1366.152,2026Q1,31.0,75.0,43.0,100.762,15.727,21.533,1381.216,1142.149,6.764,7.196,1.994,14.52,-4.08,-15.929
5401,La Ligua,Petorca,Región de Valparaíso,5.0,fixed,2025Q4,101.0,620.0,261.0,347.814,273.085,11.845,253.116,223.582,2026Q1,126.0,904.0,337.0,331.713,272.607,11.421,258.392,258.583,-16.101,-4.629,-0.478,-0.175,-0.424,-3.58
5401,La Ligua,Petorca,Región de Valparaíso,5.0,mobile,2025Q4,92.0,282.0,167.0,74.356,14.635,37.145,1573.587,1453.621,2026Q1,122.0,751.0,277.0,63.827,17.416,84.762,1716.097,1279.658,-10.529,-14.16,2.781,19.002,47.617,128.192
5402,Cabildo,Petorca,Región de Valparaíso,5.0,fixed,2025Q4,58.0,387.0,121.0,169.893,122.883,14.021,281.349,252.253,2026Q1,65.0,374.0,128.0,180.294,147.477,11.575,283.973,218.759,10.401,6.122,24.594,20.014,-2.446,-17.445
5402,Cabildo,Petorca,Región de Valparaíso,5.0,mobile,2025Q4,43.0,117.0,64.0,74.523,15.644,37.547,1386.991,1280.197,2026Q1,30.0,149.0,47.0,102.466,18.336,29.725,1747.718,1292.416,27.943,37.496,2.692,17.208,-7.822,-20.833
5403,Papudo,Petorca,Región de Valparaíso,5.0,fixed,2025Q4,32.0,298.0,132.0,339.106,297.766,9.832,249.262,185.337,2026Q1,40.0,592.0,277.0,320.762,283.843,8.076,205.726,214.693,-18.344,-5.41,-13.923,-4.676,-1.756,-17.86
5403,Papudo,Petorca,Región de Valparaíso,5.0,mobile,2025Q4,23.0,109.0,54.0,223.489,43.565,20.945,1096.817,901.697,2026Q1,44.0,405.0,162.0,66.795,20.27,37.41,1487.538,1220.706,-156.694,-70.113,-23.295,-53.472,16.465,78.611
5404,Petorca,Petorca,Región de Valparaíso,5.0,fixed,2025Q4,17.0,120.0,26.0,183.031,131.628,37.833,497.025,404.683,2026Q1,20.0,90.0,35.0,151.715,86.129,20.078,510.156,471.589,-31.316,-17.11,-45.499,-34.566,-17.755,-46.93
5404,Petorca,Petorca,Región de Valparaíso,5.0,mobile,2025Q4,22.0,106.0,29.0,56.909,12.308,122.792,1345.724,1128.679,2026Q1,23.0,66.0,24.0,65.839,11.017,173.439,1321.076,2141.015,8.93,15.692,-1.291,-10.489,50.647,41.246
5405,Zapallar,Petorca,Región de Valparaíso,5.0,fixed,2025Q4,66.0,549.0,192.0,254.164,171.869,17.111,241.386,217.749,2026Q1,91.0,906.0,315.0,284.658,189.648,17.33,283.531,267.579,30.494,11.998,17.779,10.345,0.219,1.28
5405,Zapallar,Petorca,Región de Valparaíso,5.0,mobile,2025Q4,45.0,318.0,120.0,153.479,36.882,21.903,1087.019,1128.401,2026Q1,56.0,271.0,118.0,141.33,31.488,31.513,1169.133,1000.893,-12.149,-7.916,-5.394,-14.625,9.61,43.875
5501,Quillota,Quillota,Región de Valparaíso,5.0,fixed,2025Q4,150.0,2258.0,800.0,375.241,331.065,8.591,233.661,253.189,2026Q1,147.0,2331.0,787.0,409.827,354.554,8.161,202.078,217.436,34.586,9.217,23.489,7.095,-0.43,-5.005
5501,Quillota,Quillota,Región de Valparaíso,5.0,mobile,2025Q4,118.0,656.0,263.0,88.275,21.538,24.962,1541.188,1223.67,2026Q1,106.0,536.0,230.0,89.114,18.417,24.125,1645.886,1230.508,0.839,0.95,-3.121,-14.491,-0.837,-3.353
5502,Calera,Quillota,Región de Valparaíso,5.0,fixed,2025Q4,52.0,934.0,332.0,387.521,320.177,8.331,223.466,253.159,2026Q1,55.0,863.0,334.0,439.007,371.079,7.754,237.738,181.009,51.486,13.286,50.902,15.898,-0.577,-6.926
5502,Calera,Quillota,Región de Valparaíso,5.0,mobile,2025Q4,47.0,302.0,133.0,74.429,19.859,23.586,1690.119,982.298,2026Q1,45.0,332.0,140.0,64.93,17.248,26.148,1853.644,998.117,-9.499,-12.762,-2.611,-13.148,2.562,10.862
5503,Hijuelas,Quillota,Región de Valparaíso,5.0,fixed,2025Q4,55.0,373.0,120.0,368.13,276.687,12.359,222.558,206.311,2026Q1,67.0,547.0,131.0,271.421,203.771,18.799,219.599,164.612,-96.709,-26.27,-72.916,-26.353,6.44,52.108
5503,Hijuelas,Quillota,Región de Valparaíso,5.0,mobile,2025Q4,57.0,200.0,80.0,124.503,41.591,19.83,1434.89,792.65,2026Q1,41.0,154.0,70.0,71.462,12.038,24.714,1708.24,1098.448,-53.041,-42.602,-29.553,-71.056,4.884,24.629
5504,La Cruz,Quillota,Región de Valparaíso,5.0,fixed,2025Q4,57.0,531.0,222.0,379.581,330.4,7.574,281.691,291.166,2026Q1,50.0,547.0,223.0,421.748,356.746,6.389,203.049,276.475,42.167,11.109,26.346,7.974,-1.185,-15.646
5504,La Cruz,Quillota,Región de Valparaíso,5.0,mobile,2025Q4,35.0,115.0,54.0,97.69,18.942,23.696,1167.278,1180.904,2026Q1,31.0,110.0,48.0,89.839,16.854,31.618,2392.56,1838.036,-7.851,-8.037,-2.088,-11.023,7.922,33.432
5506,Nogales,Quillota,Región de Valparaíso,5.0,fixed,2025Q4,47.0,297.0,108.0,300.071,232.719,11.145,327.108,203.354,2026Q1,57.0,235.0,111.0,365.988,283.101,12.089,255.077,273.191,65.917,21.967,50.382,21.649,0.944,8.47
5506,Nogales,Quillota,Región de Valparaíso,5.0,mobile,2025Q4,47.0,159.0,70.0,79.54,14.634,29.522,1704.176,1318.126,2026Q1,50.0,125.0,72.0,65.798,14.114,30.672,1393.744,1569.52,-13.742,-17.277,-0.52,-3.553,1.15,3.895
5601,San Antonio,San Antonio,Región de Valparaíso,5.0,fixed,2025Q4,111.0,1639.0,596.0,352.533,315.564,9.039,280.85,315.54,2026Q1,129.0,2004.0,704.0,376.702,333.364,8.617,253.997,291.645,24.169,6.856,17.8,5.641,-0.422,-4.669
5601,San Antonio,San Antonio,Región de Valparaíso,5.0,mobile,2025Q4,123.0,737.0,318.0,135.187,27.638,23.358,1450.189,1116.244,2026Q1,129.0,881.0,414.0,96.679,18.439,27.756,1678.028,1403.3,-38.508,-28.485,-9.199,-33.284,4.398,18.829
5602,Algarrobo,San Antonio,Región de Valparaíso,5.0,fixed,2025Q4,112.0,801.0,370.0,330.563,284.916,10.106,282.539,291.454,2026Q1,114.0,1312.0,582.0,327.441,280.578,11.016,235.406,290.255,-3.122,-0.944,-4.338,-1.523,0.91,9.005
5602,Algarrobo,San Antonio,Región de Valparaíso,5.0,mobile,2025Q4,74.0,392.0,140.0,148.257,29.033,26.122,1147.084,862.732,2026Q1,104.0,622.0,274.0,79.47,17.562,33.129,1706.317,1376.109,-68.787,-46.397,-11.471,-39.51,7.007,26.824
5603,Cartagena,San Antonio,Región de Valparaíso,5.0,fixed,2025Q4,67.0,659.0,229.0,287.294,288.851,4.637,318.2,212.131,2026Q1,60.0,819.0,277.0,331.735,306.138,3.753,258.502,404.355,44.441,15.469,17.287,5.985,-0.884,-19.064
