commune_code,commune,province,region,region_code,period,network,tiles,tests,devices_sum_across_tiles,download_mbps_test_weighted,upload_mbps_test_weighted,latency_ms_test_weighted,loaded_latency_down_ms_test_weighted,loaded_latency_up_ms_test_weighted,aggregation
1402,Camiña,Tamarugal,Región de Tarapacá,1.0,2026Q1,mobile,3,7,4,140.451,10.712,72.857,996.286,1031.429,tile averages weighted by tile test count
1403,Colchane,Tamarugal,Región de Tarapacá,1.0,2026Q1,mobile,2,2,2,16.524,4.994,114.5,4553.0,1493.0,tile averages weighted by tile test count
1404,Huara,Tamarugal,Región de Tarapacá,1.0,2026Q1,mobile,26,113,37,42.588,10.277,53.522,1911.832,1908.292,tile averages weighted by tile test count
1405,Pica,Tamarugal,Región de Tarapacá,1.0,2026Q1,mobile,36,130,63,90.451,16.155,48.254,1208.651,1440.138,tile averages weighted by tile test count
2101,Antofagasta,Antofagasta,Región de Antofagasta,2.0,2026Q1,mobile,220,1707,787,82.831,21.341,38.596,1849.167,1214.757,tile averages weighted by tile test count
2102,Mejillones,Antofagasta,Región de Antofagasta,2.0,2026Q1,mobile,31,140,57,60.092,15.274,45.021,1904.457,874.136,tile averages weighted by tile test count
2103,Sierra Gorda,Antofagasta,Región de Antofagasta,2.0,2026Q1,mobile,68,204,120,27.134,11.74,50.701,2208.813,1394.172,tile averages weighted by tile test count
2104,Taltal,Antofagasta,Región de Antofagasta,2.0,2026Q1,mobile,35,84,51,90.421,31.04,40.512,1441.095,854.476,tile averages weighted by tile test count
2201,Calama,El Loa,Región de Antofagasta,2.0,2026Q1,mobile,156,1004,480,93.026,24.088,44.402,1697.271,1122.134,tile averages weighted by tile test count
2202,Ollagüe,El Loa,Región de Antofagasta,2.0,2026Q1,mobile,2,2,2,122.971,17.404,43.5,320.5,1090.0,tile averages weighted by tile test count
2203,San Pedro de Atacama,El Loa,Región de Antofagasta,2.0,2026Q1,mobile,47,261,103,58.65,16.023,69.218,1715.93,1514.95,tile averages weighted by tile test count
2301,Tocopilla,Tocopilla,Región de Antofagasta,2.0,2026Q1,mobile,22,127,55,98.453,21.207,34.079,2111.976,1055.087,tile averages weighted by tile test count
2302,María Elena,Tocopilla,Región de Antofagasta,2.0,2026Q1,mobile,23,55,43,35.096,12.447,56.636,1829.964,1927.509,tile averages weighted by tile test count
3101,Copiapó,Copiapó,Región de Atacama,3.0,2026Q1,mobile,154,832,445,89.904,22.814,32.142,2001.924,1209.636,tile averages weighted by tile test count
3102,Caldera,Copiapó,Región de Atacama,3.0,2026Q1,mobile,69,270,151,65.675,16.566,51.737,2009.187,1822.656,tile averages weighted by tile test count
3103,Tierra Amarilla,Copiapó,Región de Atacama,3.0,2026Q1,mobile,47,146,64,69.149,13.547,35.521,1719.815,1568.568,tile averages weighted by tile test count
3201,Chañaral,Chañaral,Región de Atacama,3.0,2026Q1,mobile,25,106,60,91.75,23.754,36.953,1383.585,1139.226,tile averages weighted by tile test count
3202,Diego de Almagro,Chañaral,Región de Atacama,3.0,2026Q1,mobile,35,156,84,104.98,21.496,40.353,1558.167,1172.391,tile averages weighted by tile test count
3301,Vallenar,Huasco,Región de Atacama,3.0,2026Q1,mobile,77,341,166,74.214,18.104,42.657,1582.669,1298.481,tile averages weighted by tile test count
3302,Alto del Carmen,Huasco,Región de Atacama,3.0,2026Q1,mobile,22,48,24,48.886,7.501,48.479,1672.354,1660.812,tile averages weighted by tile test count
3303,Freirina,Huasco,Región de Atacama,3.0,2026Q1,mobile,23,201,56,84.437,18.014,55.443,1201.542,1355.214,tile averages weighted by tile test count
3304,Huasco,Huasco,Región de Atacama,3.0,2026Q1,mobile,25,245,89,119.745,23.03,43.241,1319.792,1194.151,tile averages weighted by tile test count
4101,La Serena,Elqui,Región de Coquimbo,4.0,2026Q1,mobile,235,1645,850,89.028,22.639,32.076,1616.716,1163.226,tile averages weighted by tile test count
4102,Coquimbo,Elqui,Región de Coquimbo,4.0,2026Q1,mobile,305,1995,902,78.106,19.033,31.411,1704.754,1274.61,tile averages weighted by tile test count
4103,Andacollo,Elqui,Región de Coquimbo,4.0,2026Q1,mobile,22,42,30,109.241,21.24,31.524,1495.707,1013.762,tile averages weighted by tile test count
4104,La Higuera,Elqui,Región de Coquimbo,4.0,2026Q1,mobile,25,111,32,48.459,7.565,80.604,1226.369,2290.216,tile averages weighted by tile test count
4105,Paihuano,Elqui,Región de Coquimbo,4.0,2026Q1,mobile,41,144,74,66.577,12.598,43.861,1737.528,1595.819,tile averages weighted by tile test count
4106,Vicuña,Elqui,Región de Coquimbo,4.0,2026Q1,mobile,62,154,93,97.003,19.449,32.123,1485.099,1129.851,tile averages weighted by tile test count
4201,Illapel,Choapa,Región de Coquimbo,4.0,2026Q1,mobile,59,177,100,81.893,17.147,34.525,1876.576,1700.966,tile averages weighted by tile test count
4202,Canela,Choapa,Región de Coquimbo,4.0,2026Q1,mobile,28,97,38,42.455,12.679,127.938,1348.812,2361.794,tile averages weighted by tile test count
4203,Los Vilos,Choapa,Región de Coquimbo,4.0,2026Q1,mobile,99,544,237,67.017,14.251,110.369,1810.445,1499.89,tile averages weighted by tile test count
4204,Salamanca,Choapa,Región de Coquimbo,4.0,2026Q1,mobile,84,243,142,75.862,18.249,71.267,1516.678,1261.609,tile averages weighted by tile test count
4301,Ovalle,Limarí,Región de Coquimbo,4.0,2026Q1,mobile,153,606,288,69.692,19.125,33.38,1704.384,1437.85,tile averages weighted by tile test count
4302,Combarbalá,Limarí,Región de Coquimbo,4.0,2026Q1,mobile,27,110,47,116.029,21.519,53.318,1044.5,1126.791,tile averages weighted by tile test count
4303,Monte Patria,Limarí,Región de Coquimbo,4.0,2026Q1,mobile,55,154,75,40.181,12.062,40.117,2039.627,1461.869,tile averages weighted by tile test count
4304,Punitaqui,Limarí,Región de Coquimbo,4.0,2026Q1,mobile,21,52,26,63.381,11.739,36.058,1244.837,1869.808,tile averages weighted by tile test count
4305,Río Hurtado,Limarí,Región de Coquimbo,4.0,2026Q1,mobile,11,23,14,57.306,8.645,32.043,998.739,1097.435,tile averages weighted by tile test count
5101,Valparaíso,Valparaíso,Región de Valparaíso,5.0,2026Q1,mobile,232,1847,871,93.962,20.18,25.069,1462.292,1225.49,tile averages weighted by tile test count
5102,Casablanca,Valparaíso,Región de Valparaíso,5.0,2026Q1,mobile,137,397,208,76.962,17.673,39.431,1507.065,1352.894,tile averages weighted by tile test count
5103,Concón,Valparaíso,Región de Valparaíso,5.0,2026Q1,mobile,65,421,218,103.716,18.648,25.705,1424.344,1220.675,tile averages weighted by tile test count
5105,Puchuncaví,Valparaíso,Región de Valparaíso,5.0,2026Q1,mobile,110,503,270,93.016,18.571,28.308,1709.204,1248.899,tile averages weighted by tile test count
5107,Quintero,Valparaíso,Región de Valparaíso,5.0,2026Q1,mobile,83,438,213,70.359,14.964,29.5,1932.443,1545.845,tile averages weighted by tile test count
5109,Viña del Mar,Valparaíso,Región de Valparaíso,5.0,2026Q1,mobile,226,3063,1234,108.068,25.818,25.832,1578.865,976.661,tile averages weighted by tile test count
5301,Los Andes,Los Andes,Región de Valparaíso,5.0,2026Q1,mobile,84,755,225,73.266,16.717,25.212,1261.334,1181.51,tile averages weighted by tile test count
5302,Calle Larga,Los Andes,Región de Valparaíso,5.0,2026Q1,mobile,27,51,38,111.311,15.514,21.647,1243.667,1373.922,tile averages weighted by tile test count
5303,Rinconada,Los Andes,Región de Valparaíso,5.0,2026Q1,mobile,23,59,29,93.329,14.084,21.305,2131.746,1524.695,tile averages weighted by tile test count
5304,San Esteban,Los Andes,Región de Valparaíso,5.0,2026Q1,mobile,31,75,43,100.762,15.727,21.533,1381.216,1142.149,tile averages weighted by tile test count
5401,La Ligua,Petorca,Región de Valparaíso,5.0,2026Q1,mobile,122,751,277,63.827,17.416,84.762,1716.097,1279.658,tile averages weighted by tile test count
5402,Cabildo,Petorca,Región de Valparaíso,5.0,2026Q1,mobile,30,149,47,102.466,18.336,29.725,1747.718,1292.416,tile averages weighted by tile test count
5403,Papudo,Petorca,Región de Valparaíso,5.0,2026Q1,mobile,44,405,162,66.795,20.27,37.41,1487.538,1220.706,tile averages weighted by tile test count
5404,Petorca,Petorca,Región de Valparaíso,5.0,2026Q1,mobile,23,66,24,65.839,11.017,173.439,1321.076,2141.015,tile averages weighted by tile test count
5405,Zapallar,Petorca,Región de Valparaíso,5.0,2026Q1,mobile,56,271,118,141.33,31.488,31.513,1169.133,1000.893,tile averages weighted by tile test count
5501,Quillota,Quillota,Región de Valparaíso,5.0,2026Q1,mobile,106,536,230,89.114,18.417,24.125,1645.886,1230.508,tile averages weighted by tile test count
5502,Calera,Quillota,Región de Valparaíso,5.0,2026Q1,mobile,45,332,140,64.93,17.248,26.148,1853.644,998.117,tile averages weighted by tile test count
5503,Hijuelas,Quillota,Región de Valparaíso,5.0,2026Q1,mobile,41,154,70,71.462,12.038,24.714,1708.24,1098.448,tile averages weighted by tile test count
5504,La Cruz,Quillota,Región de Valparaíso,5.0,2026Q1,mobile,31,110,48,89.839,16.854,31.618,2392.56,1838.036,tile averages weighted by tile test count
5506,Nogales,Quillota,Región de Valparaíso,5.0,2026Q1,mobile,50,125,72,65.798,14.114,30.672,1393.744,1569.52,tile averages weighted by tile test count
5601,San Antonio,San Antonio,Región de Valparaíso,5.0,2026Q1,mobile,129,881,414,96.679,18.439,27.756,1678.028,1403.3,tile averages weighted by tile test count
5602,Algarrobo,San Antonio,Región de Valparaíso,5.0,2026Q1,mobile,104,622,274,79.47,17.562,33.129,1706.317,1376.109,tile averages weighted by tile test count
5603,Cartagena,San Antonio,Región de Valparaíso,5.0,2026Q1,mobile,57,471,207,70.312,14.671,32.76,2111.321,1436.677,tile averages weighted by tile test count
5604,El Quisco,San Antonio,Región de Valparaíso,5.0,2026Q1,mobile,81,729,275,128.502,29.924,28.593,1663.466,1083.818,tile averages weighted by tile test count
5605,El Tabo,San Antonio,Región de Valparaíso,5.0,2026Q1,mobile,85,684,335,88.087,18.448,43.839,1874.351,1141.287,tile averages weighted by tile test count
5606,Santo Domingo,San Antonio,Región de Valparaíso,5.0,2026Q1,mobile,69,243,109,79.266,17.226,30.877,1730.485,1233.227,tile averages weighted by tile test count
5701,San Felipe,San Felipe,Región de Valparaíso,5.0,2026Q1,mobile,74,473,220,90.015,18.52,24.3,1313.078,1323.879,tile averages weighted by tile test count
5702,Catemu,San Felipe,Región de Valparaíso,5.0,2026Q1,mobile,40,169,64,85.802,15.241,31.101,1171.857,1108.583,tile averages weighted by tile test count
5703,Llaillay,San Felipe,Región de Valparaíso,5.0,2026Q1,mobile,58,233,92,71.401,17.754,23.133,1187.815,1034.682,tile averages weighted by tile test count
5704,Panquehue,San Felipe,Región de Valparaíso,5.0,2026Q1,mobile,36,256,70,113.491,16.725,26.059,1363.686,982.266,tile averages weighted by tile test count
5705,Putaendo,San Felipe,Región de Valparaíso,5.0,2026Q1,mobile,31,93,40,89.634,13.244,101.978,1291.522,1430.444,tile averages weighted by tile test count
5706,Santa María,San Felipe,Región de Valparaíso,5.0,2026Q1,mobile,27,62,41,104.627,15.287,19.274,1297.656,1247.508,tile averages weighted by tile test count
5801,Quilpué,Marga Marga,Región de Valparaíso,5.0,2026Q1,mobile,131,1025,439,94.403,21.109,24.029,1329.74,1224.893,tile averages weighted by tile test count
5802,Limache,Marga Marga,Región de Valparaíso,5.0,2026Q1,mobile,115,413,199,81.01,15.642,30.237,1573.749,1360.157,tile averages weighted by tile test count
5803,Olmué,Marga Marga,Región de Valparaíso,5.0,2026Q1,mobile,81,334,146,82.313,14.768,30.458,1369.453,1167.231,tile averages weighted by tile test count
5804,Villa Alemana,Marga Marga,Región de Valparaíso,5.0,2026Q1,mobile,94,595,268,117.901,24.019,27.371,1451.573,1003.654,tile averages weighted by tile test count
6101,Rancagua,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,186,1184,584,102.56,22.637,22.981,1194.68,1105.074,tile averages weighted by tile test count
6102,Codegua,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,18,44,26,89.52,15.711,23.773,1132.093,1377.395,tile averages weighted by tile test count
6103,Coinco,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,14,41,20,98.522,10.663,26.146,1090.854,1442.366,tile averages weighted by tile test count
6104,Coltauco,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,56,377,80,31.14,7.542,37.589,2306.016,1430.79,tile averages weighted by tile test count
6105,Doñihue,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,40,103,69,135.33,22.002,26.854,1466.284,1242.255,tile averages weighted by tile test count
6106,Graneros,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,40,101,66,95.768,19.74,20.465,1205.85,1021.762,tile averages weighted by tile test count
6107,Las Cabras,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,144,471,239,60.686,14.557,60.454,1435.1,1463.783,tile averages weighted by tile test count
6108,Machalí,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,81,275,159,98.598,20.947,22.789,1059.796,1086.055,tile averages weighted by tile test count
6109,Malloa,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,50,141,72,71.437,16.36,31.284,1532.629,1192.617,tile averages weighted by tile test count
6110,Mostazal,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,45,155,82,109.759,20.14,31.161,1048.461,1205.465,tile averages weighted by tile test count
6111,Olivar,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,27,80,44,143.833,25.732,20.788,1201.38,835.062,tile averages weighted by tile test count
6112,Peumo,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,28,90,51,113.492,24.04,34.367,867.356,1203.522,tile averages weighted by tile test count
6113,Pichidegua,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,53,297,78,73.946,19.013,52.572,879.759,1140.767,tile averages weighted by tile test count
6114,Quinta de Tilcoco,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,26,135,40,103.254,21.52,23.874,1257.133,992.081,tile averages weighted by tile test count
6115,Rengo,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,94,406,177,83.693,15.38,29.704,1699.656,1473.17,tile averages weighted by tile test count
6116,Requínoa,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,62,228,103,103.633,18.974,22.377,958.974,1153.163,tile averages weighted by tile test count
6117,San Vicente,Cachapoal,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,93,267,152,91.236,15.621,40.116,1468.106,1423.451,tile averages weighted by tile test count
6201,Pichilemu,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,88,546,292,99.643,21.036,51.487,1098.273,1340.868,tile averages weighted by tile test count
6202,La Estrella,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,46,168,58,54.167,12.492,65.024,1641.5,1791.287,tile averages weighted by tile test count
6203,Litueche,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,37,126,54,86.601,14.614,32.214,1016.508,1064.238,tile averages weighted by tile test count
6204,Marchigüe,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,46,197,64,98.124,13.165,46.396,1056.325,1368.416,tile averages weighted by tile test count
6205,Navidad,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,53,214,107,73.581,18.547,77.051,1467.516,1690.159,tile averages weighted by tile test count
6206,Paredones,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,53,200,83,61.922,14.839,33.525,1031.869,1160.583,tile averages weighted by tile test count
6301,San Fernando,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,113,384,233,104.509,19.933,26.404,1418.801,1316.869,tile averages weighted by tile test count
6302,Chépica,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,28,79,42,74.331,10.661,47.165,1442.19,1676.658,tile averages weighted by tile test count
6303,Chimbarongo,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,84,803,123,109.386,30.317,21.224,806.695,546.521,tile averages weighted by tile test count
6304,Lolol,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,78,275,113,90.598,19.174,25.767,1345.38,832.12,tile averages weighted by tile test count
6305,Nancagua,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,30,71,43,113.684,19.993,27.014,1173.282,1406.549,tile averages weighted by tile test count
6306,Palmilla,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,37,75,44,111.444,24.227,32.133,959.176,1335.427,tile averages weighted by tile test count
6307,Peralillo,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,41,93,55,102.077,30.415,33.086,1142.902,1029.011,tile averages weighted by tile test count
6308,Placilla,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,22,85,24,80.11,11.904,25.153,991.8,1115.214,tile averages weighted by tile test count
6309,Pumanque,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,30,69,36,29.32,7.821,34.507,2305.176,2565.899,tile averages weighted by tile test count
6310,Santa Cruz,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,2026Q1,mobile,82,354,162,87.029,16.742,29.46,1267.559,1332.969,tile averages weighted by tile test count
7101,Talca,Talca,Región del Maule,7.0,2026Q1,mobile,204,1442,704,126.17,26.153,30.686,1324.911,1191.257,tile averages weighted by tile test count
7102,Constitución,Talca,Región del Maule,7.0,2026Q1,mobile,81,340,188,79.415,19.444,34.679,1314.768,1309.437,tile averages weighted by tile test count
7103,Curepto,Talca,Región del Maule,7.0,2026Q1,mobile,36,141,49,45.047,14.518,28.66,1217.241,1257.319,tile averages weighted by tile test count
7104,Empedrado,Talca,Región del Maule,7.0,2026Q1,mobile,12,16,13,37.329,12.44,30.062,1938.0,1070.938,tile averages weighted by tile test count
7105,Maule,Talca,Región del Maule,7.0,2026Q1,mobile,98,465,184,57.559,14.436,26.254,1534.312,1198.248,tile averages weighted by tile test count
7106,Pelarco,Talca,Región del Maule,7.0,2026Q1,mobile,21,50,28,81.028,14.745,30.26,1834.84,2045.46,tile averages weighted by tile test count
7107,Pencahue,Talca,Región del Maule,7.0,2026Q1,mobile,59,97,60,44.632,9.169,35.124,1999.771,1945.344,tile averages weighted by tile test count
7108,Río Claro,Talca,Región del Maule,7.0,2026Q1,mobile,38,80,48,136.195,21.881,27.625,1411.924,1490.05,tile averages weighted by tile test count
7109,San Clemente,Talca,Región del Maule,7.0,2026Q1,mobile,142,341,189,36.617,9.652,32.443,1725.955,1530.115,tile averages weighted by tile test count
7110,San Rafael,Talca,Región del Maule,7.0,2026Q1,mobile,37,92,50,130.504,22.945,27.076,1148.054,1423.554,tile averages weighted by tile test count
7201,Cauquenes,Cauquenes,Región del Maule,7.0,2026Q1,mobile,85,280,144,65.736,13.598,29.9,2044.812,1880.518,tile averages weighted by tile test count
7202,Chanco,Cauquenes,Región del Maule,7.0,2026Q1,mobile,23,143,51,80.36,26.591,104.329,1705.39,1491.437,tile averages weighted by tile test count
7203,Pelluhue,Cauquenes,Región del Maule,7.0,2026Q1,mobile,67,361,149,53.33,14.929,97.928,1343.953,1564.958,tile averages weighted by tile test count
7301,Curicó,Curicó,Región del Maule,7.0,2026Q1,mobile,168,791,413,119.661,22.254,27.281,1272.518,1347.869,tile averages weighted by tile test count
7302,Hualañé,Curicó,Región del Maule,7.0,2026Q1,mobile,42,113,59,78.684,19.451,49.85,1067.336,1519.434,tile averages weighted by tile test count
7303,Licantén,Curicó,Región del Maule,7.0,2026Q1,mobile,31,107,70,93.54,20.164,40.234,1158.925,1350.841,tile averages weighted by tile test count
7304,Molina,Curicó,Región del Maule,7.0,2026Q1,mobile,101,427,214,102.068,19.53,28.817,1159.376,1107.326,tile averages weighted by tile test count
7305,Rauco,Curicó,Región del Maule,7.0,2026Q1,mobile,24,101,34,76.709,13.299,28.723,1222.238,1627.554,tile averages weighted by tile test count
7306,Romeral,Curicó,Región del Maule,7.0,2026Q1,mobile,50,227,92,88.987,14.124,29.709,2126.791,1473.434,tile averages weighted by tile test count
7307,Sagrada Familia,Curicó,Región del Maule,7.0,2026Q1,mobile,39,96,54,66.397,11.005,40.615,1274.305,1559.781,tile averages weighted by tile test count
7308,Teno,Curicó,Región del Maule,7.0,2026Q1,mobile,84,148,101,63.125,10.692,42.101,1808.24,1586.932,tile averages weighted by tile test count
7309,Vichuquén,Curicó,Región del Maule,7.0,2026Q1,mobile,35,74,44,77.025,18.886,40.892,1261.865,1491.108,tile averages weighted by tile test count
7401,Linares,Linares,Región del Maule,7.0,2026Q1,mobile,144,567,307,82.111,15.868,34.596,1672.057,1485.69,tile averages weighted by tile test count
7402,Colbún,Linares,Región del Maule,7.0,2026Q1,mobile,72,239,100,62.719,13.217,29.987,1535.567,1389.071,tile averages weighted by tile test count
7403,Longaví,Linares,Región del Maule,7.0,2026Q1,mobile,107,300,142,43.91,11.344,34.3,1931.279,1711.73,tile averages weighted by tile test count
7404,Parral,Linares,Región del Maule,7.0,2026Q1,mobile,94,595,181,56.337,15.084,141.119,1510.364,1727.358,tile averages weighted by tile test count
7405,Retiro,Linares,Región del Maule,7.0,2026Q1,mobile,52,107,62,37.69,10.849,41.421,2432.76,2159.121,tile averages weighted by tile test count
7406,San Javier,Linares,Región del Maule,7.0,2026Q1,mobile,87,336,140,58.971,18.227,34.72,1437.764,1163.345,tile averages weighted by tile test count
7407,Villa Alegre,Linares,Región del Maule,7.0,2026Q1,mobile,40,83,58,85.892,11.314,29.217,1491.8,1875.578,tile averages weighted by tile test count
7408,Yerbas Buenas,Linares,Región del Maule,7.0,2026Q1,mobile,52,171,79,100.597,20.123,28.93,1474.136,1316.222,tile averages weighted by tile test count
8101,Concepción,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,151,1310,690,98.317,24.769,31.913,1738.144,1186.726,tile averages weighted by tile test count
8102,Coronel,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,101,376,239,106.466,20.428,33.439,1821.579,1265.362,tile averages weighted by tile test count
8103,Chiguayante,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,44,150,90,87.711,19.664,37.167,2000.577,1513.466,tile averages weighted by tile test count
8104,Florida,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,72,169,84,80.137,13.478,33.74,1841.448,1981.935,tile averages weighted by tile test count
8105,Hualqui,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,71,197,94,79.314,15.906,33.655,1978.462,1368.756,tile averages weighted by tile test count
8106,Lota,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,27,111,53,99.046,18.685,26.685,1907.757,1401.018,tile averages weighted by tile test count
8107,Penco,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,39,129,82,76.385,19.059,31.566,1703.233,975.651,tile averages weighted by tile test count
8108,San Pedro de la Paz,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,90,449,219,116.517,22.354,27.746,1622.808,1192.951,tile averages weighted by tile test count
8109,Santa Juana,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,58,181,63,89.155,11.763,30.718,2284.0,2482.204,tile averages weighted by tile test count
8110,Talcahuano,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,92,505,287,105.971,25.553,30.085,1802.994,1283.002,tile averages weighted by tile test count
8111,Tomé,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,66,236,141,68.13,17.759,59.653,1710.553,1469.838,tile averages weighted by tile test count
8112,Hualpén,Concepción,Región del Bío-Bío,8.0,2026Q1,mobile,56,337,161,83.432,19.342,33.884,2105.579,1480.533,tile averages weighted by tile test count
8201,Lebu,Arauco,Región del Bío-Bío,8.0,2026Q1,mobile,45,150,68,90.585,22.375,57.187,1116.9,1302.147,tile averages weighted by tile test count
8202,Arauco,Arauco,Región del Bío-Bío,8.0,2026Q1,mobile,52,208,92,72.97,21.547,42.572,1417.5,1236.409,tile averages weighted by tile test count
8203,Cañete,Arauco,Región del Bío-Bío,8.0,2026Q1,mobile,82,366,151,89.058,18.125,38.719,1763.096,1377.041,tile averages weighted by tile test count
8204,Contulmo,Arauco,Región del Bío-Bío,8.0,2026Q1,mobile,33,132,42,63.05,10.325,35.667,2080.364,1262.22,tile averages weighted by tile test count
8205,Curanilahue,Arauco,Región del Bío-Bío,8.0,2026Q1,mobile,29,70,41,58.845,13.337,31.971,1889.143,1758.814,tile averages weighted by tile test count
8206,Los Alamos,Arauco,Región del Bío-Bío,8.0,2026Q1,mobile,32,66,43,141.665,29.189,30.273,1561.136,1187.591,tile averages weighted by tile test count
8207,Tirúa,Arauco,Región del Bío-Bío,8.0,2026Q1,mobile,58,344,126,57.819,15.602,44.241,1629.971,1553.804,tile averages weighted by tile test count
8301,Los Ángeles,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,343,1507,730,70.61,16.998,35.052,2002.652,1441.458,tile averages weighted by tile test count
8302,Antuco,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,23,54,34,28.103,10.632,35.019,2612.17,1512.778,tile averages weighted by tile test count
8303,Cabrero,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,81,245,141,64.083,12.468,32.086,2449.597,1545.98,tile averages weighted by tile test count
8304,Laja,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,48,101,67,78.378,14.351,30.624,2143.842,1358.723,tile averages weighted by tile test count
8305,Mulchén,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,51,130,82,82.475,14.67,36.469,1469.231,1721.271,tile averages weighted by tile test count
8306,Nacimiento,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,51,155,74,66.415,10.584,34.813,2053.545,1874.755,tile averages weighted by tile test count
8307,Negrete,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,22,82,47,79.046,18.228,49.878,1612.488,1031.756,tile averages weighted by tile test count
8308,Quilaco,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,15,21,17,81.16,8.983,44.762,1735.0,1958.667,tile averages weighted by tile test count
8309,Quilleco,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,26,67,34,67.474,11.695,33.582,1199.03,2282.194,tile averages weighted by tile test count
8310,San Rosendo,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,6,9,7,59.727,17.274,30.778,2440.556,782.889,tile averages weighted by tile test count
8311,Santa Bárbara,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,52,124,70,64.317,11.989,35.395,2091.259,2023.211,tile averages weighted by tile test count
8312,Tucapel,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,25,72,34,66.82,14.369,31.042,1832.197,1201.264,tile averages weighted by tile test count
8313,Yumbel,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,74,227,111,64.617,12.357,36.467,1979.288,2025.106,tile averages weighted by tile test count
8314,Alto Biobío,Bío-Bío,Región del Bío-Bío,8.0,2026Q1,mobile,13,16,14,14.304,3.587,42.25,1384.8,1578.312,tile averages weighted by tile test count
9101,Temuco,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,254,1928,1024,103.971,22.146,32.498,1362.333,1188.595,tile averages weighted by tile test count
9102,Carahue,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,60,182,82,70.733,10.816,37.066,1339.956,1281.33,tile averages weighted by tile test count
