commune_code,commune,province,region,region_code,period,network,tiles,tests,devices_sum_across_tiles,download_mbps_test_weighted,upload_mbps_test_weighted,latency_ms_test_weighted,loaded_latency_down_ms_test_weighted,loaded_latency_up_ms_test_weighted,aggregation
8311,Santa Bárbara,Bío-Bío,Región del Bío-Bío,8.0,2026Q2,mobile,43,110,62,66.941,11.202,34.764,1582.692,2151.164,tile averages weighted by tile test count
8312,Tucapel,Bío-Bío,Región del Bío-Bío,8.0,2026Q2,mobile,29,104,48,58.715,14.416,31.625,2303.62,1532.663,tile averages weighted by tile test count
8313,Yumbel,Bío-Bío,Región del Bío-Bío,8.0,2026Q2,mobile,62,226,87,61.276,15.849,34.115,1686.907,1450.168,tile averages weighted by tile test count
8314,Alto Biobío,Bío-Bío,Región del Bío-Bío,8.0,2026Q2,mobile,8,17,10,21.289,3.481,47.235,2090.786,1573.765,tile averages weighted by tile test count
9101,Temuco,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,243,1883,1005,98.141,21.869,36.29,1460.06,1155.158,tile averages weighted by tile test count
9102,Carahue,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,41,148,67,98.962,20.648,32.703,1326.709,1124.156,tile averages weighted by tile test count
9103,Cunco,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,57,488,86,54.935,8.793,41.787,1971.282,1875.559,tile averages weighted by tile test count
9104,Curarrehue,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,8,20,8,49.224,14.123,29.05,1771.75,588.5,tile averages weighted by tile test count
9105,Freire,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,70,290,92,47.258,9.787,40.993,2404.285,2557.952,tile averages weighted by tile test count
9106,Galvarino,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,35,161,51,88.089,15.799,34.441,2086.881,1886.662,tile averages weighted by tile test count
9107,Gorbea,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,33,157,45,126.106,25.714,28.344,898.822,784.828,tile averages weighted by tile test count
9108,Lautaro,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,86,494,132,62.48,11.58,45.358,1786.616,1950.275,tile averages weighted by tile test count
9109,Loncoche,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,48,192,76,88.486,15.819,38.208,1432.026,1330.938,tile averages weighted by tile test count
9110,Melipeuco,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,16,44,24,62.144,9.45,37.705,1772.0,1860.614,tile averages weighted by tile test count
9111,Nueva Imperial,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,40,130,70,70.724,12.922,45.077,1832.054,2101.07,tile averages weighted by tile test count
9112,Padre Las Casas,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,144,604,241,58.654,17.387,39.997,1460.285,1258.282,tile averages weighted by tile test count
9113,Perquenco,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,17,45,20,109.35,13.622,39.733,1571.267,1727.2,tile averages weighted by tile test count
9114,Pitrufquén,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,40,164,74,106.595,22.28,30.701,1287.356,1151.245,tile averages weighted by tile test count
9115,Pucón,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,117,343,188,78.817,16.101,33.338,1473.597,1655.029,tile averages weighted by tile test count
9116,Saavedra,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,31,141,54,100.631,16.976,34.199,1493.255,1826.766,tile averages weighted by tile test count
9117,Teodoro Schmidt,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,57,158,71,59.975,11.582,42.12,2209.827,2271.12,tile averages weighted by tile test count
9118,Toltén,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,17,20,17,39.579,7.749,37.25,2378.05,2494.8,tile averages weighted by tile test count
9119,Vilcún,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,68,432,111,61.903,15.577,50.998,1285.157,1590.167,tile averages weighted by tile test count
9120,Villarrica,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,153,581,280,63.324,15.486,40.224,1657.95,1584.514,tile averages weighted by tile test count
9121,Cholchol,Cautín,Región de La Araucanía,9.0,2026Q2,mobile,31,79,41,108.385,17.398,37.709,1707.835,1513.899,tile averages weighted by tile test count
9201,Angol,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,140,337,213,76.059,15.672,35.202,1790.693,1422.074,tile averages weighted by tile test count
9202,Collipulli,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,38,148,61,85.075,20.827,30.453,1818.705,896.574,tile averages weighted by tile test count
9203,Curacautín,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,34,154,53,61.327,9.418,46.766,1071.288,1054.377,tile averages weighted by tile test count
9204,Ercilla,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,17,94,32,68.267,16.352,56.245,1445.426,1201.128,tile averages weighted by tile test count
9205,Lonquimay,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,29,83,41,43.082,10.146,71.819,1532.134,1501.108,tile averages weighted by tile test count
9206,Los Sauces,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,20,73,29,72.954,14.818,76.26,1359.959,862.781,tile averages weighted by tile test count
9207,Lumaco,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,31,85,43,72.881,15.019,53.753,1407.867,1675.271,tile averages weighted by tile test count
9208,Purén,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,21,50,30,92.123,19.301,47.62,1008.521,1471.46,tile averages weighted by tile test count
9209,Renaico,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,15,45,27,88.868,13.231,33.867,2060.244,1909.133,tile averages weighted by tile test count
9210,Traiguén,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,18,46,34,159.713,23.069,29.457,995.913,1116.739,tile averages weighted by tile test count
9211,Victoria,Malleco,Región de La Araucanía,9.0,2026Q2,mobile,51,119,75,114.741,17.144,31.765,1150.632,1350.992,tile averages weighted by tile test count
10101,Puerto Montt,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,355,1933,861,84.995,19.383,40.318,1978.703,1341.351,tile averages weighted by tile test count
10102,Calbuco,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,41,143,45,83.901,16.933,66.706,1928.223,1266.542,tile averages weighted by tile test count
10103,Cochamó,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,22,75,30,59.762,8.864,50.813,1005.863,879.107,tile averages weighted by tile test count
10104,Fresia,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,17,50,29,75.127,14.899,40.14,1747.98,1477.54,tile averages weighted by tile test count
10105,Frutillar,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,47,98,64,107.647,18.138,37.622,2070.784,1539.878,tile averages weighted by tile test count
10106,Los Muermos,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,20,77,28,128.342,12.056,32.766,1446.156,1191.494,tile averages weighted by tile test count
10107,Llanquihue,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,31,73,48,136.558,25.41,33.288,1863.648,1357.26,tile averages weighted by tile test count
10108,Maullín,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,36,135,63,82.495,19.749,45.667,1732.356,1201.231,tile averages weighted by tile test count
10109,Puerto Varas,Llanquihue,Región de Los Lagos,10.0,2026Q2,mobile,114,348,188,80.916,15.319,38.414,1613.601,1247.997,tile averages weighted by tile test count
10201,Castro,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,53,176,87,65.188,13.055,40.659,1794.293,1555.057,tile averages weighted by tile test count
10202,Ancud,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,86,342,152,83.695,20.26,51.599,1677.212,1447.472,tile averages weighted by tile test count
10203,Chonchi,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,45,231,53,35.012,8.467,45.082,1874.873,2401.688,tile averages weighted by tile test count
10204,Curaco de Vélez,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,8,20,12,133.604,26.766,32.6,1317.85,1598.4,tile averages weighted by tile test count
10205,Dalcahue,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,12,20,13,73.56,14.497,77.95,1173.2,1367.75,tile averages weighted by tile test count
10206,Puqueldón,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,9,23,13,33.642,7.714,37.261,1915.217,1704.174,tile averages weighted by tile test count
10207,Queilén,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,11,11,11,31.897,8.547,39.818,4031.182,3363.364,tile averages weighted by tile test count
10208,Quellón,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,44,84,52,90.068,18.086,54.881,1598.494,1123.039,tile averages weighted by tile test count
10209,Quemchi,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,12,94,15,59.504,17.945,45.723,1013.247,2137.564,tile averages weighted by tile test count
10210,Quinchao,Chiloe,Región de Los Lagos,10.0,2026Q2,mobile,6,10,8,116.099,19.946,36.6,1412.6,1270.2,tile averages weighted by tile test count
10301,Osorno,Osorno,Región de Los Lagos,10.0,2026Q2,mobile,178,970,433,92.929,22.278,38.944,2082.16,1126.365,tile averages weighted by tile test count
10302,Puerto Octay,Osorno,Región de Los Lagos,10.0,2026Q2,mobile,21,91,25,76.007,19.784,40.692,1804.604,1450.56,tile averages weighted by tile test count
10303,Purranque,Osorno,Región de Los Lagos,10.0,2026Q2,mobile,34,69,45,120.625,27.233,43.377,1672.379,945.551,tile averages weighted by tile test count
10304,Puyehue,Osorno,Región de Los Lagos,10.0,2026Q2,mobile,30,61,40,59.322,13.586,41.639,2495.155,1861.443,tile averages weighted by tile test count
10305,Río Negro,Osorno,Región de Los Lagos,10.0,2026Q2,mobile,21,56,30,106.317,23.334,32.429,2079.846,1154.709,tile averages weighted by tile test count
10306,San Juan de la Costa,Osorno,Región de Los Lagos,10.0,2026Q2,mobile,17,47,20,73.423,23.593,32.915,1480.489,1315.064,tile averages weighted by tile test count
10307,San Pablo,Osorno,Región de Los Lagos,10.0,2026Q2,mobile,23,65,39,89.115,19.662,39.8,1959.127,1286.469,tile averages weighted by tile test count
10401,Chaitén,Palena,Región de Los Lagos,10.0,2026Q2,mobile,10,16,12,104.996,15.563,33.875,1732.571,1833.867,tile averages weighted by tile test count
10402,Futaleufú,Palena,Región de Los Lagos,10.0,2026Q2,mobile,1,5,2,113.881,23.823,84.0,2092.0,1055.0,tile averages weighted by tile test count
10403,Hualaihué,Palena,Región de Los Lagos,10.0,2026Q2,mobile,24,82,34,54.756,12.198,49.756,1347.605,1337.134,tile averages weighted by tile test count
10404,Palena,Palena,Región de Los Lagos,10.0,2026Q2,mobile,5,7,5,63.368,5.382,45.143,1207.714,2212.714,tile averages weighted by tile test count
11101,Coyhaique,Coyhaique,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q2,mobile,88,380,159,72.745,17.21,51.197,1800.077,1144.687,tile averages weighted by tile test count
11102,Lago Verde,Coyhaique,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q2,mobile,1,4,1,2.682,0.304,73.0,2807.0,5185.0,tile averages weighted by tile test count
11201,Aysén,Aysén,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q2,mobile,28,117,49,85.947,16.715,50.222,1346.862,1603.709,tile averages weighted by tile test count
11202,Cisnes,Aysén,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q2,mobile,8,21,9,22.21,10.244,48.714,2310.857,893.952,tile averages weighted by tile test count
11301,Cochrane,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q2,mobile,5,6,6,75.937,19.908,82.833,991.833,498.0,tile averages weighted by tile test count
11303,Tortel,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q2,mobile,4,8,4,21.443,12.709,55.25,1505.875,1368.875,tile averages weighted by tile test count
11401,Chile Chico,General Carrera,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q2,mobile,8,13,9,62.027,14.983,119.154,2086.692,1424.231,tile averages weighted by tile test count
11402,Río Ibáñez,General Carrera,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q2,mobile,10,18,11,46.292,12.792,45.889,1420.824,1216.444,tile averages weighted by tile test count
12101,Punta Arenas,Magallanes,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,77,419,138,55.509,17.952,96.909,1793.288,1385.549,tile averages weighted by tile test count
12102,Laguna Blanca,Magallanes,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,4,23,4,22.02,3.709,55.696,591.435,458.957,tile averages weighted by tile test count
12103,Río Verde,Magallanes,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,1,3,2,50.682,3.415,54.0,344.0,141.0,tile averages weighted by tile test count
12104,San Gregorio,Magallanes,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,8,12,8,32.001,11.636,64.667,1882.417,1676.917,tile averages weighted by tile test count
12201,Cabo de Hornos,Antártica Chilena,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,9,115,19,66.073,14.407,96.957,2102.191,1465.304,tile averages weighted by tile test count
12301,Porvenir,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,6,8,7,125.382,34.167,61.0,684.5,618.875,tile averages weighted by tile test count
12302,Primavera,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,4,12,7,77.441,18.746,73.917,1237.583,1391.083,tile averages weighted by tile test count
12303,Timaukel,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,1,3,1,0.222,0.222,64.0,582.0,5372.0,tile averages weighted by tile test count
12401,Natales,Ultima Esperanza,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,54,167,84,122.062,26.197,63.635,1900.92,1064.747,tile averages weighted by tile test count
12402,Torres del Paine,Ultima Esperanza,Región de Magallanes y Antártica Chilena,12.0,2026Q2,mobile,2,3,3,93.732,13.163,60.333,411.333,540.333,tile averages weighted by tile test count
13101,Santiago,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,93,5140,2353,118.141,28.42,23.427,1279.302,968.78,tile averages weighted by tile test count
13102,Cerrillos,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,55,465,251,104.73,22.084,22.948,1583.978,1340.097,tile averages weighted by tile test count
13103,Cerro Navia,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,39,367,224,109.872,23.601,20.589,1432.567,1017.191,tile averages weighted by tile test count
13104,Conchalí,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,40,581,232,132.751,23.612,22.575,1264.633,988.222,tile averages weighted by tile test count
13105,El Bosque,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,47,435,248,112.192,21.334,21.487,1438.738,1333.929,tile averages weighted by tile test count
13106,Estación Central,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,51,775,466,89.567,23.96,23.154,1671.297,1043.852,tile averages weighted by tile test count
13107,Huechuraba,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,79,921,462,122.282,25.266,21.433,1359.033,1039.505,tile averages weighted by tile test count
13108,Independencia,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,26,487,249,98.714,23.625,19.754,1452.495,1055.998,tile averages weighted by tile test count
13109,La Cisterna,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,39,517,290,100.422,22.484,19.634,1604.673,1112.279,tile averages weighted by tile test count
13110,La Florida,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,147,1799,1011,119.509,25.747,23.032,1300.241,983.27,tile averages weighted by tile test count
13111,La Granja,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,39,352,200,103.424,17.68,21.301,1415.83,1276.605,tile averages weighted by tile test count
13112,La Pintana,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,72,516,253,96.12,16.512,25.612,1349.599,1299.519,tile averages weighted by tile test count
13113,La Reina,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,66,707,302,128.408,32.508,19.936,1141.622,886.539,tile averages weighted by tile test count
13114,Las Condes,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,149,4244,1463,145.423,34.872,21.377,1117.386,885.919,tile averages weighted by tile test count
13115,Lo Barnechea,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,131,536,311,93.882,20.09,23.101,1168.65,1295.16,tile averages weighted by tile test count
13116,Lo Espejo,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,31,323,142,105.535,21.102,22.118,1334.223,1178.136,tile averages weighted by tile test count
13117,Lo Prado,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,27,248,161,115.947,25.602,24.02,1612.331,963.802,tile averages weighted by tile test count
13118,Macul,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,53,912,473,122.265,27.228,20.411,1366.798,1039.201,tile averages weighted by tile test count
13119,Maipú,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,213,2510,1151,109.48,23.389,22.622,1411.429,1073.048,tile averages weighted by tile test count
13120,Ñuñoa,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,61,1507,786,125.832,28.025,20.006,1210.386,1035.287,tile averages weighted by tile test count
13121,Pedro Aguirre Cerda,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,32,345,158,99.037,20.023,19.574,1632.113,1251.362,tile averages weighted by tile test count
13122,Peñalolén,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,105,970,506,120.412,25.646,20.908,1440.73,987.299,tile averages weighted by tile test count
13123,Providencia,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,54,2167,1210,140.468,33.798,23.218,1140.944,876.491,tile averages weighted by tile test count
13124,Pudahuel,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,197,1572,811,97.683,22.198,29.869,1327.951,1069.832,tile averages weighted by tile test count
13125,Quilicura,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,127,1001,546,89.337,19.632,26.17,1426.442,1259.712,tile averages weighted by tile test count
13126,Quinta Normal,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,46,615,312,106.234,24.705,25.75,1417.977,1105.883,tile averages weighted by tile test count
13127,Recoleta,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,54,803,347,109.755,21.455,28.57,1446.904,1196.723,tile averages weighted by tile test count
13128,Renca,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,72,625,316,121.14,23.405,23.965,1498.29,1125.792,tile averages weighted by tile test count
13129,San Joaquín,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,35,422,222,126.168,26.398,18.434,1470.396,1086.507,tile averages weighted by tile test count
13130,San Miguel,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,38,858,483,107.562,24.096,22.918,1565.093,1071.351,tile averages weighted by tile test count
13131,San Ramón,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,25,360,177,99.611,22.291,23.042,1299.964,1131.658,tile averages weighted by tile test count
13132,Vitacura,Santiago,Región Metropolitana de Santiago,13.0,2026Q2,mobile,71,685,409,140.241,26.402,20.089,983.88,992.536,tile averages weighted by tile test count
13201,Puente Alto,Cordillera,Región Metropolitana de Santiago,13.0,2026Q2,mobile,216,2119,1060,91.12,21.487,22.556,1459.668,1158.89,tile averages weighted by tile test count
13202,Pirque,Cordillera,Región Metropolitana de Santiago,13.0,2026Q2,mobile,48,91,60,61.423,18.176,22.824,1036.573,1134.066,tile averages weighted by tile test count
13203,San José de Maipo,Cordillera,Región Metropolitana de Santiago,13.0,2026Q2,mobile,54,124,74,72.25,12.463,29.056,1337.289,1827.878,tile averages weighted by tile test count
13301,Colina,Chacabuco,Región Metropolitana de Santiago,13.0,2026Q2,mobile,269,1313,576,84.374,19.498,24.79,1561.31,1208.058,tile averages weighted by tile test count
13302,Lampa,Chacabuco,Región Metropolitana de Santiago,13.0,2026Q2,mobile,196,787,396,90.498,18.02,21.914,1522.041,1285.955,tile averages weighted by tile test count
13303,Tiltil,Chacabuco,Región Metropolitana de Santiago,13.0,2026Q2,mobile,68,253,104,77.98,14.706,39.518,1137.333,1575.865,tile averages weighted by tile test count
13401,San Bernardo,Maipo,Región Metropolitana de Santiago,13.0,2026Q2,mobile,215,1817,825,92.899,20.835,27.034,1409.729,1176.134,tile averages weighted by tile test count
13402,Buin,Maipo,Región Metropolitana de Santiago,13.0,2026Q2,mobile,135,655,322,95.178,21.351,23.009,1051.735,1056.119,tile averages weighted by tile test count
13403,Calera de Tango,Maipo,Región Metropolitana de Santiago,13.0,2026Q2,mobile,62,209,102,124.979,22.741,22.914,1226.033,1101.995,tile averages weighted by tile test count
13404,Paine,Maipo,Región Metropolitana de Santiago,13.0,2026Q2,mobile,132,373,195,73.145,14.288,26.815,1344.815,1392.768,tile averages weighted by tile test count
13501,Melipilla,Melipilla,Región Metropolitana de Santiago,13.0,2026Q2,mobile,175,834,374,73.912,17.519,25.67,1516.773,1236.741,tile averages weighted by tile test count
13502,Alhué,Melipilla,Región Metropolitana de Santiago,13.0,2026Q2,mobile,7,18,12,137.686,23.917,22.611,466.278,872.111,tile averages weighted by tile test count
13503,Curacaví,Melipilla,Región Metropolitana de Santiago,13.0,2026Q2,mobile,117,361,187,79.741,15.735,44.404,1556.215,1314.206,tile averages weighted by tile test count
13504,María Pinto,Melipilla,Región Metropolitana de Santiago,13.0,2026Q2,mobile,30,120,38,36.886,14.055,21.2,1462.697,1140.108,tile averages weighted by tile test count
13505,San Pedro,Melipilla,Región Metropolitana de Santiago,13.0,2026Q2,mobile,37,112,43,58.364,8.929,50.241,1347.755,1915.911,tile averages weighted by tile test count
13601,Talagante,Talagante,Región Metropolitana de Santiago,13.0,2026Q2,mobile,112,445,238,89.136,21.997,31.088,1276.998,1195.348,tile averages weighted by tile test count
13602,El Monte,Talagante,Región Metropolitana de Santiago,13.0,2026Q2,mobile,40,128,69,98.876,19.329,24.047,1136.281,967.328,tile averages weighted by tile test count
13603,Isla de Maipo,Talagante,Región Metropolitana de Santiago,13.0,2026Q2,mobile,47,179,86,97.444,17.211,26.654,1283.152,1560.14,tile averages weighted by tile test count
13604,Padre Hurtado,Talagante,Región Metropolitana de Santiago,13.0,2026Q2,mobile,76,444,211,80.512,16.67,27.468,1498.913,1267.59,tile averages weighted by tile test count
13605,Peñaflor,Talagante,Región Metropolitana de Santiago,13.0,2026Q2,mobile,78,905,252,120.433,32.165,21.691,1261.75,765.991,tile averages weighted by tile test count
14101,Valdivia,Valdivia,Región de Los Ríos,14.0,2026Q2,mobile,183,1024,492,97.422,23.153,38.911,1591.82,1339.145,tile averages weighted by tile test count
14102,Corral,Valdivia,Región de Los Ríos,14.0,2026Q2,mobile,17,24,19,44.394,13.246,39.208,1032.542,2553.478,tile averages weighted by tile test count
14103,Lanco,Valdivia,Región de Los Ríos,14.0,2026Q2,mobile,27,94,47,57.368,9.989,112.149,1664.097,1758.085,tile averages weighted by tile test count
14104,Los Lagos,Valdivia,Región de Los Ríos,14.0,2026Q2,mobile,47,130,60,71.753,15.19,46.146,1614.302,1625.543,tile averages weighted by tile test count
14105,Máfil,Valdivia,Región de Los Ríos,14.0,2026Q2,mobile,59,224,106,55.37,9.009,42.179,1702.601,1873.321,tile averages weighted by tile test count
14106,Mariquina,Valdivia,Región de Los Ríos,14.0,2026Q2,mobile,72,212,93,34.465,7.458,45.208,3007.047,1831.208,tile averages weighted by tile test count
14107,Paillaco,Valdivia,Región de Los Ríos,14.0,2026Q2,mobile,36,127,52,74.82,15.067,39.661,1721.444,1979.294,tile averages weighted by tile test count
14108,Panguipulli,Valdivia,Región de Los Ríos,14.0,2026Q2,mobile,134,467,180,65.437,17.937,39.507,1449.024,1342.541,tile averages weighted by tile test count
14201,La Unión,Ranco,Región de Los Ríos,14.0,2026Q2,mobile,72,207,114,87.281,14.011,59.855,1676.31,1519.549,tile averages weighted by tile test count
14202,Futrono,Ranco,Región de Los Ríos,14.0,2026Q2,mobile,32,81,47,57.042,13.236,47.889,1286.203,1858.58,tile averages weighted by tile test count
14203,Lago Ranco,Ranco,Región de Los Ríos,14.0,2026Q2,mobile,63,112,78,59.361,11.041,63.714,1394.505,2393.83,tile averages weighted by tile test count
14204,Río Bueno,Ranco,Región de Los Ríos,14.0,2026Q2,mobile,101,271,140,66.242,9.206,42.679,1916.371,2099.742,tile averages weighted by tile test count
15101,Arica,Arica,Región de Arica y Parinacota,15.0,2026Q2,mobile,164,1494,505,81.307,21.285,50.901,1635.281,1253.231,tile averages weighted by tile test count
15102,Camarones,Arica,Región de Arica y Parinacota,15.0,2026Q2,mobile,5,17,6,9.115,2.234,110.529,1361.706,4167.875,tile averages weighted by tile test count
15201,Putre,Parinacota,Región de Arica y Parinacota,15.0,2026Q2,mobile,14,51,22,56.769,5.051,147.765,1417.118,2001.294,tile averages weighted by tile test count
15202,General Lagos,Parinacota,Región de Arica y Parinacota,15.0,2026Q2,mobile,9,36,9,74.909,3.684,72.722,1792.0,3152.778,tile averages weighted by tile test count
16101,Chillán,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,205,1077,591,86.985,20.073,29.548,2000.634,1246.816,tile averages weighted by tile test count
16102,Bulnes,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,47,121,79,119.313,16.931,35.835,1564.267,1219.909,tile averages weighted by tile test count
16103,Chillán Viejo,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,56,146,96,113.533,19.248,27.438,1893.333,1464.315,tile averages weighted by tile test count
16104,El Carmen,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,20,43,23,88.401,11.604,34.744,1689.07,1667.419,tile averages weighted by tile test count
16105,Pemuco,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,39,97,54,98.76,14.753,47.619,1650.604,2131.289,tile averages weighted by tile test count
16106,Pinto,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,40,128,50,92.438,10.504,28.477,1863.64,1619.023,tile averages weighted by tile test count
16107,Quillón,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,53,134,69,83.233,21.154,37.0,2238.558,1542.802,tile averages weighted by tile test count
16108,San Ignacio,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,42,117,56,64.628,13.436,28.547,2176.282,1406.342,tile averages weighted by tile test count
16109,Yungay,Ñuble,Región de Ñuble,16.0,2026Q2,mobile,50,99,64,102.204,16.17,34.182,2119.844,1715.082,tile averages weighted by tile test count
16201,Quirihue,Itata,Región de Ñuble,16.0,2026Q2,mobile,67,170,79,84.484,16.633,32.906,1536.284,1599.03,tile averages weighted by tile test count
16202,Cobquecura,Itata,Región de Ñuble,16.0,2026Q2,mobile,53,97,65,61.335,10.747,34.34,1642.959,1853.402,tile averages weighted by tile test count
16203,Coelemu,Itata,Región de Ñuble,16.0,2026Q2,mobile,38,80,51,80.677,15.465,31.8,1527.747,1466.325,tile averages weighted by tile test count
16204,Ninhue,Itata,Región de Ñuble,16.0,2026Q2,mobile,42,79,52,55.253,12.724,31.089,1587.773,1378.949,tile averages weighted by tile test count
16205,Portezuelo,Itata,Región de Ñuble,16.0,2026Q2,mobile,39,74,46,68.448,12.473,39.392,2602.473,3158.27,tile averages weighted by tile test count
16206,Ranquil,Itata,Región de Ñuble,16.0,2026Q2,mobile,41,102,54,83.997,15.364,25.892,2100.168,1912.01,tile averages weighted by tile test count
16207,Treguaco,Itata,Región de Ñuble,16.0,2026Q2,mobile,88,119,96,51.971,11.583,33.958,1336.22,1629.169,tile averages weighted by tile test count
16301,San Carlos,Punilla,Región de Ñuble,16.0,2026Q2,mobile,98,281,179,73.08,14.677,31.196,2089.392,1703.093,tile averages weighted by tile test count
