comuna,comuna_nombre,service_key,operator,network_role,record_count_intersecting,status
9102,Carahue,claro_redacceso,Claro,RedAcceso,0,ok
9102,Carahue,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,41,ok
9102,Carahue,entel_redacceso_primarias,Entel,RedAcceso_primarias,5,ok
9102,Carahue,infraco_redacceso,Infraco,RedAcceso,0,ok
9102,Carahue,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9103,Cunco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9103,Cunco,claro_redacceso,Claro,RedAcceso,0,ok
9103,Cunco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,24,ok
9103,Cunco,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
9103,Cunco,infraco_redacceso,Infraco,RedAcceso,0,ok
9103,Cunco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9104,Curarrehue,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9104,Curarrehue,claro_redacceso,Claro,RedAcceso,0,ok
9104,Curarrehue,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,5,ok
9104,Curarrehue,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
9104,Curarrehue,infraco_redacceso,Infraco,RedAcceso,0,ok
9104,Curarrehue,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9105,Freire,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9105,Freire,claro_redacceso,Claro,RedAcceso,8,ok
9105,Freire,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,46,ok
9105,Freire,entel_redacceso_primarias,Entel,RedAcceso_primarias,5,ok
9105,Freire,infraco_redacceso,Infraco,RedAcceso,0,ok
9105,Freire,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9106,Galvarino,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9106,Galvarino,claro_redacceso,Claro,RedAcceso,3,ok
9106,Galvarino,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,22,ok
9106,Galvarino,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9106,Galvarino,infraco_redacceso,Infraco,RedAcceso,0,ok
9106,Galvarino,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9107,Gorbea,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9107,Gorbea,claro_redacceso,Claro,RedAcceso,0,ok
9107,Gorbea,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,20,ok
9107,Gorbea,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9107,Gorbea,infraco_redacceso,Infraco,RedAcceso,0,ok
9107,Gorbea,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9108,Lautaro,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9108,Lautaro,claro_redacceso,Claro,RedAcceso,0,ok
9108,Lautaro,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,110,ok
9108,Lautaro,entel_redacceso_primarias,Entel,RedAcceso_primarias,25,ok
9108,Lautaro,infraco_redacceso,Infraco,RedAcceso,0,ok
9108,Lautaro,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,654,ok
9109,Loncoche,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9109,Loncoche,claro_redacceso,Claro,RedAcceso,0,ok
9109,Loncoche,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,54,ok
9109,Loncoche,entel_redacceso_primarias,Entel,RedAcceso_primarias,5,ok
9109,Loncoche,infraco_redacceso,Infraco,RedAcceso,0,ok
9109,Loncoche,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,383,ok
9110,Melipeuco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9110,Melipeuco,claro_redacceso,Claro,RedAcceso,0,ok
9110,Melipeuco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
9110,Melipeuco,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9110,Melipeuco,infraco_redacceso,Infraco,RedAcceso,0,ok
9110,Melipeuco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9111,Nueva Imperial,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9111,Nueva Imperial,claro_redacceso,Claro,RedAcceso,2,ok
9111,Nueva Imperial,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,64,ok
9111,Nueva Imperial,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9111,Nueva Imperial,infraco_redacceso,Infraco,RedAcceso,0,ok
9111,Nueva Imperial,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,277,ok
9112,Padre Las Casas,claro_redacceso_hfc,Claro,RedAcceso_HFC,92,ok
9112,Padre Las Casas,claro_redacceso,Claro,RedAcceso,64,ok
9112,Padre Las Casas,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,145,ok
9112,Padre Las Casas,entel_redacceso_primarias,Entel,RedAcceso_primarias,24,ok
9112,Padre Las Casas,infraco_redacceso,Infraco,RedAcceso,613,ok
9112,Padre Las Casas,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9113,Perquenco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9113,Perquenco,claro_redacceso,Claro,RedAcceso,2,ok
9113,Perquenco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
9113,Perquenco,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9113,Perquenco,infraco_redacceso,Infraco,RedAcceso,0,ok
9113,Perquenco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9114,Pitrufquén,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9114,Pitrufquén,claro_redacceso,Claro,RedAcceso,5,ok
9114,Pitrufquén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,68,ok
9114,Pitrufquén,entel_redacceso_primarias,Entel,RedAcceso_primarias,5,ok
9114,Pitrufquén,infraco_redacceso,Infraco,RedAcceso,0,ok
9114,Pitrufquén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,249,ok
9115,Pucón,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9115,Pucón,claro_redacceso,Claro,RedAcceso,1,ok
9115,Pucón,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,77,ok
9115,Pucón,entel_redacceso_primarias,Entel,RedAcceso_primarias,27,ok
9115,Pucón,infraco_redacceso,Infraco,RedAcceso,535,ok
9115,Pucón,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,423,ok
9116,Saavedra,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9116,Saavedra,claro_redacceso,Claro,RedAcceso,0,ok
9116,Saavedra,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,20,ok
9116,Saavedra,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
9116,Saavedra,infraco_redacceso,Infraco,RedAcceso,0,ok
9116,Saavedra,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9117,Teodoro Schmidt,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9117,Teodoro Schmidt,claro_redacceso,Claro,RedAcceso,0,ok
9117,Teodoro Schmidt,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,15,ok
9117,Teodoro Schmidt,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
9117,Teodoro Schmidt,infraco_redacceso,Infraco,RedAcceso,0,ok
9117,Teodoro Schmidt,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9118,Toltén,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9118,Toltén,claro_redacceso,Claro,RedAcceso,0,ok
9118,Toltén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,15,ok
9118,Toltén,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
9118,Toltén,infraco_redacceso,Infraco,RedAcceso,0,ok
9118,Toltén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9119,Vilcún,claro_redacceso_hfc,Claro,RedAcceso_HFC,13,ok
9119,Vilcún,claro_redacceso,Claro,RedAcceso,28,ok
9119,Vilcún,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,36,ok
9119,Vilcún,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9119,Vilcún,infraco_redacceso,Infraco,RedAcceso,2,ok
9119,Vilcún,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9120,Villarrica,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9120,Villarrica,claro_redacceso,Claro,RedAcceso,0,ok
9120,Villarrica,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,124,ok
9120,Villarrica,entel_redacceso_primarias,Entel,RedAcceso_primarias,17,ok
9120,Villarrica,infraco_redacceso,Infraco,RedAcceso,1319,ok
9120,Villarrica,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,554,ok
9121,Cholchol,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9121,Cholchol,claro_redacceso,Claro,RedAcceso,0,ok
9121,Cholchol,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,7,ok
9121,Cholchol,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
9121,Cholchol,infraco_redacceso,Infraco,RedAcceso,0,ok
9121,Cholchol,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9201,Angol,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9201,Angol,claro_redacceso,Claro,RedAcceso,0,ok
9201,Angol,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,141,ok
9201,Angol,entel_redacceso_primarias,Entel,RedAcceso_primarias,8,ok
9201,Angol,infraco_redacceso,Infraco,RedAcceso,452,ok
9201,Angol,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,757,ok
9202,Collipulli,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9202,Collipulli,claro_redacceso,Claro,RedAcceso,1,ok
9202,Collipulli,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,44,ok
9202,Collipulli,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
9202,Collipulli,infraco_redacceso,Infraco,RedAcceso,0,ok
9202,Collipulli,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,241,ok
9203,Curacautín,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9203,Curacautín,claro_redacceso,Claro,RedAcceso,0,ok
9203,Curacautín,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,51,ok
9203,Curacautín,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
9203,Curacautín,infraco_redacceso,Infraco,RedAcceso,0,ok
9203,Curacautín,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9204,Ercilla,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9204,Ercilla,claro_redacceso,Claro,RedAcceso,0,ok
9204,Ercilla,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,11,ok
9204,Ercilla,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9204,Ercilla,infraco_redacceso,Infraco,RedAcceso,0,ok
9204,Ercilla,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9205,Lonquimay,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9205,Lonquimay,claro_redacceso,Claro,RedAcceso,0,ok
9205,Lonquimay,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,45,ok
9205,Lonquimay,entel_redacceso_primarias,Entel,RedAcceso_primarias,3,ok
9205,Lonquimay,infraco_redacceso,Infraco,RedAcceso,0,ok
9205,Lonquimay,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9206,Los Sauces,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9206,Los Sauces,claro_redacceso,Claro,RedAcceso,0,ok
9206,Los Sauces,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,16,ok
9206,Los Sauces,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9206,Los Sauces,infraco_redacceso,Infraco,RedAcceso,0,ok
9206,Los Sauces,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9207,Lumaco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9207,Lumaco,claro_redacceso,Claro,RedAcceso,0,ok
9207,Lumaco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,11,ok
9207,Lumaco,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
9207,Lumaco,infraco_redacceso,Infraco,RedAcceso,0,ok
9207,Lumaco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9208,Purén,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9208,Purén,claro_redacceso,Claro,RedAcceso,0,ok
9208,Purén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,31,ok
9208,Purén,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
9208,Purén,infraco_redacceso,Infraco,RedAcceso,0,ok
9208,Purén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9209,Renaico,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9209,Renaico,claro_redacceso,Claro,RedAcceso,0,ok
9209,Renaico,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,9,ok
9209,Renaico,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
9209,Renaico,infraco_redacceso,Infraco,RedAcceso,0,ok
9209,Renaico,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9210,Traiguén,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9210,Traiguén,claro_redacceso,Claro,RedAcceso,0,ok
9210,Traiguén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,30,ok
9210,Traiguén,entel_redacceso_primarias,Entel,RedAcceso_primarias,6,ok
9210,Traiguén,infraco_redacceso,Infraco,RedAcceso,0,ok
9210,Traiguén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
9211,Victoria,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
9211,Victoria,claro_redacceso,Claro,RedAcceso,8,ok
9211,Victoria,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,104,ok
9211,Victoria,entel_redacceso_primarias,Entel,RedAcceso_primarias,5,ok
9211,Victoria,infraco_redacceso,Infraco,RedAcceso,0,ok
9211,Victoria,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,371,ok
10101,Puerto Montt,claro_redacceso_hfc,Claro,RedAcceso_HFC,293,ok
10101,Puerto Montt,claro_redacceso,Claro,RedAcceso,769,ok
10101,Puerto Montt,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,920,ok
10101,Puerto Montt,entel_redacceso_primarias,Entel,RedAcceso_primarias,129,ok
10101,Puerto Montt,infraco_redacceso,Infraco,RedAcceso,5139,ok
10101,Puerto Montt,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,683,ok
10102,Calbuco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10102,Calbuco,claro_redacceso,Claro,RedAcceso,0,ok
10102,Calbuco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,41,ok
10102,Calbuco,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10102,Calbuco,infraco_redacceso,Infraco,RedAcceso,0,ok
10102,Calbuco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10103,Cochamó,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10103,Cochamó,claro_redacceso,Claro,RedAcceso,0,ok
10103,Cochamó,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
10103,Cochamó,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10103,Cochamó,infraco_redacceso,Infraco,RedAcceso,0,ok
10103,Cochamó,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10104,Fresia,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10104,Fresia,claro_redacceso,Claro,RedAcceso,0,ok
10104,Fresia,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,16,ok
10104,Fresia,entel_redacceso_primarias,Entel,RedAcceso_primarias,4,ok
10104,Fresia,infraco_redacceso,Infraco,RedAcceso,0,ok
10104,Fresia,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10105,Frutillar,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10105,Frutillar,claro_redacceso,Claro,RedAcceso,1,ok
10105,Frutillar,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,29,ok
10105,Frutillar,entel_redacceso_primarias,Entel,RedAcceso_primarias,7,ok
10105,Frutillar,infraco_redacceso,Infraco,RedAcceso,0,ok
10105,Frutillar,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,208,ok
10106,Los Muermos,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10106,Los Muermos,claro_redacceso,Claro,RedAcceso,0,ok
10106,Los Muermos,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,42,ok
10106,Los Muermos,entel_redacceso_primarias,Entel,RedAcceso_primarias,4,ok
10106,Los Muermos,infraco_redacceso,Infraco,RedAcceso,0,ok
10106,Los Muermos,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10107,Llanquihue,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10107,Llanquihue,claro_redacceso,Claro,RedAcceso,0,ok
10107,Llanquihue,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,26,ok
10107,Llanquihue,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
10107,Llanquihue,infraco_redacceso,Infraco,RedAcceso,0,ok
10107,Llanquihue,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,202,ok
10108,Maullín,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10108,Maullín,claro_redacceso,Claro,RedAcceso,0,ok
10108,Maullín,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,24,ok
10108,Maullín,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10108,Maullín,infraco_redacceso,Infraco,RedAcceso,0,ok
10108,Maullín,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10109,Puerto Varas,claro_redacceso_hfc,Claro,RedAcceso_HFC,57,ok
10109,Puerto Varas,claro_redacceso,Claro,RedAcceso,121,ok
10109,Puerto Varas,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,151,ok
10109,Puerto Varas,entel_redacceso_primarias,Entel,RedAcceso_primarias,15,ok
10109,Puerto Varas,infraco_redacceso,Infraco,RedAcceso,1,ok
10109,Puerto Varas,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,2,ok
10201,Castro,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10201,Castro,claro_redacceso,Claro,RedAcceso,0,ok
10201,Castro,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,174,ok
10201,Castro,entel_redacceso_primarias,Entel,RedAcceso_primarias,10,ok
10201,Castro,infraco_redacceso,Infraco,RedAcceso,0,ok
10201,Castro,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,1,ok
10202,Ancud,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10202,Ancud,claro_redacceso,Claro,RedAcceso,4,ok
10202,Ancud,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,82,ok
10202,Ancud,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
10202,Ancud,infraco_redacceso,Infraco,RedAcceso,0,ok
10202,Ancud,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,1,ok
10203,Chonchi,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10203,Chonchi,claro_redacceso,Claro,RedAcceso,0,ok
10203,Chonchi,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,8,ok
10203,Chonchi,entel_redacceso_primarias,Entel,RedAcceso_primarias,4,ok
10203,Chonchi,infraco_redacceso,Infraco,RedAcceso,0,ok
10203,Chonchi,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10204,Curaco de Vélez,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10204,Curaco de Vélez,claro_redacceso,Claro,RedAcceso,0,ok
10204,Curaco de Vélez,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
10204,Curaco de Vélez,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10204,Curaco de Vélez,infraco_redacceso,Infraco,RedAcceso,0,ok
10204,Curaco de Vélez,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10205,Dalcahue,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10205,Dalcahue,claro_redacceso,Claro,RedAcceso,0,ok
10205,Dalcahue,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,5,ok
10205,Dalcahue,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10205,Dalcahue,infraco_redacceso,Infraco,RedAcceso,0,ok
10205,Dalcahue,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10206,Puqueldón,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10206,Puqueldón,claro_redacceso,Claro,RedAcceso,0,ok
10206,Puqueldón,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
10206,Puqueldón,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10206,Puqueldón,infraco_redacceso,Infraco,RedAcceso,0,ok
10206,Puqueldón,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10207,Queilén,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10207,Queilén,claro_redacceso,Claro,RedAcceso,0,ok
10207,Queilén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,17,ok
10207,Queilén,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10207,Queilén,infraco_redacceso,Infraco,RedAcceso,0,ok
10207,Queilén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10208,Quellón,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10208,Quellón,claro_redacceso,Claro,RedAcceso,0,ok
10208,Quellón,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,48,ok
10208,Quellón,entel_redacceso_primarias,Entel,RedAcceso_primarias,5,ok
10208,Quellón,infraco_redacceso,Infraco,RedAcceso,0,ok
10208,Quellón,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10209,Quemchi,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10209,Quemchi,claro_redacceso,Claro,RedAcceso,0,ok
10209,Quemchi,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,7,ok
10209,Quemchi,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10209,Quemchi,infraco_redacceso,Infraco,RedAcceso,0,ok
10209,Quemchi,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10210,Quinchao,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10210,Quinchao,claro_redacceso,Claro,RedAcceso,3,ok
10210,Quinchao,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,16,ok
10210,Quinchao,entel_redacceso_primarias,Entel,RedAcceso_primarias,3,ok
10210,Quinchao,infraco_redacceso,Infraco,RedAcceso,0,ok
10210,Quinchao,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10301,Osorno,claro_redacceso_hfc,Claro,RedAcceso_HFC,237,ok
10301,Osorno,claro_redacceso,Claro,RedAcceso,531,ok
10301,Osorno,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,425,ok
10301,Osorno,entel_redacceso_primarias,Entel,RedAcceso_primarias,99,ok
10301,Osorno,infraco_redacceso,Infraco,RedAcceso,4264,ok
10301,Osorno,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,84,ok
10302,Puerto Octay,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10302,Puerto Octay,claro_redacceso,Claro,RedAcceso,0,ok
10302,Puerto Octay,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,5,ok
10302,Puerto Octay,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
10302,Puerto Octay,infraco_redacceso,Infraco,RedAcceso,0,ok
10302,Puerto Octay,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10303,Purranque,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10303,Purranque,claro_redacceso,Claro,RedAcceso,1,ok
10303,Purranque,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,33,ok
10303,Purranque,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
10303,Purranque,infraco_redacceso,Infraco,RedAcceso,0,ok
10303,Purranque,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,167,ok
10304,Puyehue,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10304,Puyehue,claro_redacceso,Claro,RedAcceso,0,ok
10304,Puyehue,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,13,ok
10304,Puyehue,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
10304,Puyehue,infraco_redacceso,Infraco,RedAcceso,0,ok
10304,Puyehue,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10305,Río Negro,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10305,Río Negro,claro_redacceso,Claro,RedAcceso,0,ok
10305,Río Negro,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,27,ok
10305,Río Negro,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
10305,Río Negro,infraco_redacceso,Infraco,RedAcceso,0,ok
10305,Río Negro,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10306,San Juan de la Costa,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10306,San Juan de la Costa,claro_redacceso,Claro,RedAcceso,0,ok
10306,San Juan de la Costa,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
10306,San Juan de la Costa,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10306,San Juan de la Costa,infraco_redacceso,Infraco,RedAcceso,0,ok
10306,San Juan de la Costa,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10307,San Pablo,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10307,San Pablo,claro_redacceso,Claro,RedAcceso,0,ok
10307,San Pablo,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,11,ok
10307,San Pablo,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10307,San Pablo,infraco_redacceso,Infraco,RedAcceso,0,ok
10307,San Pablo,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10401,Chaitén,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10401,Chaitén,claro_redacceso,Claro,RedAcceso,3,ok
10401,Chaitén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,10,ok
10401,Chaitén,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
10401,Chaitén,infraco_redacceso,Infraco,RedAcceso,0,ok
10401,Chaitén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10402,Futaleufú,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10402,Futaleufú,claro_redacceso,Claro,RedAcceso,1,ok
10402,Futaleufú,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,6,ok
10402,Futaleufú,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
10402,Futaleufú,infraco_redacceso,Infraco,RedAcceso,0,ok
