period,year,month,operator,operator_source_label,traffic_tb,total_market_tb,share_pct,source_sheet,source_row
2019-01,2019,1,Entel,Entel S.A.,57000.484729,724594.589339,7.866535,10.4.TRAF_EMP,11
2019-01,2019,1,Telsur,Telsur,20118.991589,724594.589339,2.776586,10.4.TRAF_EMP,11
2019-01,2019,1,Grupo Claro-VTR,Grupo Claro-VTR,360465.460015,724594.589339,49.747192,10.4.TRAF_EMP,11
2019-01,2019,1,Movistar,Movistar,206460.601989,724594.589339,28.493257,10.4.TRAF_EMP,11
2019-01,2019,1,Entelphone,Entelphone,18327.54749,724594.589339,2.529352,10.4.TRAF_EMP,11
2019-01,2019,1,GTD Manquehue,GTD Manquehue,18757.659823,724594.589339,2.588711,10.4.TRAF_EMP,11
2019-01,2019,1,Fullcom,Fullcom,235.66745,724594.589339,0.032524,10.4.TRAF_EMP,11
2019-01,2019,1,Netline,Netline,200.489882,724594.589339,0.027669,10.4.TRAF_EMP,11
2019-01,2019,1,Austro Internet,Austro Internet,45.498987,724594.589339,0.006279,10.4.TRAF_EMP,11
2019-01,2019,1,Mundo Pacífico,Mundo Pacífico,42982.187385,724594.589339,5.931895,10.4.TRAF_EMP,11
2019-02,2019,2,Entel,Entel S.A.,56057.134994,667794.85346,8.394365,10.4.TRAF_EMP,12
2019-02,2019,2,Telsur,Telsur,18417.539677,667794.85346,2.757964,10.4.TRAF_EMP,12
2019-02,2019,2,Grupo Claro-VTR,Grupo Claro-VTR,330158.658963,667794.85346,49.440132,10.4.TRAF_EMP,12
2019-02,2019,2,Movistar,Movistar,184188.068319,667794.85346,27.581535,10.4.TRAF_EMP,12
2019-02,2019,2,Entelphone,Entelphone,19460.410092,667794.85346,2.91413,10.4.TRAF_EMP,12
2019-02,2019,2,GTD Manquehue,GTD Manquehue,16198.291584,667794.85346,2.425639,10.4.TRAF_EMP,12
2019-02,2019,2,Fullcom,Fullcom,212.100712,667794.85346,0.031761,10.4.TRAF_EMP,12
2019-02,2019,2,Netline,Netline,201.091348,667794.85346,0.030113,10.4.TRAF_EMP,12
2019-02,2019,2,Austro Internet,Austro Internet,44.300872,667794.85346,0.006634,10.4.TRAF_EMP,12
2019-02,2019,2,Mundo Pacífico,Mundo Pacífico,42857.256899,667794.85346,6.417728,10.4.TRAF_EMP,12
2019-03,2019,3,Entel,Entel S.A.,58002.150541,664016.587757,8.735045,10.4.TRAF_EMP,13
2019-03,2019,3,Telsur,Telsur,20187.972055,664016.587757,3.040281,10.4.TRAF_EMP,13
2019-03,2019,3,Grupo Claro-VTR,Grupo Claro-VTR,305693.317289,664016.587757,46.037,10.4.TRAF_EMP,13
2019-03,2019,3,Movistar,Movistar,193916.190374,664016.587757,29.203516,10.4.TRAF_EMP,13
2019-03,2019,3,Entelphone,Entelphone,21797.586758,664016.587757,3.282687,10.4.TRAF_EMP,13
2019-03,2019,3,GTD Manquehue,GTD Manquehue,20079.602899,664016.587757,3.023961,10.4.TRAF_EMP,13
2019-03,2019,3,Fullcom,Fullcom,24.942477,664016.587757,0.003756,10.4.TRAF_EMP,13
2019-03,2019,3,Netline,Netline,224.482292,664016.587757,0.033807,10.4.TRAF_EMP,13
2019-03,2019,3,Austro Internet,Austro Internet,42.551968,664016.587757,0.006408,10.4.TRAF_EMP,13
2019-03,2019,3,Mundo Pacífico,Mundo Pacífico,44047.791103,664016.587757,6.633538,10.4.TRAF_EMP,13
2019-04,2019,4,Entel,Entel S.A.,58122.520742,707812.043599,8.211576,10.4.TRAF_EMP,14
2019-04,2019,4,Telsur,Telsur,20232.331023,707812.043599,2.858433,10.4.TRAF_EMP,14
2019-04,2019,4,Grupo Claro-VTR,Grupo Claro-VTR,347041.160364,707812.043599,49.030129,10.4.TRAF_EMP,14
2019-04,2019,4,Movistar,Movistar,193440.088622,707812.043599,27.329302,10.4.TRAF_EMP,14
2019-04,2019,4,Entelphone,Entelphone,26303.599256,707812.043599,3.716184,10.4.TRAF_EMP,14
2019-04,2019,4,GTD Manquehue,GTD Manquehue,18864.253706,707812.043599,2.66515,10.4.TRAF_EMP,14
2019-04,2019,4,Fullcom,Fullcom,25.142017,707812.043599,0.003552,10.4.TRAF_EMP,14
2019-04,2019,4,Netline,Netline,226.278151,707812.043599,0.031969,10.4.TRAF_EMP,14
2019-04,2019,4,Austro Internet,Austro Internet,40.17352,707812.043599,0.005676,10.4.TRAF_EMP,14
2019-04,2019,4,Mundo Pacífico,Mundo Pacífico,43516.496198,707812.043599,6.14803,10.4.TRAF_EMP,14
2019-05,2019,5,Entel,Entel S.A.,58999.095238,755253.990326,7.811822,10.4.TRAF_EMP,15
2019-05,2019,5,Telsur,Telsur,21957.173557,755253.990326,2.907257,10.4.TRAF_EMP,15
2019-05,2019,5,Grupo Claro-VTR,Grupo Claro-VTR,369361.027008,755253.990326,48.905538,10.4.TRAF_EMP,15
2019-05,2019,5,Movistar,Movistar,207663.559065,755253.990326,27.495857,10.4.TRAF_EMP,15
2019-05,2019,5,Entelphone,Entelphone,27752.724143,755253.990326,3.674621,10.4.TRAF_EMP,15
2019-05,2019,5,GTD Manquehue,GTD Manquehue,20648.525173,755253.990326,2.733984,10.4.TRAF_EMP,15
2019-05,2019,5,Fullcom,Fullcom,22.941794,755253.990326,0.003038,10.4.TRAF_EMP,15
2019-05,2019,5,Netline,Netline,206.476146,755253.990326,0.027339,10.4.TRAF_EMP,15
2019-05,2019,5,Austro Internet,Austro Internet,18.390019,755253.990326,0.002435,10.4.TRAF_EMP,15
2019-05,2019,5,Mundo Pacífico,Mundo Pacífico,48624.078184,755253.990326,6.438109,10.4.TRAF_EMP,15
2019-06,2019,6,Entel,Entel S.A.,59908.905032,783563.05984,7.645703,10.4.TRAF_EMP,16
2019-06,2019,6,Telsur,Telsur,22604.215014,783563.05984,2.884798,10.4.TRAF_EMP,16
2019-06,2019,6,Grupo Claro-VTR,Grupo Claro-VTR,384738.811464,783563.05984,49.101193,10.4.TRAF_EMP,16
2019-06,2019,6,Movistar,Movistar,212800.614342,783563.05984,27.158071,10.4.TRAF_EMP,16
2019-06,2019,6,Entelphone,Entelphone,27507.305124,783563.05984,3.510541,10.4.TRAF_EMP,16
2019-06,2019,6,GTD Manquehue,GTD Manquehue,21423.519467,783563.05984,2.734116,10.4.TRAF_EMP,16
2019-06,2019,6,Fullcom,Fullcom,22.758259,783563.05984,0.002904,10.4.TRAF_EMP,16
2019-06,2019,6,Netline,Netline,204.824342,783563.05984,0.02614,10.4.TRAF_EMP,16
2019-06,2019,6,Austro Internet,Austro Internet,11.3139,783563.05984,0.001444,10.4.TRAF_EMP,16
2019-06,2019,6,Mundo Pacífico,Mundo Pacífico,54340.792896,783563.05984,6.935089,10.4.TRAF_EMP,16
2019-07,2019,7,Entel,Entel S.A.,60036.404139,878244.53802,6.835955,10.4.TRAF_EMP,17
2019-07,2019,7,Telsur,Telsur,26119.283427,878244.53802,2.974033,10.4.TRAF_EMP,17
2019-07,2019,7,Grupo Claro-VTR,Grupo Claro-VTR,427979.724617,878244.53802,48.731271,10.4.TRAF_EMP,17
2019-07,2019,7,Movistar,Movistar,249571.628846,878244.53802,28.4171,10.4.TRAF_EMP,17
2019-07,2019,7,Entelphone,Entelphone,31776.156533,878244.53802,3.618145,10.4.TRAF_EMP,17
2019-07,2019,7,GTD Manquehue,GTD Manquehue,23244.960218,878244.53802,2.646753,10.4.TRAF_EMP,17
2019-07,2019,7,Fullcom,Fullcom,22.705864,878244.53802,0.002585,10.4.TRAF_EMP,17
2019-07,2019,7,Netline,Netline,204.352779,878244.53802,0.023268,10.4.TRAF_EMP,17
2019-07,2019,7,Austro Internet,Austro Internet,13.480157,878244.53802,0.001535,10.4.TRAF_EMP,17
2019-07,2019,7,Mundo Pacífico,Mundo Pacífico,59275.841441,878244.53802,6.749355,10.4.TRAF_EMP,17
2019-08,2019,8,Entel,Entel S.A.,60801.602766,841185.249382,7.228087,10.4.TRAF_EMP,18
2019-08,2019,8,Telsur,Telsur,26787.767192,841185.249382,3.184527,10.4.TRAF_EMP,18
2019-08,2019,8,Grupo Claro-VTR,Grupo Claro-VTR,418210.670417,841185.249382,49.716834,10.4.TRAF_EMP,18
2019-08,2019,8,Movistar,Movistar,237151.051451,841185.249382,28.192488,10.4.TRAF_EMP,18
2019-08,2019,8,Entelphone,Entelphone,32412.248513,841185.249382,3.853164,10.4.TRAF_EMP,18
2019-08,2019,8,GTD Manquehue,GTD Manquehue,13907.404833,841185.249382,1.653311,10.4.TRAF_EMP,18
2019-08,2019,8,Fullcom,Fullcom,23.773315,841185.249382,0.002826,10.4.TRAF_EMP,18
2019-08,2019,8,Netline,Netline,213.959844,841185.249382,0.025436,10.4.TRAF_EMP,18
2019-08,2019,8,Austro Internet,Austro Internet,18.610524,841185.249382,0.002212,10.4.TRAF_EMP,18
2019-08,2019,8,Mundo Pacífico,Mundo Pacífico,51658.160526,841185.249382,6.141116,10.4.TRAF_EMP,18
2019-09,2019,9,Entel,Entel S.A.,60004.092882,837105.676048,7.168043,10.4.TRAF_EMP,19
2019-09,2019,9,Telsur,Telsur,25436.255915,837105.676048,3.038596,10.4.TRAF_EMP,19
2019-09,2019,9,Grupo Claro-VTR,Grupo Claro-VTR,412916.819982,837105.676048,49.326726,10.4.TRAF_EMP,19
2019-09,2019,9,Movistar,Movistar,230158.007543,837105.676048,27.494498,10.4.TRAF_EMP,19
2019-09,2019,9,Entelphone,Entelphone,34734.272575,837105.676048,4.149329,10.4.TRAF_EMP,19
2019-09,2019,9,GTD Manquehue,GTD Manquehue,21926.8952,837105.676048,2.61937,10.4.TRAF_EMP,19
2019-09,2019,9,Fullcom,Fullcom,23.559356,837105.676048,0.002814,10.4.TRAF_EMP,19
2019-09,2019,9,Netline,Netline,212.034201,837105.676048,0.025329,10.4.TRAF_EMP,19
2019-09,2019,9,Austro Internet,Austro Internet,35.825259,837105.676048,0.00428,10.4.TRAF_EMP,19
2019-09,2019,9,Mundo Pacífico,Mundo Pacífico,51657.913135,837105.676048,6.171015,10.4.TRAF_EMP,19
2019-10,2019,10,Entel,Entel S.A.,64077.604252,925908.794766,6.920509,10.4.TRAF_EMP,20
2019-10,2019,10,Telsur,Telsur,28162.710312,925908.794766,3.041629,10.4.TRAF_EMP,20
2019-10,2019,10,Grupo Claro-VTR,Grupo Claro-VTR,459425.990426,925908.794766,49.618925,10.4.TRAF_EMP,20
2019-10,2019,10,Movistar,Movistar,260362.872379,925908.794766,28.11971,10.4.TRAF_EMP,20
2019-10,2019,10,Entelphone,Entelphone,40494.916247,925908.794766,4.373532,10.4.TRAF_EMP,20
2019-10,2019,10,GTD Manquehue,GTD Manquehue,25665.871937,925908.794766,2.771965,10.4.TRAF_EMP,20
2019-10,2019,10,Fullcom,Fullcom,26.131564,925908.794766,0.002822,10.4.TRAF_EMP,20
2019-10,2019,10,Netline,Netline,235.184065,925908.794766,0.0254,10.4.TRAF_EMP,20
2019-10,2019,10,Austro Internet,Austro Internet,53.294984,925908.794766,0.005756,10.4.TRAF_EMP,20
2019-10,2019,10,Mundo Pacífico,Mundo Pacífico,47404.218602,925908.794766,5.11975,10.4.TRAF_EMP,20
2019-11,2019,11,Entel,Entel S.A.,61110.574047,877550.452449,6.963768,10.4.TRAF_EMP,21
2019-11,2019,11,Telsur,Telsur,27945.70429,877550.452449,3.184513,10.4.TRAF_EMP,21
2019-11,2019,11,Grupo Claro-VTR,Grupo Claro-VTR,432089.122447,877550.452449,49.238095,10.4.TRAF_EMP,21
2019-11,2019,11,Movistar,Movistar,245385.941191,877550.452449,27.962602,10.4.TRAF_EMP,21
2019-11,2019,11,Entelphone,Entelphone,41481.567414,877550.452449,4.726972,10.4.TRAF_EMP,21
2019-11,2019,11,GTD Manquehue,GTD Manquehue,23703.697558,877550.452449,2.701121,10.4.TRAF_EMP,21
2019-11,2019,11,Fullcom,Fullcom,26.340616,877550.452449,0.003002,10.4.TRAF_EMP,21
2019-11,2019,11,Netline,Netline,235.889622,877550.452449,0.02688,10.4.TRAF_EMP,21
2019-11,2019,11,Austro Internet,Austro Internet,42.250732,877550.452449,0.004815,10.4.TRAF_EMP,21
2019-11,2019,11,Mundo Pacífico,Mundo Pacífico,45529.364532,877550.452449,5.188233,10.4.TRAF_EMP,21
2019-12,2019,12,Entel,Entel S.A.,61053.772079,916657.957465,6.660475,10.4.TRAF_EMP,22
2019-12,2019,12,Telsur,Telsur,30307.246753,916657.957465,3.306277,10.4.TRAF_EMP,22
2019-12,2019,12,Grupo Claro-VTR,Grupo Claro-VTR,446355.543747,916657.957465,48.693795,10.4.TRAF_EMP,22
2019-12,2019,12,Movistar,Movistar,246616.037074,916657.957465,26.903823,10.4.TRAF_EMP,22
2019-12,2019,12,Entelphone,Entelphone,43693.565113,916657.957465,4.766616,10.4.TRAF_EMP,22
2019-12,2019,12,GTD Manquehue,GTD Manquehue,25716.244364,916657.957465,2.805435,10.4.TRAF_EMP,22
2019-12,2019,12,Fullcom,Fullcom,26.55134,916657.957465,0.002897,10.4.TRAF_EMP,22
2019-12,2019,12,Netline,Netline,237.065526,916657.957465,0.025862,10.4.TRAF_EMP,22
2019-12,2019,12,Austro Internet,Austro Internet,47.320585,916657.957465,0.005162,10.4.TRAF_EMP,22
2019-12,2019,12,Mundo Pacífico,Mundo Pacífico,62604.610884,916657.957465,6.829659,10.4.TRAF_EMP,22
2020-01,2020,1,Entel,Entel S.A.,60632.145457,919275.672113,6.595643,10.4.TRAF_EMP,23
2020-01,2020,1,Telsur,Telsur,29619.567207,919275.672113,3.222055,10.4.TRAF_EMP,23
2020-01,2020,1,Grupo Claro-VTR,Grupo Claro-VTR,447016.118923,919275.672113,48.626993,10.4.TRAF_EMP,23
2020-01,2020,1,Movistar,Movistar,247229.668125,919275.672113,26.893964,10.4.TRAF_EMP,23
2020-01,2020,1,Entelphone,Entelphone,43335.282776,919275.672113,4.714068,10.4.TRAF_EMP,23
2020-01,2020,1,GTD Manquehue,GTD Manquehue,23549.131065,919275.672113,2.561705,10.4.TRAF_EMP,23
2020-01,2020,1,Fullcom,Fullcom,26.735543,919275.672113,0.002908,10.4.TRAF_EMP,23
2020-01,2020,1,Netline,Netline,240.619884,919275.672113,0.026175,10.4.TRAF_EMP,23
2020-01,2020,1,Austro Internet,Austro Internet,45.488282,919275.672113,0.004948,10.4.TRAF_EMP,23
2020-01,2020,1,Mundo Pacífico,Mundo Pacífico,67580.914853,919275.672113,7.35154,10.4.TRAF_EMP,23
2020-02,2020,2,Entel,Entel S.A.,59021.582025,864315.136312,6.828711,10.4.TRAF_EMP,24
2020-02,2020,2,Telsur,Telsur,29513.534527,864315.136312,3.414673,10.4.TRAF_EMP,24
2020-02,2020,2,Grupo Claro-VTR,Grupo Claro-VTR,421980.365446,864315.136312,48.822512,10.4.TRAF_EMP,24
2020-02,2020,2,Movistar,Movistar,227501.569066,864315.136312,26.3216,10.4.TRAF_EMP,24
2020-02,2020,2,Entelphone,Entelphone,46655.748029,864315.136312,5.398002,10.4.TRAF_EMP,24
2020-02,2020,2,GTD Manquehue,GTD Manquehue,21157.581769,864315.136312,2.447901,10.4.TRAF_EMP,24
2020-02,2020,2,Fullcom,Fullcom,24.061988,864315.136312,0.002784,10.4.TRAF_EMP,24
2020-02,2020,2,Netline,Netline,238.694927,864315.136312,0.027617,10.4.TRAF_EMP,24
2020-02,2020,2,Austro Internet,Austro Internet,44.249382,864315.136312,0.00512,10.4.TRAF_EMP,24
2020-02,2020,2,Mundo Pacífico,Mundo Pacífico,58177.749152,864315.136312,6.731081,10.4.TRAF_EMP,24
2020-03,2020,3,Entel,Entel S.A.,66694.387441,1133979.111902,5.881448,10.4.TRAF_EMP,25
2020-03,2020,3,Telsur,Telsur,39277.138876,1133979.111902,3.463656,10.4.TRAF_EMP,25
2020-03,2020,3,Grupo Claro-VTR,Grupo Claro-VTR,541634.665174,1133979.111902,47.764078,10.4.TRAF_EMP,25
2020-03,2020,3,Movistar,Movistar,301887.497442,1133979.111902,26.621963,10.4.TRAF_EMP,25
2020-03,2020,3,Entelphone,Entelphone,54650.278646,1133979.111902,4.819337,10.4.TRAF_EMP,25
2020-03,2020,3,GTD Manquehue,GTD Manquehue,33419.399993,1133979.111902,2.947091,10.4.TRAF_EMP,25
2020-03,2020,3,Fullcom,Fullcom,26.814186,1133979.111902,0.002365,10.4.TRAF_EMP,25
2020-03,2020,3,Netline,Netline,241.327663,1133979.111902,0.021281,10.4.TRAF_EMP,25
2020-03,2020,3,Austro Internet,Austro Internet,35.449314,1133979.111902,0.003126,10.4.TRAF_EMP,25
2020-03,2020,3,Mundo Pacífico,Mundo Pacífico,96112.153167,1133979.111902,8.475655,10.4.TRAF_EMP,25
2020-04,2020,4,Entel,Entel S.A.,67294.63712,1230972.994363,5.466784,10.4.TRAF_EMP,26
2020-04,2020,4,Telsur,Telsur,44208.96287,1230972.994363,3.591384,10.4.TRAF_EMP,26
2020-04,2020,4,Grupo Claro-VTR,Grupo Claro-VTR,566262.151456,1230972.994363,46.001184,10.4.TRAF_EMP,26
2020-04,2020,4,Movistar,Movistar,333473.626489,1230972.994363,27.090247,10.4.TRAF_EMP,26
2020-04,2020,4,Entelphone,Entelphone,61560.194605,1230972.994363,5.000938,10.4.TRAF_EMP,26
2020-04,2020,4,GTD Manquehue,GTD Manquehue,36258.938982,1230972.994363,2.945551,10.4.TRAF_EMP,26
2020-04,2020,4,Fullcom,Fullcom,20.110638,1230972.994363,0.001634,10.4.TRAF_EMP,26
2020-04,2020,4,Netline,Netline,193.062134,1230972.994363,0.015684,10.4.TRAF_EMP,26
2020-04,2020,4,Austro Internet,Austro Internet,14.037701,1230972.994363,0.00114,10.4.TRAF_EMP,26
2020-04,2020,4,Mundo Pacífico,Mundo Pacífico,121687.272367,1230972.994363,9.885454,10.4.TRAF_EMP,26
2020-05,2020,5,Entel,Entel S.A.,68505.940973,1302758.910424,5.258528,10.4.TRAF_EMP,27
2020-05,2020,5,Telsur,Telsur,47201.907648,1302758.910424,3.623227,10.4.TRAF_EMP,27
2020-05,2020,5,Grupo Claro-VTR,Grupo Claro-VTR,585612.787084,1302758.910424,44.951739,10.4.TRAF_EMP,27
2020-05,2020,5,Movistar,Movistar,342776.398138,1302758.910424,26.311576,10.4.TRAF_EMP,27
2020-05,2020,5,Entelphone,Entelphone,67584.702919,1302758.910424,5.187814,10.4.TRAF_EMP,27
2020-05,2020,5,GTD Manquehue,GTD Manquehue,44755.963074,1302758.910424,3.435475,10.4.TRAF_EMP,27
2020-05,2020,5,Fullcom,Fullcom,15.082978,1302758.910424,0.001158,10.4.TRAF_EMP,27
2020-05,2020,5,Netline,Netline,179.547789,1302758.910424,0.013782,10.4.TRAF_EMP,27
2020-05,2020,5,Austro Internet,Austro Internet,12.088639,1302758.910424,0.000928,10.4.TRAF_EMP,27
2020-05,2020,5,Mundo Pacífico,Mundo Pacífico,146114.491182,1302758.910424,11.215774,10.4.TRAF_EMP,27
2020-06,2020,6,Entel,Entel S.A.,69714.727928,1324946.546082,5.261701,10.4.TRAF_EMP,28
2020-06,2020,6,Telsur,Telsur,48160.671421,1324946.546082,3.634914,10.4.TRAF_EMP,28
2020-06,2020,6,Grupo Claro-VTR,Grupo Claro-VTR,580430.251181,1324946.546082,43.807824,10.4.TRAF_EMP,28
2020-06,2020,6,Movistar,Movistar,351346.273226,1324946.546082,26.51777,10.4.TRAF_EMP,28
2020-06,2020,6,Entelphone,Entelphone,76203.524103,1324946.546082,5.751441,10.4.TRAF_EMP,28
2020-06,2020,6,GTD Manquehue,GTD Manquehue,45621.621943,1324946.546082,3.44328,10.4.TRAF_EMP,28
2020-06,2020,6,Fullcom,Fullcom,14.32883,1324946.546082,0.001081,10.4.TRAF_EMP,28
2020-06,2020,6,Netline,Netline,161.593009,1324946.546082,0.012196,10.4.TRAF_EMP,28
2020-06,2020,6,Austro Internet,Austro Internet,13.49898,1324946.546082,0.001019,10.4.TRAF_EMP,28
2020-06,2020,6,Mundo Pacífico,Mundo Pacífico,153280.055461,1324946.546082,11.568773,10.4.TRAF_EMP,28
2020-07,2020,7,Entel,Entel S.A.,72503.317277,1380527.183017,5.251857,10.4.TRAF_EMP,29
2020-07,2020,7,Telsur,Telsur,51788.972734,1380527.183017,3.751391,10.4.TRAF_EMP,29
2020-07,2020,7,Grupo Claro-VTR,Grupo Claro-VTR,605084.451341,1380527.183017,43.829956,10.4.TRAF_EMP,29
2020-07,2020,7,Movistar,Movistar,370957.679358,1380527.183017,26.870726,10.4.TRAF_EMP,29
2020-07,2020,7,Entelphone,Entelphone,74758.336121,1380527.183017,5.415202,10.4.TRAF_EMP,29
2020-07,2020,7,GTD Manquehue,GTD Manquehue,41806.299688,1380527.183017,3.028285,10.4.TRAF_EMP,29
2020-07,2020,7,Fullcom,Fullcom,13.612388,1380527.183017,0.000986,10.4.TRAF_EMP,29
2020-07,2020,7,Netline,Netline,143.81778,1380527.183017,0.010418,10.4.TRAF_EMP,29
2020-07,2020,7,Austro Internet,Austro Internet,13.49117,1380527.183017,0.000977,10.4.TRAF_EMP,29
2020-07,2020,7,Mundo Pacífico,Mundo Pacífico,162396.242111,1380527.183017,11.76335,10.4.TRAF_EMP,29
2020-07,2020,7,WOM,WOM,1060.963049,1380527.183017,0.076852,10.4.TRAF_EMP,29
2020-08,2020,8,Entel,Entel S.A.,73953.38354,1427439.364926,5.180842,10.4.TRAF_EMP,30
2020-08,2020,8,Telsur,Telsur,55468.915656,1427439.364926,3.885903,10.4.TRAF_EMP,30
2020-08,2020,8,Grupo Claro-VTR,Grupo Claro-VTR,618194.435628,1427439.364926,43.30793,10.4.TRAF_EMP,30
2020-08,2020,8,Movistar,Movistar,374340.564688,1427439.364926,26.224621,10.4.TRAF_EMP,30
2020-08,2020,8,Entelphone,Entelphone,78978.27241,1427439.364926,5.532864,10.4.TRAF_EMP,30
2020-08,2020,8,GTD Manquehue,GTD Manquehue,43041.306571,1427439.364926,3.015281,10.4.TRAF_EMP,30
2020-08,2020,8,Fullcom,Fullcom,30.940331,1427439.364926,0.002168,10.4.TRAF_EMP,30
2020-08,2020,8,Netline,Netline,148.13231,1427439.364926,0.010377,10.4.TRAF_EMP,30
2020-08,2020,8,Austro Internet,Austro Internet,14.401188,1427439.364926,0.001009,10.4.TRAF_EMP,30
2020-08,2020,8,Mundo Pacífico,Mundo Pacífico,181687.128147,1427439.364926,12.728185,10.4.TRAF_EMP,30
2020-08,2020,8,WOM,WOM,1581.884458,1427439.364926,0.11082,10.4.TRAF_EMP,30
2020-09,2020,9,Entel,Entel S.A.,71734.781731,1351725.710877,5.306904,10.4.TRAF_EMP,31
2020-09,2020,9,Telsur,Telsur,52568.104725,1351725.710877,3.888962,10.4.TRAF_EMP,31
2020-09,2020,9,Grupo Claro-VTR,Grupo Claro-VTR,562026.780762,1351725.710877,41.578463,10.4.TRAF_EMP,31
2020-09,2020,9,Movistar,Movistar,374692.547067,1351725.710877,27.719569,10.4.TRAF_EMP,31
2020-09,2020,9,Entelphone,Entelphone,72217.366099,1351725.710877,5.342605,10.4.TRAF_EMP,31
2020-09,2020,9,GTD Manquehue,GTD Manquehue,39577.798539,1351725.710877,2.927946,10.4.TRAF_EMP,31
2020-09,2020,9,Fullcom,Fullcom,26.299282,1351725.710877,0.001946,10.4.TRAF_EMP,31
2020-09,2020,9,Netline,Netline,145.169665,1351725.710877,0.01074,10.4.TRAF_EMP,31
2020-09,2020,9,Austro Internet,Austro Internet,10.356993,1351725.710877,0.000766,10.4.TRAF_EMP,31
2020-09,2020,9,Mundo Pacífico,Mundo Pacífico,176740.719551,1351725.710877,13.075191,10.4.TRAF_EMP,31
2020-09,2020,9,WOM,WOM,1985.786462,1351725.710877,0.146908,10.4.TRAF_EMP,31
2020-10,2020,10,Entel,Entel S.A.,73886.825482,1385806.027202,5.331686,10.4.TRAF_EMP,32
2020-10,2020,10,Telsur,Telsur,56678.575349,1385806.027202,4.089936,10.4.TRAF_EMP,32
2020-10,2020,10,Grupo Claro-VTR,Grupo Claro-VTR,562019.976355,1385806.027202,40.555458,10.4.TRAF_EMP,32
2020-10,2020,10,Movistar,Movistar,389557.511563,1385806.027202,28.110537,10.4.TRAF_EMP,32
2020-10,2020,10,Entelphone,Entelphone,73598.705116,1385806.027202,5.310895,10.4.TRAF_EMP,32
2020-10,2020,10,GTD Manquehue,GTD Manquehue,39941.342774,1385806.027202,2.882174,10.4.TRAF_EMP,32
2020-10,2020,10,Fullcom,Fullcom,33.530314,1385806.027202,0.00242,10.4.TRAF_EMP,32
2020-10,2020,10,Netline,Netline,301.772832,1385806.027202,0.021776,10.4.TRAF_EMP,32
2020-10,2020,10,Austro Internet,Austro Internet,13.484712,1385806.027202,0.000973,10.4.TRAF_EMP,32
2020-10,2020,10,Mundo Pacífico,Mundo Pacífico,187782.058298,1385806.027202,13.550385,10.4.TRAF_EMP,32
2020-10,2020,10,WOM,WOM,1992.244407,1385806.027202,0.143761,10.4.TRAF_EMP,32
2020-11,2020,11,Entel,Entel S.A.,72022.39353,1392408.128931,5.172506,10.4.TRAF_EMP,33
2020-11,2020,11,Telsur,Telsur,58829.223224,1392408.128931,4.224999,10.4.TRAF_EMP,33
2020-11,2020,11,Grupo Claro-VTR,Grupo Claro-VTR,549380.389387,1392408.128931,39.455414,10.4.TRAF_EMP,33
2020-11,2020,11,Movistar,Movistar,399100.035814,1392408.128931,28.662576,10.4.TRAF_EMP,33
2020-11,2020,11,Entelphone,Entelphone,69540.818876,1392408.128931,4.994284,10.4.TRAF_EMP,33
2020-11,2020,11,GTD Manquehue,GTD Manquehue,40459.203974,1392408.128931,2.9057,10.4.TRAF_EMP,33
2020-11,2020,11,Fullcom,Fullcom,32.868664,1392408.128931,0.002361,10.4.TRAF_EMP,33
2020-11,2020,11,Netline,Netline,295.817965,1392408.128931,0.021245,10.4.TRAF_EMP,33
2020-11,2020,11,Austro Internet,Austro Internet,12.531721,1392408.128931,0.0009,10.4.TRAF_EMP,33
2020-11,2020,11,Mundo Pacífico,Mundo Pacífico,198960.174984,1392408.128931,14.288927,10.4.TRAF_EMP,33
2020-11,2020,11,WOM,WOM,3774.670792,1392408.128931,0.271089,10.4.TRAF_EMP,33
2020-12,2020,12,Entel,Entel S.A.,65556.81045,1478307.328318,4.434586,10.4.TRAF_EMP,34
2020-12,2020,12,Telsur,Telsur,61156.105141,1478307.328318,4.136901,10.4.TRAF_EMP,34
2020-12,2020,12,Grupo Claro-VTR,Grupo Claro-VTR,576811.318549,1478307.328318,39.018363,10.4.TRAF_EMP,34
2020-12,2020,12,Movistar,Movistar,428882.998165,1478307.328318,29.011762,10.4.TRAF_EMP,34
2020-12,2020,12,Entelphone,Entelphone,73596.440846,1478307.328318,4.978426,10.4.TRAF_EMP,34
2020-12,2020,12,GTD Manquehue,GTD Manquehue,43825.28062,1478307.328318,2.964558,10.4.TRAF_EMP,34
2020-12,2020,12,Fullcom,Fullcom,33.854722,1478307.328318,0.00229,10.4.TRAF_EMP,34
2020-12,2020,12,Netline,Netline,335.161762,1478307.328318,0.022672,10.4.TRAF_EMP,34
2020-12,2020,12,Austro Internet,Austro Internet,18.381243,1478307.328318,0.001243,10.4.TRAF_EMP,34
2020-12,2020,12,Mundo Pacífico,Mundo Pacífico,222224.999189,1478307.328318,15.032395,10.4.TRAF_EMP,34
2020-12,2020,12,WOM,WOM,5865.977631,1478307.328318,0.396804,10.4.TRAF_EMP,34
2021-01,2021,1,Entel,Entel S.A.,60549.530603,1493912.114688,4.053085,10.4.TRAF_EMP,35
2021-01,2021,1,Telsur,Telsur,61102.32131,1493912.114688,4.090088,10.4.TRAF_EMP,35
2021-01,2021,1,Grupo Claro-VTR,Grupo Claro-VTR,578697.926253,1493912.114688,38.73708,10.4.TRAF_EMP,35
