period,year,month,operator,operator_source_label,connections,total_market,share_pct,source_sheet,source_row
2021-06,2021,6,Mundo Pacífico,Mundo Pacífico,16981,21722392,0.078173,8.3.CO_EMP_TEC_MOVIL,147
2021-07,2021,7,Movistar,Movistar,4722724,21987905,21.478736,8.3.CO_EMP_TEC_MOVIL,148
2021-07,2021,7,Grupo Claro-VTR,Grupo Claro-VTR,4285893,21987905,19.492048,8.3.CO_EMP_TEC_MOVIL,148
2021-07,2021,7,Entel,Entel PCS,7621231,21987905,34.661015,8.3.CO_EMP_TEC_MOVIL,148
2021-07,2021,7,Virgin,Virgin,117874,21987905,0.536086,8.3.CO_EMP_TEC_MOVIL,148
2021-07,2021,7,GTD Móvil,GTD Móvil,7458,21987905,0.033919,8.3.CO_EMP_TEC_MOVIL,148
2021-07,2021,7,WOM,WOM,5189256,21987905,23.600502,8.3.CO_EMP_TEC_MOVIL,148
2021-07,2021,7,Netline,Netline,654,21987905,0.002974,8.3.CO_EMP_TEC_MOVIL,148
2021-07,2021,7,Simple,Simple,21100,21987905,0.095962,8.3.CO_EMP_TEC_MOVIL,148
2021-07,2021,7,Mundo Pacífico,Mundo Pacífico,21715,21987905,0.098759,8.3.CO_EMP_TEC_MOVIL,148
2021-08,2021,8,Movistar,Movistar,4754186,22197874,21.417303,8.3.CO_EMP_TEC_MOVIL,149
2021-08,2021,8,Grupo Claro-VTR,Grupo Claro-VTR,4314663,22197874,19.43728,8.3.CO_EMP_TEC_MOVIL,149
2021-08,2021,8,Entel,Entel PCS,7700974,22197874,34.692394,8.3.CO_EMP_TEC_MOVIL,149
2021-08,2021,8,Virgin,Virgin,114759,22197874,0.516982,8.3.CO_EMP_TEC_MOVIL,149
2021-08,2021,8,GTD Móvil,GTD Móvil,7428,22197874,0.033463,8.3.CO_EMP_TEC_MOVIL,149
2021-08,2021,8,WOM,WOM,5258350,22197874,23.68853,8.3.CO_EMP_TEC_MOVIL,149
2021-08,2021,8,Netline,Netline,643,22197874,0.002897,8.3.CO_EMP_TEC_MOVIL,149
2021-08,2021,8,Simple,Simple,21500,22197874,0.096856,8.3.CO_EMP_TEC_MOVIL,149
2021-08,2021,8,Mundo Pacífico,Mundo Pacífico,25371,22197874,0.114295,8.3.CO_EMP_TEC_MOVIL,149
2021-09,2021,9,Movistar,Movistar,4736347,22250774,21.286212,8.3.CO_EMP_TEC_MOVIL,150
2021-09,2021,9,Grupo Claro-VTR,Grupo Claro-VTR,4358430,22250774,19.587768,8.3.CO_EMP_TEC_MOVIL,150
2021-09,2021,9,Entel,Entel PCS,7694373,22250774,34.580249,8.3.CO_EMP_TEC_MOVIL,150
2021-09,2021,9,Virgin,Virgin,111704,22250774,0.502023,8.3.CO_EMP_TEC_MOVIL,150
2021-09,2021,9,GTD Móvil,GTD Móvil,7314,22250774,0.032871,8.3.CO_EMP_TEC_MOVIL,150
2021-09,2021,9,WOM,WOM,5293570,22250774,23.790498,8.3.CO_EMP_TEC_MOVIL,150
2021-09,2021,9,Netline,Netline,0,22250774,0.0,8.3.CO_EMP_TEC_MOVIL,150
2021-09,2021,9,Simple,Simple,21351,22250774,0.095956,8.3.CO_EMP_TEC_MOVIL,150
2021-09,2021,9,Mundo Pacífico,Mundo Pacífico,27685,22250774,0.124423,8.3.CO_EMP_TEC_MOVIL,150
2021-10,2021,10,Movistar,Movistar,4751770,22402228,21.211149,8.3.CO_EMP_TEC_MOVIL,151
2021-10,2021,10,Grupo Claro-VTR,Grupo Claro-VTR,4404767,22402228,19.662183,8.3.CO_EMP_TEC_MOVIL,151
2021-10,2021,10,Entel,Entel PCS,7777333,22402228,34.716784,8.3.CO_EMP_TEC_MOVIL,151
2021-10,2021,10,Virgin,Virgin,107900,22402228,0.481649,8.3.CO_EMP_TEC_MOVIL,151
2021-10,2021,10,GTD Móvil,GTD Móvil,7219,22402228,0.032224,8.3.CO_EMP_TEC_MOVIL,151
2021-10,2021,10,WOM,WOM,5301536,22402228,23.665218,8.3.CO_EMP_TEC_MOVIL,151
2021-10,2021,10,Netline,Netline,0,22402228,0.0,8.3.CO_EMP_TEC_MOVIL,151
2021-10,2021,10,Simple,Simple,21995,22402228,0.098182,8.3.CO_EMP_TEC_MOVIL,151
2021-10,2021,10,Mundo Pacífico,Mundo Pacífico,29708,22402228,0.132612,8.3.CO_EMP_TEC_MOVIL,151
2021-11,2021,11,Movistar,Movistar,4773003,22490885,21.221944,8.3.CO_EMP_TEC_MOVIL,152
2021-11,2021,11,Grupo Claro-VTR,Grupo Claro-VTR,4403857,22490885,19.58063,8.3.CO_EMP_TEC_MOVIL,152
2021-11,2021,11,Entel,Entel PCS,7775838,22490885,34.573286,8.3.CO_EMP_TEC_MOVIL,152
2021-11,2021,11,Virgin,Virgin,108233,22490885,0.481231,8.3.CO_EMP_TEC_MOVIL,152
2021-11,2021,11,GTD Móvil,GTD Móvil,7054,22490885,0.031364,8.3.CO_EMP_TEC_MOVIL,152
2021-11,2021,11,WOM,WOM,5370952,22490885,23.880572,8.3.CO_EMP_TEC_MOVIL,152
2021-11,2021,11,Netline,Netline,0,22490885,0.0,8.3.CO_EMP_TEC_MOVIL,152
2021-11,2021,11,Simple,Simple,21110,22490885,0.09386,8.3.CO_EMP_TEC_MOVIL,152
2021-11,2021,11,Mundo Pacífico,Mundo Pacífico,30838,22490885,0.137113,8.3.CO_EMP_TEC_MOVIL,152
2021-12,2021,12,Movistar,Movistar,4814754,22598823,21.305331,8.3.CO_EMP_TEC_MOVIL,153
2021-12,2021,12,Grupo Claro-VTR,Grupo Claro-VTR,4361722,22598823,19.30066,8.3.CO_EMP_TEC_MOVIL,153
2021-12,2021,12,Entel,Entel PCS,7839958,22598823,34.691886,8.3.CO_EMP_TEC_MOVIL,153
2021-12,2021,12,Virgin,Virgin,101981,22598823,0.451267,8.3.CO_EMP_TEC_MOVIL,153
2021-12,2021,12,GTD Móvil,GTD Móvil,6831,22598823,0.030227,8.3.CO_EMP_TEC_MOVIL,153
2021-12,2021,12,WOM,WOM,5419227,22598823,23.980129,8.3.CO_EMP_TEC_MOVIL,153
2021-12,2021,12,Netline,Netline,0,22598823,0.0,8.3.CO_EMP_TEC_MOVIL,153
2021-12,2021,12,Simple,Simple,21050,22598823,0.093146,8.3.CO_EMP_TEC_MOVIL,153
2021-12,2021,12,Mundo Pacífico,Mundo Pacífico,33300,22598823,0.147353,8.3.CO_EMP_TEC_MOVIL,153
2022-01,2022,1,Movistar,Movistar,4737534,22437473,21.114383,8.3.CO_EMP_TEC_MOVIL,154
2022-01,2022,1,Grupo Claro-VTR,Grupo Claro-VTR,4259675,22437473,18.984647,8.3.CO_EMP_TEC_MOVIL,154
2022-01,2022,1,Entel,Entel PCS,7852732,22437473,34.998291,8.3.CO_EMP_TEC_MOVIL,154
2022-01,2022,1,Virgin,Virgin,99035,22437473,0.441382,8.3.CO_EMP_TEC_MOVIL,154
2022-01,2022,1,GTD Móvil,GTD Móvil,6772,22437473,0.030182,8.3.CO_EMP_TEC_MOVIL,154
2022-01,2022,1,WOM,WOM,5427003,22437473,24.187229,8.3.CO_EMP_TEC_MOVIL,154
2022-01,2022,1,Netline,Netline,0,22437473,0.0,8.3.CO_EMP_TEC_MOVIL,154
2022-01,2022,1,Simple,Simple,19555,22437473,0.087153,8.3.CO_EMP_TEC_MOVIL,154
2022-01,2022,1,Mundo Pacífico,Mundo Pacífico,35167,22437473,0.156733,8.3.CO_EMP_TEC_MOVIL,154
2022-02,2022,2,Movistar,Movistar,4668903,22131750,21.09595,8.3.CO_EMP_TEC_MOVIL,155
2022-02,2022,2,Grupo Claro-VTR,Grupo Claro-VTR,4120657,22131750,18.618758,8.3.CO_EMP_TEC_MOVIL,155
2022-02,2022,2,Entel,Entel PCS,7749342,22131750,35.014592,8.3.CO_EMP_TEC_MOVIL,155
2022-02,2022,2,Virgin,Virgin,96406,22131750,0.4356,8.3.CO_EMP_TEC_MOVIL,155
2022-02,2022,2,GTD Móvil,GTD Móvil,6574,22131750,0.029704,8.3.CO_EMP_TEC_MOVIL,155
2022-02,2022,2,WOM,WOM,5433318,22131750,24.54988,8.3.CO_EMP_TEC_MOVIL,155
2022-02,2022,2,Netline,Netline,0,22131750,0.0,8.3.CO_EMP_TEC_MOVIL,155
2022-02,2022,2,Simple,Simple,19352,22131750,0.08744,8.3.CO_EMP_TEC_MOVIL,155
2022-02,2022,2,Mundo Pacífico,Mundo Pacífico,37198,22131750,0.168075,8.3.CO_EMP_TEC_MOVIL,155
2022-03,2022,3,Movistar,Movistar,4565642,22162640,20.600623,8.3.CO_EMP_TEC_MOVIL,156
2022-03,2022,3,Grupo Claro-VTR,Grupo Claro-VTR,4049779,22162640,18.272999,8.3.CO_EMP_TEC_MOVIL,156
2022-03,2022,3,Entel,Entel PCS,7852914,22162640,35.433116,8.3.CO_EMP_TEC_MOVIL,156
2022-03,2022,3,Virgin,Virgin,93428,22162640,0.421556,8.3.CO_EMP_TEC_MOVIL,156
2022-03,2022,3,GTD Móvil,GTD Móvil,6502,22162640,0.029338,8.3.CO_EMP_TEC_MOVIL,156
2022-03,2022,3,WOM,WOM,5547543,22162640,25.031057,8.3.CO_EMP_TEC_MOVIL,156
2022-03,2022,3,Netline,Netline,0,22162640,0.0,8.3.CO_EMP_TEC_MOVIL,156
2022-03,2022,3,Simple,Simple,20109,22162640,0.090734,8.3.CO_EMP_TEC_MOVIL,156
2022-03,2022,3,Mundo Pacífico,Mundo Pacífico,26723,22162640,0.120577,8.3.CO_EMP_TEC_MOVIL,156
2022-04,2022,4,Movistar,Movistar,4687846,22331136,20.992421,8.3.CO_EMP_TEC_MOVIL,157
2022-04,2022,4,Grupo Claro-VTR,Grupo Claro-VTR,4133956,22331136,18.512072,8.3.CO_EMP_TEC_MOVIL,157
2022-04,2022,4,Entel,Entel PCS,7818166,22331136,35.010158,8.3.CO_EMP_TEC_MOVIL,157
2022-04,2022,4,Virgin,Virgin,90572,22331136,0.405586,8.3.CO_EMP_TEC_MOVIL,157
2022-04,2022,4,GTD Móvil,GTD Móvil,6310,22331136,0.028257,8.3.CO_EMP_TEC_MOVIL,157
2022-04,2022,4,WOM,WOM,5550952,22331136,24.857455,8.3.CO_EMP_TEC_MOVIL,157
2022-04,2022,4,Netline,Netline,0,22331136,0.0,8.3.CO_EMP_TEC_MOVIL,157
2022-04,2022,4,Simple,Simple,0,22331136,0.0,8.3.CO_EMP_TEC_MOVIL,157
2022-04,2022,4,Mundo Pacífico,Mundo Pacífico,43334,22331136,0.194052,8.3.CO_EMP_TEC_MOVIL,157
2022-05,2022,5,Movistar,Movistar,4706693,22551901,20.870493,8.3.CO_EMP_TEC_MOVIL,158
2022-05,2022,5,Grupo Claro-VTR,Grupo Claro-VTR,4260763,22551901,18.893143,8.3.CO_EMP_TEC_MOVIL,158
2022-05,2022,5,Entel,Entel PCS,7900754,22551901,35.03365,8.3.CO_EMP_TEC_MOVIL,158
2022-05,2022,5,Virgin,Virgin,86822,22551901,0.384988,8.3.CO_EMP_TEC_MOVIL,158
2022-05,2022,5,GTD Móvil,GTD Móvil,6108,22551901,0.027084,8.3.CO_EMP_TEC_MOVIL,158
2022-05,2022,5,WOM,WOM,5548675,22551901,24.604023,8.3.CO_EMP_TEC_MOVIL,158
2022-05,2022,5,Netline,Netline,0,22551901,0.0,8.3.CO_EMP_TEC_MOVIL,158
2022-05,2022,5,Simple,Simple,0,22551901,0.0,8.3.CO_EMP_TEC_MOVIL,158
2022-05,2022,5,Mundo Pacífico,Mundo Pacífico,42086,22551901,0.186618,8.3.CO_EMP_TEC_MOVIL,158
2022-06,2022,6,Movistar,Movistar,4706465,22483298,20.933161,8.3.CO_EMP_TEC_MOVIL,159
2022-06,2022,6,Grupo Claro-VTR,Grupo Claro-VTR,4209571,22483298,18.723103,8.3.CO_EMP_TEC_MOVIL,159
2022-06,2022,6,Entel,Entel PCS,7832477,22483298,34.836869,8.3.CO_EMP_TEC_MOVIL,159
2022-06,2022,6,Virgin,Virgin,84072,22483298,0.373931,8.3.CO_EMP_TEC_MOVIL,159
2022-06,2022,6,GTD Móvil,GTD Móvil,5947,22483298,0.026451,8.3.CO_EMP_TEC_MOVIL,159
2022-06,2022,6,WOM,WOM,5592599,22483298,24.87446,8.3.CO_EMP_TEC_MOVIL,159
2022-06,2022,6,Netline,Netline,0,22483298,0.0,8.3.CO_EMP_TEC_MOVIL,159
2022-06,2022,6,Simple,Simple,0,22483298,0.0,8.3.CO_EMP_TEC_MOVIL,159
2022-06,2022,6,Mundo Pacífico,Mundo Pacífico,52167,22483298,0.232026,8.3.CO_EMP_TEC_MOVIL,159
2022-07,2022,7,Movistar,Movistar,4727769,22539556,20.975431,8.3.CO_EMP_TEC_MOVIL,160
2022-07,2022,7,Grupo Claro-VTR,Grupo Claro-VTR,4204098,22539556,18.652089,8.3.CO_EMP_TEC_MOVIL,160
2022-07,2022,7,Entel,Entel PCS,7887913,22539556,34.995867,8.3.CO_EMP_TEC_MOVIL,160
2022-07,2022,7,Virgin,Virgin,81716,22539556,0.362545,8.3.CO_EMP_TEC_MOVIL,160
2022-07,2022,7,GTD Móvil,GTD Móvil,5847,22539556,0.025941,8.3.CO_EMP_TEC_MOVIL,160
2022-07,2022,7,WOM,WOM,5576575,22539556,24.741282,8.3.CO_EMP_TEC_MOVIL,160
2022-07,2022,7,Netline,Netline,0,22539556,0.0,8.3.CO_EMP_TEC_MOVIL,160
2022-07,2022,7,Simple,Simple,0,22539556,0.0,8.3.CO_EMP_TEC_MOVIL,160
2022-07,2022,7,Mundo Pacífico,Mundo Pacífico,55638,22539556,0.246846,8.3.CO_EMP_TEC_MOVIL,160
2022-08,2022,8,Movistar,Movistar,4779741,22553935,21.192493,8.3.CO_EMP_TEC_MOVIL,161
2022-08,2022,8,Grupo Claro-VTR,Grupo Claro-VTR,4136833,22553935,18.341957,8.3.CO_EMP_TEC_MOVIL,161
2022-08,2022,8,Entel,Entel PCS,7821443,22553935,34.67884,8.3.CO_EMP_TEC_MOVIL,161
2022-08,2022,8,Virgin,Virgin,78896,22553935,0.34981,8.3.CO_EMP_TEC_MOVIL,161
2022-08,2022,8,GTD Móvil,GTD Móvil,5811,22553935,0.025765,8.3.CO_EMP_TEC_MOVIL,161
2022-08,2022,8,WOM,WOM,5671511,22553935,25.146437,8.3.CO_EMP_TEC_MOVIL,161
2022-08,2022,8,Netline,Netline,0,22553935,0.0,8.3.CO_EMP_TEC_MOVIL,161
2022-08,2022,8,Simple,Simple,0,22553935,0.0,8.3.CO_EMP_TEC_MOVIL,161
2022-08,2022,8,Mundo Pacífico,Mundo Pacífico,59700,22553935,0.264699,8.3.CO_EMP_TEC_MOVIL,161
2022-09,2022,9,Movistar,Movistar,4770361,22429405,21.268335,8.3.CO_EMP_TEC_MOVIL,162
2022-09,2022,9,Grupo Claro-VTR,Grupo Claro-VTR,4125552,22429405,18.393497,8.3.CO_EMP_TEC_MOVIL,162
2022-09,2022,9,Entel,Entel PCS,7766098,22429405,34.624628,8.3.CO_EMP_TEC_MOVIL,162
2022-09,2022,9,Virgin,Virgin,75604,22429405,0.337075,8.3.CO_EMP_TEC_MOVIL,162
2022-09,2022,9,GTD Móvil,GTD Móvil,5583,22429405,0.024891,8.3.CO_EMP_TEC_MOVIL,162
2022-09,2022,9,WOM,WOM,5622280,22429405,25.066559,8.3.CO_EMP_TEC_MOVIL,162
2022-09,2022,9,Netline,Netline,0,22429405,0.0,8.3.CO_EMP_TEC_MOVIL,162
2022-09,2022,9,Simple,Simple,0,22429405,0.0,8.3.CO_EMP_TEC_MOVIL,162
2022-09,2022,9,Mundo Pacífico,Mundo Pacífico,63927,22429405,0.285014,8.3.CO_EMP_TEC_MOVIL,162
2022-10,2022,10,Movistar,Movistar,4740025,22373554,21.185838,8.3.CO_EMP_TEC_MOVIL,163
2022-10,2022,10,Grupo Claro-VTR,Grupo Claro-VTR,4084290,22373554,18.25499,8.3.CO_EMP_TEC_MOVIL,163
2022-10,2022,10,Entel,Entel PCS,7758842,22373554,34.67863,8.3.CO_EMP_TEC_MOVIL,163
2022-10,2022,10,Virgin,Virgin,72826,22373554,0.3255,8.3.CO_EMP_TEC_MOVIL,163
2022-10,2022,10,GTD Móvil,GTD Móvil,5530,22373554,0.024717,8.3.CO_EMP_TEC_MOVIL,163
2022-10,2022,10,WOM,WOM,5643194,22373554,25.222609,8.3.CO_EMP_TEC_MOVIL,163
2022-10,2022,10,Netline,Netline,0,22373554,0.0,8.3.CO_EMP_TEC_MOVIL,163
2022-10,2022,10,Simple,Simple,0,22373554,0.0,8.3.CO_EMP_TEC_MOVIL,163
2022-10,2022,10,Mundo Pacífico,Mundo Pacífico,68847,22373554,0.307716,8.3.CO_EMP_TEC_MOVIL,163
2022-11,2022,11,Movistar,Movistar,4715608,22193366,21.247827,8.3.CO_EMP_TEC_MOVIL,164
2022-11,2022,11,Grupo Claro-VTR,Grupo Claro-VTR,4028468,22193366,18.151676,8.3.CO_EMP_TEC_MOVIL,164
2022-11,2022,11,Entel,Entel PCS,7675823,22193366,34.586115,8.3.CO_EMP_TEC_MOVIL,164
2022-11,2022,11,Virgin,Virgin,70164,22193366,0.316149,8.3.CO_EMP_TEC_MOVIL,164
2022-11,2022,11,GTD Móvil,GTD Móvil,6165,22193366,0.027779,8.3.CO_EMP_TEC_MOVIL,164
2022-11,2022,11,WOM,WOM,5624523,22193366,25.343262,8.3.CO_EMP_TEC_MOVIL,164
2022-11,2022,11,Netline,Netline,0,22193366,0.0,8.3.CO_EMP_TEC_MOVIL,164
2022-11,2022,11,Simple,Simple,0,22193366,0.0,8.3.CO_EMP_TEC_MOVIL,164
2022-11,2022,11,Mundo Pacífico,Mundo Pacífico,72615,22193366,0.327192,8.3.CO_EMP_TEC_MOVIL,164
2022-12,2022,12,Movistar,Movistar,4747962,22406826,21.189802,8.3.CO_EMP_TEC_MOVIL,165
2022-12,2022,12,Grupo Claro-VTR,Grupo Claro-VTR,4052495,22406826,18.085984,8.3.CO_EMP_TEC_MOVIL,165
2022-12,2022,12,Entel,Entel PCS,7768759,22406826,34.671394,8.3.CO_EMP_TEC_MOVIL,165
2022-12,2022,12,Virgin,Virgin,67295,22406826,0.300333,8.3.CO_EMP_TEC_MOVIL,165
2022-12,2022,12,GTD Móvil,GTD Móvil,6148,22406826,0.027438,8.3.CO_EMP_TEC_MOVIL,165
2022-12,2022,12,WOM,WOM,5688618,22406826,25.38788,8.3.CO_EMP_TEC_MOVIL,165
2022-12,2022,12,Netline,Netline,0,22406826,0.0,8.3.CO_EMP_TEC_MOVIL,165
2022-12,2022,12,Simple,Simple,0,22406826,0.0,8.3.CO_EMP_TEC_MOVIL,165
2022-12,2022,12,Mundo Pacífico,Mundo Pacífico,75549,22406826,0.33717,8.3.CO_EMP_TEC_MOVIL,165
2023-01,2023,1,Movistar,Movistar,4719427,22357453,21.108965,8.3.CO_EMP_TEC_MOVIL,166
2023-01,2023,1,Grupo Claro-VTR,Grupo Claro-VTR,4038820,22357453,18.064759,8.3.CO_EMP_TEC_MOVIL,166
2023-01,2023,1,Entel,Entel PCS,7712200,22357453,34.494985,8.3.CO_EMP_TEC_MOVIL,166
2023-01,2023,1,Virgin,Virgin,64698,22357453,0.28938,8.3.CO_EMP_TEC_MOVIL,166
2023-01,2023,1,GTD Móvil,GTD Móvil,5738,22357453,0.025665,8.3.CO_EMP_TEC_MOVIL,166
2023-01,2023,1,WOM,WOM,5740452,22357453,25.675787,8.3.CO_EMP_TEC_MOVIL,166
2023-01,2023,1,Netline,Netline,0,22357453,0.0,8.3.CO_EMP_TEC_MOVIL,166
2023-01,2023,1,Simple,Simple,0,22357453,0.0,8.3.CO_EMP_TEC_MOVIL,166
2023-01,2023,1,Mundo Pacífico,Mundo Pacífico,76118,22357453,0.340459,8.3.CO_EMP_TEC_MOVIL,166
2023-02,2023,2,Movistar,Movistar,4669947,22192514,21.042893,8.3.CO_EMP_TEC_MOVIL,167
2023-02,2023,2,Grupo Claro-VTR,Grupo Claro-VTR,3987309,22192514,17.96691,8.3.CO_EMP_TEC_MOVIL,167
2023-02,2023,2,Entel,Entel PCS,7636040,22192514,34.408179,8.3.CO_EMP_TEC_MOVIL,167
2023-02,2023,2,Virgin,Virgin,62612,22192514,0.282131,8.3.CO_EMP_TEC_MOVIL,167
2023-02,2023,2,GTD Móvil,GTD Móvil,5498,22192514,0.024774,8.3.CO_EMP_TEC_MOVIL,167
2023-02,2023,2,WOM,WOM,5747117,22192514,25.896647,8.3.CO_EMP_TEC_MOVIL,167
2023-02,2023,2,Netline,Netline,0,22192514,0.0,8.3.CO_EMP_TEC_MOVIL,167
2023-02,2023,2,Simple,Simple,0,22192514,0.0,8.3.CO_EMP_TEC_MOVIL,167
2023-02,2023,2,Mundo Pacífico,Mundo Pacífico,83991,22192514,0.378465,8.3.CO_EMP_TEC_MOVIL,167
2023-03,2023,3,Movistar,Movistar,4699910,22412879,20.969684,8.3.CO_EMP_TEC_MOVIL,168
2023-03,2023,3,Grupo Claro-VTR,Grupo Claro-VTR,4080348,22412879,18.205372,8.3.CO_EMP_TEC_MOVIL,168
2023-03,2023,3,Entel,Entel PCS,7730112,22412879,34.489599,8.3.CO_EMP_TEC_MOVIL,168
2023-03,2023,3,Virgin,Virgin,60568,22412879,0.270237,8.3.CO_EMP_TEC_MOVIL,168
2023-03,2023,3,GTD Móvil,GTD Móvil,6191,22412879,0.027623,8.3.CO_EMP_TEC_MOVIL,168
2023-03,2023,3,WOM,WOM,5743712,22412879,25.626837,8.3.CO_EMP_TEC_MOVIL,168
2023-03,2023,3,Netline,Netline,0,22412879,0.0,8.3.CO_EMP_TEC_MOVIL,168
2023-03,2023,3,Simple,Simple,0,22412879,0.0,8.3.CO_EMP_TEC_MOVIL,168
2023-03,2023,3,Mundo Pacífico,Mundo Pacífico,92038,22412879,0.410648,8.3.CO_EMP_TEC_MOVIL,168
2023-04,2023,4,Movistar,Movistar,4660334,22235129,20.95933,8.3.CO_EMP_TEC_MOVIL,169
2023-04,2023,4,Grupo Claro-VTR,Grupo Claro-VTR,4061753,22235129,18.267279,8.3.CO_EMP_TEC_MOVIL,169
2023-04,2023,4,Entel,Entel PCS,7657530,22235129,34.438883,8.3.CO_EMP_TEC_MOVIL,169
2023-04,2023,4,Virgin,Virgin,58400,22235129,0.262647,8.3.CO_EMP_TEC_MOVIL,169
2023-04,2023,4,GTD Móvil,GTD Móvil,5596,22235129,0.025167,8.3.CO_EMP_TEC_MOVIL,169
2023-04,2023,4,WOM,WOM,5692160,22235129,25.599851,8.3.CO_EMP_TEC_MOVIL,169
2023-04,2023,4,Netline,Netline,0,22235129,0.0,8.3.CO_EMP_TEC_MOVIL,169
2023-04,2023,4,Simple,Simple,0,22235129,0.0,8.3.CO_EMP_TEC_MOVIL,169
2023-04,2023,4,Mundo Pacífico,Mundo Pacífico,99356,22235129,0.446842,8.3.CO_EMP_TEC_MOVIL,169
2023-05,2023,5,Movistar,Movistar,4673573,22169759,21.080847,8.3.CO_EMP_TEC_MOVIL,170
2023-05,2023,5,Grupo Claro-VTR,Grupo Claro-VTR,4086147,22169759,18.431175,8.3.CO_EMP_TEC_MOVIL,170
2023-05,2023,5,Entel,Entel PCS,7637185,22169759,34.44866,8.3.CO_EMP_TEC_MOVIL,170
2023-05,2023,5,Virgin,Virgin,56919,22169759,0.256742,8.3.CO_EMP_TEC_MOVIL,170
2023-05,2023,5,GTD Móvil,GTD Móvil,5314,22169759,0.02397,8.3.CO_EMP_TEC_MOVIL,170
2023-05,2023,5,WOM,WOM,5610093,22169759,25.30516,8.3.CO_EMP_TEC_MOVIL,170
2023-05,2023,5,Netline,Netline,0,22169759,0.0,8.3.CO_EMP_TEC_MOVIL,170
2023-05,2023,5,Simple,Simple,0,22169759,0.0,8.3.CO_EMP_TEC_MOVIL,170
2023-05,2023,5,Mundo Pacífico,Mundo Pacífico,100528,22169759,0.453447,8.3.CO_EMP_TEC_MOVIL,170
2023-06,2023,6,Movistar,Movistar,4672639,22266899,20.984687,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,Grupo Claro-VTR,Grupo Claro-VTR,4140396,22266899,18.594399,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,Entel,Entel PCS,7592299,22266899,34.096795,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,Virgin,Virgin,56141,22266899,0.252128,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,GTD Móvil,GTD Móvil,4945,22266899,0.022208,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,WOM,WOM,5690801,22266899,25.557223,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,Netline,Netline,0,22266899,0.0,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,Simple,Simple,0,22266899,0.0,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,Mundo Pacífico,Mundo Pacífico,106429,22266899,0.47797,8.3.CO_EMP_TEC_MOVIL,171
2023-06,2023,6,Suma Móvil Chile,Suma Móvil Chile,3249,22266899,0.014591,8.3.CO_EMP_TEC_MOVIL,171
2023-07,2023,7,Movistar,Movistar,4697113,22510543,20.86628,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,Grupo Claro-VTR,Grupo Claro-VTR,4178970,22510543,18.564501,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,Entel,Entel PCS,7629449,22510543,33.892781,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,Virgin,Virgin,55102,22510543,0.244783,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,GTD Móvil,GTD Móvil,5004,22510543,0.02223,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,WOM,WOM,5832083,22510543,25.908229,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,Netline,Netline,0,22510543,0.0,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,Simple,Simple,0,22510543,0.0,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,Mundo Pacífico,Mundo Pacífico,109275,22510543,0.485439,8.3.CO_EMP_TEC_MOVIL,172
2023-07,2023,7,Suma Móvil Chile,Suma Móvil Chile,3547,22510543,0.015757,8.3.CO_EMP_TEC_MOVIL,172
2023-08,2023,8,Movistar,Movistar,4715516,22515190,20.94371,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,Grupo Claro-VTR,Grupo Claro-VTR,4170163,22515190,18.521554,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,Entel,Entel PCS,7617689,22515190,33.833554,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,Virgin,Virgin,54415,22515190,0.241681,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,GTD Móvil,GTD Móvil,5063,22515190,0.022487,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,WOM,WOM,5833586,22515190,25.909557,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,Netline,Netline,0,22515190,0.0,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,Simple,Simple,0,22515190,0.0,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,Mundo Pacífico,Mundo Pacífico,114536,22515190,0.508705,8.3.CO_EMP_TEC_MOVIL,173
2023-08,2023,8,Suma Móvil Chile,Suma Móvil Chile,4222,22515190,0.018752,8.3.CO_EMP_TEC_MOVIL,173
2023-09,2023,9,Movistar,Movistar,4678610,22553810,20.744211,8.3.CO_EMP_TEC_MOVIL,174
2023-09,2023,9,Grupo Claro-VTR,Grupo Claro-VTR,4224477,22553810,18.730658,8.3.CO_EMP_TEC_MOVIL,174
