period,year,month,operator,operator_source_label,connections,total_market,share_pct,source_sheet,source_row
2020-05,2020,5,GTD,Grupo GTD,279019,3560720,7.836028,7.9.CO_EMPR_FIJAS,135
2020-05,2020,5,Entel,Grupo ENTEL,227262,3560720,6.382473,7.9.CO_EMPR_FIJAS,135
2020-05,2020,5,Mundo,Mundo,298054,3560720,8.37061,7.9.CO_EMPR_FIJAS,135
2020-05,2020,5,Otros,Otros,18210,3560720,0.511413,7.9.CO_EMPR_FIJAS,135
2020-06,2020,6,Movistar,Telefónica,909702,3588261,25.352169,7.9.CO_EMPR_FIJAS,136
2020-06,2020,6,Grupo Claro-VTR,Grupo Claro-VTR,1829296,3588261,50.980015,7.9.CO_EMPR_FIJAS,136
2020-06,2020,6,GTD,Grupo GTD,281316,3588261,7.839898,7.9.CO_EMPR_FIJAS,136
2020-06,2020,6,Entel,Grupo ENTEL,231526,3588261,6.452318,7.9.CO_EMPR_FIJAS,136
2020-06,2020,6,Mundo,Mundo,316709,3588261,8.826253,7.9.CO_EMPR_FIJAS,136
2020-06,2020,6,Otros,Otros,19712,3588261,0.549347,7.9.CO_EMPR_FIJAS,136
2020-07,2020,7,Movistar,Telefónica,920853,3621266,25.429035,7.9.CO_EMPR_FIJAS,137
2020-07,2020,7,Grupo Claro-VTR,Grupo Claro-VTR,1816014,3621266,50.148594,7.9.CO_EMPR_FIJAS,137
2020-07,2020,7,GTD,Grupo GTD,283932,3621266,7.840683,7.9.CO_EMPR_FIJAS,137
2020-07,2020,7,Entel,Grupo ENTEL,237187,3621266,6.549836,7.9.CO_EMPR_FIJAS,137
2020-07,2020,7,Mundo,Mundo,336678,3621266,9.297246,7.9.CO_EMPR_FIJAS,137
2020-07,2020,7,Otros,Otros,26602,3621266,0.734605,7.9.CO_EMPR_FIJAS,137
2020-08,2020,8,Movistar,Telefónica,940114,3653873,25.729247,7.9.CO_EMPR_FIJAS,138
2020-08,2020,8,Grupo Claro-VTR,Grupo Claro-VTR,1804875,3653873,49.396216,7.9.CO_EMPR_FIJAS,138
2020-08,2020,8,GTD,Grupo GTD,287270,3653873,7.862069,7.9.CO_EMPR_FIJAS,138
2020-08,2020,8,Entel,Grupo ENTEL,237539,3653873,6.50102,7.9.CO_EMPR_FIJAS,138
2020-08,2020,8,Mundo,Mundo,355096,3653873,9.718345,7.9.CO_EMPR_FIJAS,138
2020-08,2020,8,Otros,Otros,28979,3653873,0.793104,7.9.CO_EMPR_FIJAS,138
2020-09,2020,9,Movistar,Telefónica,960907,3701448,25.9603,7.9.CO_EMPR_FIJAS,139
2020-09,2020,9,Grupo Claro-VTR,Grupo Claro-VTR,1799996,3701448,48.629509,7.9.CO_EMPR_FIJAS,139
2020-09,2020,9,GTD,Grupo GTD,291661,3701448,7.879646,7.9.CO_EMPR_FIJAS,139
2020-09,2020,9,Entel,Grupo ENTEL,246627,3701448,6.662987,7.9.CO_EMPR_FIJAS,139
2020-09,2020,9,Mundo,Mundo,371211,3701448,10.028805,7.9.CO_EMPR_FIJAS,139
2020-09,2020,9,Otros,Otros,31046,3701448,0.838753,7.9.CO_EMPR_FIJAS,139
2020-10,2020,10,Movistar,Telefónica,988069,3748396,26.359782,7.9.CO_EMPR_FIJAS,140
2020-10,2020,10,Grupo Claro-VTR,Grupo Claro-VTR,1795524,3748396,47.901129,7.9.CO_EMPR_FIJAS,140
2020-10,2020,10,GTD,Grupo GTD,295842,3748396,7.892496,7.9.CO_EMPR_FIJAS,140
2020-10,2020,10,Entel,Grupo ENTEL,250734,3748396,6.689101,7.9.CO_EMPR_FIJAS,140
2020-10,2020,10,Mundo,Mundo,384604,3748396,10.260495,7.9.CO_EMPR_FIJAS,140
2020-10,2020,10,Otros,Otros,33623,3748396,0.896997,7.9.CO_EMPR_FIJAS,140
2020-11,2020,11,Movistar,Telefónica,1007959,3780650,26.660997,7.9.CO_EMPR_FIJAS,141
2020-11,2020,11,Grupo Claro-VTR,Grupo Claro-VTR,1786036,3780650,47.241506,7.9.CO_EMPR_FIJAS,141
2020-11,2020,11,GTD,Grupo GTD,300085,3780650,7.937392,7.9.CO_EMPR_FIJAS,141
2020-11,2020,11,Entel,Grupo ENTEL,253416,3780650,6.702974,7.9.CO_EMPR_FIJAS,141
2020-11,2020,11,Mundo,Mundo,395765,3780650,10.468173,7.9.CO_EMPR_FIJAS,141
2020-11,2020,11,Otros,Otros,37389,3780650,0.988957,7.9.CO_EMPR_FIJAS,141
2020-12,2020,12,Movistar,Telefónica,1020528,3802033,26.84164,7.9.CO_EMPR_FIJAS,142
2020-12,2020,12,Grupo Claro-VTR,Grupo Claro-VTR,1770060,3802033,46.555619,7.9.CO_EMPR_FIJAS,142
2020-12,2020,12,GTD,Grupo GTD,303543,3802033,7.983702,7.9.CO_EMPR_FIJAS,142
2020-12,2020,12,Entel,Grupo ENTEL,253667,3802033,6.671878,7.9.CO_EMPR_FIJAS,142
2020-12,2020,12,Mundo,Mundo,408849,3802033,10.753431,7.9.CO_EMPR_FIJAS,142
2020-12,2020,12,Otros,Otros,45386,3802033,1.19373,7.9.CO_EMPR_FIJAS,142
2021-01,2021,1,Movistar,Telefónica,1034770,3825784,27.047267,7.9.CO_EMPR_FIJAS,143
2021-01,2021,1,Grupo Claro-VTR,Grupo Claro-VTR,1765844,3825784,46.156396,7.9.CO_EMPR_FIJAS,143
2021-01,2021,1,GTD,Grupo GTD,306140,3825784,8.00202,7.9.CO_EMPR_FIJAS,143
2021-01,2021,1,Entel,Grupo ENTEL,256124,3825784,6.69468,7.9.CO_EMPR_FIJAS,143
2021-01,2021,1,Mundo,Mundo,419100,3825784,10.954617,7.9.CO_EMPR_FIJAS,143
2021-01,2021,1,Otros,Otros,43806,3825784,1.14502,7.9.CO_EMPR_FIJAS,143
2021-02,2021,2,Movistar,Telefónica,1050775,3870939,27.145222,7.9.CO_EMPR_FIJAS,144
2021-02,2021,2,Grupo Claro-VTR,Grupo Claro-VTR,1761016,3870939,45.493251,7.9.CO_EMPR_FIJAS,144
2021-02,2021,2,GTD,Grupo GTD,309749,3870939,8.001909,7.9.CO_EMPR_FIJAS,144
2021-02,2021,2,Entel,Grupo ENTEL,260094,3870939,6.719145,7.9.CO_EMPR_FIJAS,144
2021-02,2021,2,Mundo,Mundo,431873,3870939,11.156802,7.9.CO_EMPR_FIJAS,144
2021-02,2021,2,Otros,Otros,57432,3870939,1.483671,7.9.CO_EMPR_FIJAS,144
2021-03,2021,3,Movistar,Telefónica,1072066,3937603,27.226361,7.9.CO_EMPR_FIJAS,145
2021-03,2021,3,Grupo Claro-VTR,Grupo Claro-VTR,1761819,3937603,44.743439,7.9.CO_EMPR_FIJAS,145
2021-03,2021,3,GTD,Grupo GTD,314294,3937603,7.981861,7.9.CO_EMPR_FIJAS,145
2021-03,2021,3,Entel,Grupo ENTEL,266817,3937603,6.776128,7.9.CO_EMPR_FIJAS,145
2021-03,2021,3,Mundo,Mundo,451635,3937603,11.469795,7.9.CO_EMPR_FIJAS,145
2021-03,2021,3,Otros,Otros,70972,3937603,1.802416,7.9.CO_EMPR_FIJAS,145
2021-04,2021,4,Movistar,Telefónica,1100892,4005642,27.483534,7.9.CO_EMPR_FIJAS,146
2021-04,2021,4,Grupo Claro-VTR,Grupo Claro-VTR,1760152,4005642,43.94182,7.9.CO_EMPR_FIJAS,146
2021-04,2021,4,GTD,Grupo GTD,319573,4005642,7.978072,7.9.CO_EMPR_FIJAS,146
2021-04,2021,4,Entel,Grupo ENTEL,272248,4005642,6.796613,7.9.CO_EMPR_FIJAS,146
2021-04,2021,4,Mundo,Mundo,472801,4005642,11.803376,7.9.CO_EMPR_FIJAS,146
2021-04,2021,4,Otros,Otros,79976,4005642,1.996584,7.9.CO_EMPR_FIJAS,146
2021-05,2021,5,Movistar,Telefónica,1121332,4049237,27.692427,7.9.CO_EMPR_FIJAS,147
2021-05,2021,5,Grupo Claro-VTR,Grupo Claro-VTR,1751912,4049237,43.265237,7.9.CO_EMPR_FIJAS,147
2021-05,2021,5,GTD,Grupo GTD,322725,4049237,7.97002,7.9.CO_EMPR_FIJAS,147
2021-05,2021,5,Entel,Grupo ENTEL,275768,4049237,6.810369,7.9.CO_EMPR_FIJAS,147
2021-05,2021,5,Mundo,Mundo,488997,4049237,12.076275,7.9.CO_EMPR_FIJAS,147
2021-05,2021,5,Otros,Otros,88503,4049237,2.185671,7.9.CO_EMPR_FIJAS,147
2021-06,2021,6,Movistar,Telefónica,1143187,4089600,27.953516,7.9.CO_EMPR_FIJAS,148
2021-06,2021,6,Grupo Claro-VTR,Grupo Claro-VTR,1742383,4089600,42.605218,7.9.CO_EMPR_FIJAS,148
2021-06,2021,6,GTD,Grupo GTD,325075,4089600,7.948821,7.9.CO_EMPR_FIJAS,148
2021-06,2021,6,Entel,Grupo ENTEL,277595,4089600,6.787828,7.9.CO_EMPR_FIJAS,148
2021-06,2021,6,Mundo,Mundo,508139,4089600,12.425152,7.9.CO_EMPR_FIJAS,148
2021-06,2021,6,Otros,Otros,93221,4089600,2.279465,7.9.CO_EMPR_FIJAS,148
2021-07,2021,7,Movistar,Telefónica,1166236,4124393,28.276549,7.9.CO_EMPR_FIJAS,149
2021-07,2021,7,Grupo Claro-VTR,Grupo Claro-VTR,1729016,4124393,41.921708,7.9.CO_EMPR_FIJAS,149
2021-07,2021,7,GTD,Grupo GTD,327391,4124393,7.93792,7.9.CO_EMPR_FIJAS,149
2021-07,2021,7,Entel,Grupo ENTEL,276938,4124393,6.714637,7.9.CO_EMPR_FIJAS,149
2021-07,2021,7,Mundo,Mundo,527255,4124393,12.783821,7.9.CO_EMPR_FIJAS,149
2021-07,2021,7,Otros,Otros,97557,4124393,2.365366,7.9.CO_EMPR_FIJAS,149
2021-08,2021,8,Movistar,Telefónica,1167739,4145814,28.1667,7.9.CO_EMPR_FIJAS,150
2021-08,2021,8,Grupo Claro-VTR,Grupo Claro-VTR,1718848,4145814,41.459844,7.9.CO_EMPR_FIJAS,150
2021-08,2021,8,GTD,Grupo GTD,329855,4145814,7.956339,7.9.CO_EMPR_FIJAS,150
2021-08,2021,8,Entel,Grupo ENTEL,278448,4145814,6.716365,7.9.CO_EMPR_FIJAS,150
2021-08,2021,8,Mundo,Mundo,549339,4145814,13.25045,7.9.CO_EMPR_FIJAS,150
2021-08,2021,8,Otros,Otros,101585,4145814,2.450303,7.9.CO_EMPR_FIJAS,150
2021-09,2021,9,Movistar,Telefónica,1208010,4198448,28.772775,7.9.CO_EMPR_FIJAS,151
2021-09,2021,9,Grupo Claro-VTR,Grupo Claro-VTR,1706639,4198448,40.649283,7.9.CO_EMPR_FIJAS,151
2021-09,2021,9,GTD,Grupo GTD,332180,4198448,7.911971,7.9.CO_EMPR_FIJAS,151
2021-09,2021,9,Entel,Grupo ENTEL,278115,4198448,6.624234,7.9.CO_EMPR_FIJAS,151
2021-09,2021,9,Mundo,Mundo,566116,4198448,13.483935,7.9.CO_EMPR_FIJAS,151
2021-09,2021,9,Otros,Otros,107388,4198448,2.557802,7.9.CO_EMPR_FIJAS,151
2021-10,2021,10,Movistar,Telefónica,1231675,4236061,29.075951,7.9.CO_EMPR_FIJAS,152
2021-10,2021,10,Grupo Claro-VTR,Grupo Claro-VTR,1696097,4236061,40.039485,7.9.CO_EMPR_FIJAS,152
2021-10,2021,10,GTD,Grupo GTD,333591,4236061,7.875028,7.9.CO_EMPR_FIJAS,152
2021-10,2021,10,Entel,Grupo ENTEL,279593,4236061,6.600306,7.9.CO_EMPR_FIJAS,152
2021-10,2021,10,Mundo,Mundo,583244,4236061,13.768546,7.9.CO_EMPR_FIJAS,152
2021-10,2021,10,Otros,Otros,111861,4236061,2.640684,7.9.CO_EMPR_FIJAS,152
2021-11,2021,11,Movistar,Telefónica,1249288,4255772,29.355144,7.9.CO_EMPR_FIJAS,153
2021-11,2021,11,Grupo Claro-VTR,Grupo Claro-VTR,1684643,4255772,39.584898,7.9.CO_EMPR_FIJAS,153
2021-11,2021,11,GTD,Grupo GTD,333760,4255772,7.842525,7.9.CO_EMPR_FIJAS,153
2021-11,2021,11,Entel,Grupo ENTEL,270258,4255772,6.350387,7.9.CO_EMPR_FIJAS,153
2021-11,2021,11,Mundo,Mundo,598080,4255772,14.053384,7.9.CO_EMPR_FIJAS,153
2021-11,2021,11,Otros,Otros,119743,4255772,2.813661,7.9.CO_EMPR_FIJAS,153
2021-12,2021,12,Movistar,Telefónica,1265521,4287491,29.516587,7.9.CO_EMPR_FIJAS,154
2021-12,2021,12,Grupo Claro-VTR,Grupo Claro-VTR,1669164,4287491,38.93102,7.9.CO_EMPR_FIJAS,154
2021-12,2021,12,GTD,Grupo GTD,334600,4287491,7.804098,7.9.CO_EMPR_FIJAS,154
2021-12,2021,12,Entel,Grupo ENTEL,280592,4287491,6.544434,7.9.CO_EMPR_FIJAS,154
2021-12,2021,12,Mundo,Mundo,611206,4287491,14.255563,7.9.CO_EMPR_FIJAS,154
2021-12,2021,12,Otros,Otros,126408,4287491,2.948298,7.9.CO_EMPR_FIJAS,154
2022-01,2022,1,Movistar,Telefónica,1277378,4296164,29.73299,7.9.CO_EMPR_FIJAS,155
2022-01,2022,1,Grupo Claro-VTR,Grupo Claro-VTR,1657387,4296164,38.578299,7.9.CO_EMPR_FIJAS,155
2022-01,2022,1,GTD,Grupo GTD,334934,4296164,7.796118,7.9.CO_EMPR_FIJAS,155
2022-01,2022,1,Entel,Grupo ENTEL,282439,4296164,6.574214,7.9.CO_EMPR_FIJAS,155
2022-01,2022,1,Mundo,Mundo,617976,4296164,14.384367,7.9.CO_EMPR_FIJAS,155
2022-01,2022,1,Otros,Otros,126050,4296164,2.934013,7.9.CO_EMPR_FIJAS,155
2022-02,2022,2,Movistar,Telefónica,1260832,4287018,29.410467,7.9.CO_EMPR_FIJAS,156
2022-02,2022,2,Grupo Claro-VTR,Grupo Claro-VTR,1648264,4287018,38.447798,7.9.CO_EMPR_FIJAS,156
2022-02,2022,2,GTD,Grupo GTD,336756,4287018,7.85525,7.9.CO_EMPR_FIJAS,156
2022-02,2022,2,Entel,Grupo ENTEL,285234,4287018,6.653436,7.9.CO_EMPR_FIJAS,156
2022-02,2022,2,Mundo,Mundo,626176,4287018,14.60633,7.9.CO_EMPR_FIJAS,156
2022-02,2022,2,Otros,Otros,129756,4287018,3.026719,7.9.CO_EMPR_FIJAS,156
2022-03,2022,3,Movistar,Telefónica,1296520,4356296,29.761981,7.9.CO_EMPR_FIJAS,157
2022-03,2022,3,Grupo Claro-VTR,Grupo Claro-VTR,1656682,4356296,38.029601,7.9.CO_EMPR_FIJAS,157
2022-03,2022,3,GTD,Grupo GTD,337695,4356296,7.751884,7.9.CO_EMPR_FIJAS,157
2022-03,2022,3,Entel,Grupo ENTEL,289895,4356296,6.654621,7.9.CO_EMPR_FIJAS,157
2022-03,2022,3,Mundo,Mundo,639785,4356296,14.686445,7.9.CO_EMPR_FIJAS,157
2022-03,2022,3,Otros,Otros,135719,4356296,3.115468,7.9.CO_EMPR_FIJAS,157
2022-04,2022,4,Movistar,Telefónica,1301086,4371861,29.760461,7.9.CO_EMPR_FIJAS,158
2022-04,2022,4,Grupo Claro-VTR,Grupo Claro-VTR,1648964,4371861,37.717668,7.9.CO_EMPR_FIJAS,158
2022-04,2022,4,GTD,Grupo GTD,338956,4371861,7.753128,7.9.CO_EMPR_FIJAS,158
2022-04,2022,4,Entel,Grupo ENTEL,293006,4371861,6.702089,7.9.CO_EMPR_FIJAS,158
2022-04,2022,4,Mundo,Mundo,652645,4371861,14.928311,7.9.CO_EMPR_FIJAS,158
2022-04,2022,4,Otros,Otros,137204,4371861,3.138343,7.9.CO_EMPR_FIJAS,158
2022-05,2022,5,Movistar,Telefónica,1308044,4381149,29.856186,7.9.CO_EMPR_FIJAS,159
2022-05,2022,5,Grupo Claro-VTR,Grupo Claro-VTR,1636619,4381149,37.355931,7.9.CO_EMPR_FIJAS,159
2022-05,2022,5,GTD,Grupo GTD,336829,4381149,7.688143,7.9.CO_EMPR_FIJAS,159
2022-05,2022,5,Entel,Grupo ENTEL,296214,4381149,6.761103,7.9.CO_EMPR_FIJAS,159
2022-05,2022,5,Mundo,Mundo,661887,4381149,15.107612,7.9.CO_EMPR_FIJAS,159
2022-05,2022,5,Otros,Otros,141556,4381149,3.231025,7.9.CO_EMPR_FIJAS,159
2022-06,2022,6,Movistar,Telefónica,1318531,4422625,29.813312,7.9.CO_EMPR_FIJAS,160
2022-06,2022,6,Grupo Claro-VTR,Grupo Claro-VTR,1623921,4422625,36.718487,7.9.CO_EMPR_FIJAS,160
2022-06,2022,6,GTD,Grupo GTD,336076,4422625,7.599016,7.9.CO_EMPR_FIJAS,160
2022-06,2022,6,Entel,Grupo ENTEL,298151,4422625,6.741494,7.9.CO_EMPR_FIJAS,160
2022-06,2022,6,Mundo,Mundo,671319,4422625,15.179198,7.9.CO_EMPR_FIJAS,160
2022-06,2022,6,Otros,Otros,174627,4422625,3.948492,7.9.CO_EMPR_FIJAS,160
2022-07,2022,7,Movistar,Telefónica,1334398,4447097,30.006047,7.9.CO_EMPR_FIJAS,161
2022-07,2022,7,Grupo Claro-VTR,Grupo Claro-VTR,1613978,4447097,36.292845,7.9.CO_EMPR_FIJAS,161
2022-07,2022,7,GTD,Grupo GTD,335789,4447097,7.550746,7.9.CO_EMPR_FIJAS,161
2022-07,2022,7,Entel,Grupo ENTEL,299545,4447097,6.735742,7.9.CO_EMPR_FIJAS,161
2022-07,2022,7,Mundo,Mundo,683642,4447097,15.37277,7.9.CO_EMPR_FIJAS,161
2022-07,2022,7,Otros,Otros,179745,4447097,4.04185,7.9.CO_EMPR_FIJAS,161
2022-08,2022,8,Movistar,Telefónica,1348974,4475886,30.138703,7.9.CO_EMPR_FIJAS,162
2022-08,2022,8,Grupo Claro-VTR,Grupo Claro-VTR,1608880,4475886,35.945509,7.9.CO_EMPR_FIJAS,162
2022-08,2022,8,GTD,Grupo GTD,336000,4475886,7.506894,7.9.CO_EMPR_FIJAS,162
2022-08,2022,8,Entel,Grupo ENTEL,298563,4475886,6.670478,7.9.CO_EMPR_FIJAS,162
2022-08,2022,8,Mundo,Mundo,697599,4475886,15.585719,7.9.CO_EMPR_FIJAS,162
2022-08,2022,8,Otros,Otros,185870,4475886,4.152697,7.9.CO_EMPR_FIJAS,162
2022-09,2022,9,Movistar,Telefónica,1358542,4481174,30.316654,7.9.CO_EMPR_FIJAS,163
2022-09,2022,9,Grupo Claro-VTR,Grupo Claro-VTR,1586556,4481174,35.404918,7.9.CO_EMPR_FIJAS,163
2022-09,2022,9,GTD,Grupo GTD,335135,4481174,7.478732,7.9.CO_EMPR_FIJAS,163
2022-09,2022,9,Entel,Grupo ENTEL,299929,4481174,6.69309,7.9.CO_EMPR_FIJAS,163
2022-09,2022,9,Mundo,Mundo,707802,4481174,15.795013,7.9.CO_EMPR_FIJAS,163
2022-09,2022,9,Otros,Otros,193210,4481174,4.311593,7.9.CO_EMPR_FIJAS,163
2022-10,2022,10,Movistar,Telefónica,1374308,4503877,30.513888,7.9.CO_EMPR_FIJAS,164
2022-10,2022,10,Grupo Claro-VTR,Grupo Claro-VTR,1572564,4503877,34.915785,7.9.CO_EMPR_FIJAS,164
2022-10,2022,10,GTD,Grupo GTD,332661,4503877,7.386103,7.9.CO_EMPR_FIJAS,164
2022-10,2022,10,Entel,Grupo ENTEL,303192,4503877,6.7318,7.9.CO_EMPR_FIJAS,164
2022-10,2022,10,Mundo,Mundo,722216,4503877,16.035429,7.9.CO_EMPR_FIJAS,164
2022-10,2022,10,Otros,Otros,198936,4503877,4.416995,7.9.CO_EMPR_FIJAS,164
2022-11,2022,11,Movistar,Telefónica,1385173,4524032,30.618108,7.9.CO_EMPR_FIJAS,165
2022-11,2022,11,Grupo Claro-VTR,Grupo Claro-VTR,1555362,4524032,34.379996,7.9.CO_EMPR_FIJAS,165
2022-11,2022,11,GTD,Grupo GTD,332642,4524032,7.352777,7.9.CO_EMPR_FIJAS,165
2022-11,2022,11,Entel,Grupo ENTEL,306501,4524032,6.774952,7.9.CO_EMPR_FIJAS,165
2022-11,2022,11,Mundo,Mundo,738451,4524032,16.322851,7.9.CO_EMPR_FIJAS,165
2022-11,2022,11,Otros,Otros,205903,4524032,4.551316,7.9.CO_EMPR_FIJAS,165
2022-12,2022,12,Movistar,Telefónica,1387633,4460212,31.111369,7.9.CO_EMPR_FIJAS,166
2022-12,2022,12,Grupo Claro-VTR,Grupo Claro-VTR,1470238,4460212,32.963411,7.9.CO_EMPR_FIJAS,166
2022-12,2022,12,GTD,Grupo GTD,331685,4460212,7.43653,7.9.CO_EMPR_FIJAS,166
2022-12,2022,12,Entel,Grupo ENTEL,308352,4460212,6.913393,7.9.CO_EMPR_FIJAS,166
2022-12,2022,12,Mundo,Mundo,751194,4460212,16.842114,7.9.CO_EMPR_FIJAS,166
2022-12,2022,12,Otros,Otros,211110,4460212,4.733183,7.9.CO_EMPR_FIJAS,166
2023-01,2023,1,Movistar,Telefónica,1395569,4427977,31.517079,7.9.CO_EMPR_FIJAS,167
2023-01,2023,1,Grupo Claro-VTR,Grupo Claro-VTR,1412782,4427977,31.905812,7.9.CO_EMPR_FIJAS,167
2023-01,2023,1,GTD,Grupo GTD,329404,4427977,7.439153,7.9.CO_EMPR_FIJAS,167
2023-01,2023,1,Entel,Grupo ENTEL,310375,4427977,7.009409,7.9.CO_EMPR_FIJAS,167
2023-01,2023,1,Mundo,Mundo,761720,4427977,17.202438,7.9.CO_EMPR_FIJAS,167
2023-01,2023,1,Otros,Otros,218127,4427977,4.92611,7.9.CO_EMPR_FIJAS,167
2023-02,2023,2,Movistar,Telefónica,1401556,4427833,31.653317,7.9.CO_EMPR_FIJAS,168
2023-02,2023,2,Grupo Claro-VTR,Grupo Claro-VTR,1396145,4427833,31.531112,7.9.CO_EMPR_FIJAS,168
2023-02,2023,2,GTD,Grupo GTD,328379,4427833,7.416246,7.9.CO_EMPR_FIJAS,168
2023-02,2023,2,Entel,Grupo ENTEL,310833,4427833,7.01998,7.9.CO_EMPR_FIJAS,168
2023-02,2023,2,Mundo,Mundo,764077,4427833,17.256229,7.9.CO_EMPR_FIJAS,168
2023-02,2023,2,Otros,Otros,226843,4427833,5.123116,7.9.CO_EMPR_FIJAS,168
2023-03,2023,3,Movistar,Telefónica,1427799,4473646,31.91578,7.9.CO_EMPR_FIJAS,169
2023-03,2023,3,Grupo Claro-VTR,Grupo Claro-VTR,1390713,4473646,31.086791,7.9.CO_EMPR_FIJAS,169
2023-03,2023,3,GTD,Grupo GTD,328003,4473646,7.331894,7.9.CO_EMPR_FIJAS,169
2023-03,2023,3,Entel,Grupo ENTEL,315415,4473646,7.050513,7.9.CO_EMPR_FIJAS,169
2023-03,2023,3,Mundo,Mundo,777870,4473646,17.387831,7.9.CO_EMPR_FIJAS,169
2023-03,2023,3,Otros,Otros,233846,4473646,5.227191,7.9.CO_EMPR_FIJAS,169
2023-04,2023,4,Movistar,Telefónica,1423076,4472943,31.815205,7.9.CO_EMPR_FIJAS,170
2023-04,2023,4,Grupo Claro-VTR,Grupo Claro-VTR,1380118,4472943,30.854809,7.9.CO_EMPR_FIJAS,170
2023-04,2023,4,GTD,Grupo GTD,327174,4472943,7.314513,7.9.CO_EMPR_FIJAS,170
2023-04,2023,4,Entel,Grupo ENTEL,316357,4472943,7.072681,7.9.CO_EMPR_FIJAS,170
2023-04,2023,4,Mundo,Mundo,787167,4472943,17.598413,7.9.CO_EMPR_FIJAS,170
2023-04,2023,4,Otros,Otros,239051,4472943,5.344378,7.9.CO_EMPR_FIJAS,170
2023-05,2023,5,Movistar,Telefónica,1421024,4462838,31.841263,7.9.CO_EMPR_FIJAS,171
2023-05,2023,5,Grupo Claro-VTR,Grupo Claro-VTR,1363843,4462838,30.559993,7.9.CO_EMPR_FIJAS,171
2023-05,2023,5,GTD,Grupo GTD,325586,4462838,7.295492,7.9.CO_EMPR_FIJAS,171
2023-05,2023,5,Entel,Grupo ENTEL,317520,4462838,7.114755,7.9.CO_EMPR_FIJAS,171
2023-05,2023,5,Mundo,Mundo,790590,4462838,17.714961,7.9.CO_EMPR_FIJAS,171
2023-05,2023,5,Otros,Otros,244275,4462838,5.473535,7.9.CO_EMPR_FIJAS,171
2023-06,2023,6,Movistar,Telefónica,1415813,4459842,31.745811,7.9.CO_EMPR_FIJAS,172
2023-06,2023,6,Grupo Claro-VTR,Grupo Claro-VTR,1356678,4459842,30.419867,7.9.CO_EMPR_FIJAS,172
2023-06,2023,6,GTD,Grupo GTD,324741,4459842,7.281446,7.9.CO_EMPR_FIJAS,172
2023-06,2023,6,Entel,Grupo ENTEL,318772,4459842,7.147607,7.9.CO_EMPR_FIJAS,172
2023-06,2023,6,Mundo,Mundo,795541,4459842,17.837874,7.9.CO_EMPR_FIJAS,172
2023-06,2023,6,Otros,Otros,248297,4459842,5.567395,7.9.CO_EMPR_FIJAS,172
2023-07,2023,7,Movistar,Telefónica,1412927,4461831,31.666977,7.9.CO_EMPR_FIJAS,173
2023-07,2023,7,Grupo Claro-VTR,Grupo Claro-VTR,1353184,4461831,30.327998,7.9.CO_EMPR_FIJAS,173
2023-07,2023,7,GTD,Grupo GTD,323490,4461831,7.250163,7.9.CO_EMPR_FIJAS,173
2023-07,2023,7,Entel,Grupo ENTEL,319537,4461831,7.161567,7.9.CO_EMPR_FIJAS,173
2023-07,2023,7,Mundo,Mundo,800455,4461831,17.940056,7.9.CO_EMPR_FIJAS,173
2023-07,2023,7,Otros,Otros,252238,4461831,5.65324,7.9.CO_EMPR_FIJAS,173
2023-08,2023,8,Movistar,Telefónica,1409834,4503701,31.303899,7.9.CO_EMPR_FIJAS,174
2023-08,2023,8,Grupo Claro-VTR,Grupo Claro-VTR,1389477,4503701,30.851893,7.9.CO_EMPR_FIJAS,174
2023-08,2023,8,GTD,Grupo GTD,323913,4503701,7.192152,7.9.CO_EMPR_FIJAS,174
2023-08,2023,8,Entel,Grupo ENTEL,319289,4503701,7.08948,7.9.CO_EMPR_FIJAS,174
2023-08,2023,8,Mundo,Mundo,806307,4503701,17.903209,7.9.CO_EMPR_FIJAS,174
2023-08,2023,8,Otros,Otros,254881,4503701,5.659368,7.9.CO_EMPR_FIJAS,174
2023-09,2023,9,Movistar,Telefónica,1405935,4507269,31.192614,7.9.CO_EMPR_FIJAS,175
2023-09,2023,9,Grupo Claro-VTR,Grupo Claro-VTR,1390016,4507269,30.839428,7.9.CO_EMPR_FIJAS,175
2023-09,2023,9,GTD,Grupo GTD,322011,4507269,7.14426,7.9.CO_EMPR_FIJAS,175
2023-09,2023,9,Entel,Grupo ENTEL,319875,4507269,7.09687,7.9.CO_EMPR_FIJAS,175
2023-09,2023,9,Mundo,Mundo,811894,4507269,18.012992,7.9.CO_EMPR_FIJAS,175
2023-09,2023,9,Otros,Otros,257538,4507269,5.713837,7.9.CO_EMPR_FIJAS,175
2023-10,2023,10,Movistar,Telefónica,1402223,4520961,31.016038,7.9.CO_EMPR_FIJAS,176
2023-10,2023,10,Grupo Claro-VTR,Grupo Claro-VTR,1392315,4520961,30.796881,7.9.CO_EMPR_FIJAS,176
2023-10,2023,10,GTD,Grupo GTD,323391,4520961,7.153147,7.9.CO_EMPR_FIJAS,176
2023-10,2023,10,Entel,Grupo ENTEL,320497,4520961,7.089134,7.9.CO_EMPR_FIJAS,176
2023-10,2023,10,Mundo,Mundo,820291,4520961,18.144173,7.9.CO_EMPR_FIJAS,176
2023-10,2023,10,Otros,Otros,262244,4520961,5.800625,7.9.CO_EMPR_FIJAS,176
2023-11,2023,11,Movistar,Telefónica,1395889,4523527,30.858421,7.9.CO_EMPR_FIJAS,177
