period,year,month,operator,operator_source_label,traffic_tb,total_market_tb,share_pct,source_sheet,source_row
2026-04,2026,4,WOM,WOM,166206.973005,650349.535868,25.556561,9.5.TRAF_EMP,117
2026-04,2026,4,Suma Móvil,Suma Móvil,4.508986,650349.535868,0.000693,9.5.TRAF_EMP,117
2026-05,2026,5,Movistar,Movistar,110833.648685,681063.185514,16.273622,9.5.TRAF_EMP,118
2026-05,2026,5,Grupo Claro-VTR,Grupo Claro-VTR,126174.1408,681063.185514,18.526055,9.5.TRAF_EMP,118
2026-05,2026,5,Entel,ENTEL,266553.914192,681063.185514,39.137913,9.5.TRAF_EMP,118
2026-05,2026,5,Mundo Pacífico,Mundo Pacífico,3249.300044,681063.185514,0.477092,9.5.TRAF_EMP,118
2026-05,2026,5,WOM,WOM,174246.99348,681063.185514,25.584556,9.5.TRAF_EMP,118
2026-05,2026,5,Suma Móvil,Suma Móvil,5.188312,681063.185514,0.000762,9.5.TRAF_EMP,118
2026-06,2026,6,Movistar,Movistar,113342.591433,696164.208213,16.281014,9.5.TRAF_EMP,119
2026-06,2026,6,Grupo Claro-VTR,Grupo Claro-VTR,129675.564615,696164.208213,18.627152,9.5.TRAF_EMP,119
2026-06,2026,6,Entel,ENTEL,272450.605723,696164.208213,39.135969,9.5.TRAF_EMP,119
2026-06,2026,6,Mundo Pacífico,Mundo Pacífico,3179.234522,696164.208213,0.456679,9.5.TRAF_EMP,119
2026-06,2026,6,WOM,WOM,177511.527359,696164.208213,25.498514,9.5.TRAF_EMP,119
2026-06,2026,6,Suma Móvil,Suma Móvil,4.684561,696164.208213,0.000673,9.5.TRAF_EMP,119
