region,region_nombre,provincia,provincia_nombre,comuna,comuna_nombre,hogares_total,hogares_validos_internet,hogares_sin_internet_n,hogares_sin_internet_pct,hogares_trampa_movil_n,hogares_trampa_movil_pct,hogares_con_tel_movil_n,hogares_con_tel_movil_pct,hogares_con_computador_n,hogares_con_computador_pct,hogares_con_internet_fija_n,hogares_con_internet_fija_pct,hogares_con_internet_movil_n,hogares_con_internet_movil_pct,hogares_con_internet_satelital_n,hogares_con_internet_satelital_pct,hogares_urbanos_n,hogares_urbanos_pct,hogares_rurales_n,hogares_rurales_pct,pct_hacinamiento,pct_hacinamiento_critico,pct_no_propietario,pct_arrendatario,pct_tenencia_irregular,pct_monoparental,pct_hogares_con_nna,pct_hogares_con_mayores,pct_hogares_con_discapacidad,pct_jefatura_femenina,pct_hogares_multigeneracionales,macrozona_operativa
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11202,Cisnes,2183,2171,218,10.0415,873,40.2119,2093,95.8772,980,44.8923,934,42.7852,1724,78.9739,202,9.2533,1507,69.0334,676,30.9666,4.3759,0.4146,37.2018,23.3028,2.3394,14.0826,100,0,17.5229,51.055,0,Sur
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11203,Guaitecas,609,604,58,9.6026,431,71.3576,596,97.8654,260,42.6929,88,14.4499,532,87.3563,45,7.3892,555,91.133,54,8.867,4.6434,0.1658,30.6931,23.1023,1.4851,9.4059,100,0,22.1122,42.5743,0,Sur
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11301,Cochrane,1469,1460,216,14.7945,645,44.1781,1402,95.4391,737,50.1702,560,38.1212,1166,79.3737,55,3.744,1121,76.3104,348,23.6896,5.5901,0.4141,41.1765,27.4282,2.6676,14.2955,100,0,20.8618,53.2148,0,Sur
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11302,O'Higgins,292,291,31,10.6529,129,44.3299,275,94.1781,161,55.137,34,11.6438,231,79.1096,128,43.8356,0,0,292,100,5.1546,0.3436,52.3973,31.1644,1.3699,13.3562,100,0,13.3562,52.3973,0,Sur
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11303,Tortel,234,231,8,3.4632,195,84.4156,228,97.4359,120,51.2821,19,8.1197,219,93.5897,14,5.9829,0,0,234,100,4.7619,0.4329,49.3506,30.7359,3.4632,12.1212,100,0,18.1818,46.7532,0,Sur
11,Aysén del General Carlos Ibáñez del Campo,114,General Carrera,11401,Chile Chico,2114,2103,268,12.7437,933,44.3652,2062,97.5402,1003,47.4456,859,40.6339,1650,78.0511,106,5.0142,1271,60.123,843,39.877,3.7673,0.1431,41.5363,24.4666,5.2157,14.6041,100,0,20.4836,51.1143,0,Sur
11,Aysén del General Carlos Ibáñez del Campo,114,General Carrera,11402,Río Ibáñez,1239,1231,154,12.5102,731,59.3826,1193,96.2873,540,43.5835,317,25.5851,1038,83.7772,50,4.0355,0,0,1239,100,4.89,0.4075,40.13,18.9277,5.6864,12.5914,100,0,23.5581,49.3907,0,Sur
12,Magallanes y de la Antártica Chilena,121,Magallanes,12101,Punta Arenas,49779,49378,2093,4.2387,9235,18.7027,48846,98.1257,30399,61.0679,37835,76.0059,44063,88.5172,1951,3.9193,47230,94.8794,2549,5.1206,3.9501,0.2764,35.9202,23.4774,2.3845,15.4042,36.1159,29.5435,19.2794,48.8411,3.8551,Sur
12,Magallanes y de la Antártica Chilena,121,Magallanes,12102,Laguna Blanca,101,98,17,17.3469,64,65.3061,95,94.0594,34,33.6634,5,4.9505,75,74.2574,14,13.8614,0,0,101,100,4.2105,0,83.6735,9.1837,3.0612,2.0408,100,0,15.3061,21.4286,0,Sur
12,Magallanes y de la Antártica Chilena,121,Magallanes,12103,Río Verde,63,63,6,9.5238,44,69.8413,61,96.8254,14,22.2222,9,14.2857,57,90.4762,4,6.3492,0,0,63,100,0,0,92.0635,1.5873,1.5873,1.5873,100,0,11.1111,14.2857,0,Sur
12,Magallanes y de la Antártica Chilena,121,Magallanes,12104,San Gregorio,113,110,15,13.6364,77,70,108,95.5752,38,33.6283,18,15.9292,93,82.3009,1,0.885,0,0,113,100,0.9259,0,74.5455,11.8182,1.8182,8.1818,100,0,9.0909,31.8182,0,Sur
12,Magallanes y de la Antártica Chilena,122,Antártica Chilena,12201,Cabo de Hornos,622,617,19,3.0794,307,49.7569,610,98.0707,471,75.7235,268,43.0868,569,91.4791,56,9.0032,569,91.4791,53,8.5209,6.0556,0.491,70.9887,32.577,0.4862,5.5105,100,0,12.1556,38.7358,0,Sur
12,Magallanes y de la Antártica Chilena,122,Antártica Chilena,12202,Antártica,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,100,,,,,,,,,,,,Sur
12,Magallanes y de la Antártica Chilena,123,Tierra del Fuego,12301,Porvenir,2781,2766,173,6.2545,750,27.115,2710,97.447,1386,49.8382,1832,65.8756,2441,87.7742,60,2.1575,2478,89.1046,303,10.8954,4.9469,0.3298,45.4152,30.6137,2.0578,12.5993,35.9928,22.2022,17.0758,44.1516,2.5993,Sur
12,Magallanes y de la Antártica Chilena,123,Tierra del Fuego,12302,Primavera,181,181,13,7.1823,120,66.2983,174,96.1326,79,43.6464,39,21.547,164,90.6077,17,9.3923,0,0,181,100,1.6949,0,63.5359,28.1768,2.7624,11.0497,100,0,12.1547,37.0166,0,Sur
12,Magallanes y de la Antártica Chilena,123,Tierra del Fuego,12303,Timaukel,63,61,4,6.5574,33,54.0984,60,95.2381,35,55.5556,9,14.2857,51,80.9524,18,28.5714,0,0,63,100,6.6667,1.6667,90.3226,17.7419,1.6129,3.2258,100,0,4.8387,37.0968,0,Sur
12,Magallanes y de la Antártica Chilena,124,Última Esperanza,12401,Natales,9536,9454,575,6.0821,1942,20.5416,9330,97.8398,5205,54.5826,6867,72.0113,7991,83.7982,285,2.9887,8422,88.318,1114,11.682,4.7583,0.3529,35.5111,25.8588,1.6754,14.0885,35.9115,27.6396,21.0327,52.4552,3.2982,Sur
12,Magallanes y de la Antártica Chilena,124,Última Esperanza,12402,Torres del Paine,101,100,7,7,52,52,96,95.0495,51,50.495,20,19.802,80,79.2079,30,29.703,0,0,101,100,3.0612,0,75,29,1,4,100,0,18,31,0,Sur
13,Metropolitana de Santiago,131,Santiago,13101,Santiago,208348,205778,5045,2.4517,57204,27.7989,204122,97.9717,135006,64.7983,142743,68.5118,191252,91.7945,5927,2.8448,208348,100,0,0,9.8305,2.4461,76.9876,72.0626,0.605,9.7463,22.4821,13.9074,12.1482,48.142,1.6909,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13102,Cerrillos,28279,28005,1552,5.5419,7269,25.9561,27586,97.5494,14442,51.0697,19023,67.269,24795,87.6799,1159,4.0984,28279,100,0,0,7.1521,0.5442,37.3483,22.3019,3.892,15.4438,41.8186,29.394,23.7494,51.8165,5.7121,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13103,Cerro Navia,42018,41715,3941,9.4474,10305,24.7033,40629,96.6943,17360,41.3156,27119,64.5414,34488,82.0791,2549,6.0664,42018,100,0,0,9.9995,1.2431,46.2569,24.9737,3.2797,15.8919,39.8672,34.132,29.5337,53.3609,7.3667,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13104,Conchalí,40890,40659,2675,6.5791,9245,22.7379,39758,97.2316,20730,50.697,28579,69.8924,35260,86.2314,1597,3.9056,40890,100,0,0,8.6879,0.99,50.895,31.4435,5.6032,15.4222,37.6654,35.6447,27.5026,51.7347,7.15,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13105,El Bosque,50477,50039,3572,7.1384,10583,21.1495,48867,96.8104,24171,47.8852,35734,70.7926,42961,85.1101,1640,3.249,50477,100,0,0,7.955,0.7107,41.8709,23.5702,4.4433,16.2941,40.5988,35.7335,31.4236,53.9864,7.3517,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13106,Estación Central,68183,67468,2789,4.1338,15666,23.2199,66588,97.6607,32120,47.1085,48733,71.4738,59460,87.2065,2320,3.4026,68183,100,0,0,15.3944,2.8054,67.9366,59.1757,2.0466,12.5306,35.879,21.5189,18.5789,49.2056,3.9293,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13107,Huechuraba,32057,31906,1521,4.7671,5353,16.7774,31440,98.0753,21233,66.2351,24941,77.802,28429,88.6827,1153,3.5967,32032,99.922,25,0.078,6.2572,0.6866,35.736,21.5986,2.9313,14.835,46.357,26.8168,23.119,49.7419,6.6542,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13108,Independencia,45569,45296,1646,3.6339,11843,26.1458,44760,98.2247,23342,51.2234,31645,69.4441,40965,89.8966,1330,2.9187,45569,100,0,0,13.8961,2.1068,74.4159,65.9334,2.7879,13.0035,35.6742,20.7219,16.747,48.8186,3.6753,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,38159,37916,1662,4.3834,7051,18.5964,37340,97.8537,22919,60.0618,28932,75.8196,33902,88.844,1388,3.6374,38159,100,0,0,6.4214,0.6413,56.0643,44.2353,3.7353,15.4435,36.1364,27.8692,20.0988,51.4274,4.771,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13110,La Florida,133971,133316,4996,3.7475,20352,15.266,131740,98.3347,87579,65.3716,107651,80.354,120315,89.8067,4386,3.2738,133924,99.9649,47,0.0351,4.7638,0.3975,39.1391,29.7783,1.4488,15.4762,35.2254,33.1001,21.822,51.2291,5.6506,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13111,La Granja,37274,37010,2721,7.3521,8346,22.5507,36134,96.9416,17094,45.8604,25727,69.0213,31433,84.3296,1191,3.1953,37274,100,0,0,8.1426,0.7733,44.1942,24.6538,3.9253,16.065,38.4611,36.5537,28.8189,51.7646,7.266,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13112,La Pintana,54319,53844,4253,7.8987,11908,22.1157,52556,96.7544,21488,39.5589,37234,68.5469,44341,81.6307,3437,6.3274,54319,100,0,0,9.4816,0.8003,31.0504,18.2758,1.5496,17.5993,46.4662,31.7863,32.0884,56.188,7.7774,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13113,La Reina,30645,30474,696,2.2839,2921,9.5852,30259,98.7404,25113,81.9481,26822,87.5249,28070,91.5973,994,3.2436,30645,100,0,0,2.4635,0.2726,37.0249,26.879,1.4391,13.6292,36.0077,35.8736,16.1902,49.251,4.8538,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13114,Las Condes,116322,115565,1593,1.3784,7831,6.7763,115094,98.9443,100326,86.2485,106202,91.3,107512,92.4262,4591,3.9468,116322,100,0,0,1.6051,0.1694,46.544,40.7993,0.5302,11.3655,26.3807,31.8259,10.9334,48.6848,2.8595,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13115,Lo Barnechea,32513,32134,590,1.8361,4173,12.9862,32129,98.8189,25912,79.6974,27371,84.1848,29405,90.4407,1956,6.0161,32243,99.1696,270,0.8304,3.0206,0.3851,30.5718,23.1222,1.4326,12.0494,44.8795,26.8809,12.0124,41.8911,4.418,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,27529,27306,2378,8.7087,6704,24.5514,26499,96.2585,11792,42.8348,17795,64.6409,22933,83.3049,2388,8.6745,27529,100,0,0,9.4899,0.9954,45.7808,20.5316,5.9627,14.5872,40.6799,37.3644,32.7601,53.7992,8.4931,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13117,Lo Prado,31971,31801,2128,6.6916,8141,25.5998,31079,97.21,15316,47.9059,21330,66.7167,27417,85.7558,1470,4.5979,31971,100,0,0,8.7957,1.1091,48.4433,32.0507,3.7882,15.8339,35.1673,35.6977,29.9008,53.6941,6.6035,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13118,Macul,47638,47400,1660,3.5021,7239,15.2722,46880,98.4088,32522,68.269,38391,80.589,43237,90.7616,1721,3.6127,47638,100,0,0,4.8421,0.6061,49.8833,39.3797,1.943,14.724,31.1134,30.7034,20.4037,52.2216,5.0699,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13119,Maipú,167650,166924,5548,3.3237,24598,14.736,165428,98.6746,108798,64.8959,136362,81.3373,151572,90.4098,5747,3.428,166795,99.49,855,0.51,4.0928,0.2662,28.7006,21.6193,1.2648,16.3649,38.6174,31.4745,22.4121,51.0422,6.0586,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13120,Ñuñoa,108724,108283,1847,1.7057,10622,9.8095,107557,98.9266,90535,83.2705,95629,87.9557,101277,93.1505,3233,2.9736,108724,100,0,0,2.3398,0.2283,51.9101,45.6773,0.993,12.5291,24.2789,23.8791,11.7148,53.9063,2.5121,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,32556,32084,2484,7.7422,7406,23.0832,31260,96.0192,15498,47.6041,22073,67.8001,27203,83.5576,1380,4.2388,32556,100,0,0,8.1471,0.7706,48.7843,25.9373,7.1548,14.9035,35.9193,40.0643,31.8393,53.4397,7.857,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13122,Peñalolén,76321,75921,3878,5.1079,15907,20.952,74648,97.8079,45041,59.0152,55876,73.2118,67884,88.9454,2819,3.6936,76321,100,0,0,6.1906,0.7213,38.5736,24.7365,1.9638,15.931,41.1985,31.2193,24.028,52.8405,6.6866,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13123,Providencia,69431,69039,925,1.3398,7682,11.127,68668,98.9011,62027,89.3362,60319,86.8762,65510,94.3527,1923,2.7697,69431,100,0,0,1.6344,0.2484,57.1887,51.1373,0.5654,10.1436,20.1064,24.2029,10.0886,53.111,1.6181,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13124,Pudahuel,74288,73917,3781,5.1152,14519,19.6423,72858,98.0751,40627,54.6885,55194,74.2973,65516,88.1919,3902,5.2525,72158,97.1328,2130,2.8672,6.3499,0.5506,34.0001,23.1711,1.6414,16.1982,42.4808,28.7225,25.0796,52.8836,6.2379,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13125,Quilicura,65227,64853,1868,2.8804,11755,18.1256,64458,98.821,38773,59.4432,50944,78.1026,59231,90.8075,2897,4.4414,65060,99.744,167,0.256,5.7829,0.3522,31.2732,26.0241,0.6671,16.6741,46.8682,21.3022,22.6594,50.4803,5.0969,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,45855,45553,2098,4.6056,10799,23.7065,44904,97.9261,24089,52.533,32430,70.7229,40679,88.7122,1747,3.8098,45855,100,0,0,9.7517,1.6805,62.1466,45.5295,5.3479,14.1772,37.6761,27.6893,22.0044,50.9628,5.2954,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13127,Recoleta,56276,55400,3499,6.3159,15602,28.1625,54080,96.0978,27234,48.3936,35946,63.8745,48646,86.4418,1453,2.5819,56276,100,0,0,11.5573,2.5004,59.6232,43.2861,3.6435,14.3184,35.1122,30.3172,23.6708,51.3971,5.9051,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13128,Renca,46588,46261,3086,6.6708,10295,22.2542,45373,97.392,22645,48.6069,32669,70.1232,39383,84.5346,2136,4.5849,46588,100,0,0,7.8636,0.6684,37.2093,23.7602,2.2631,16.7985,44.3218,30.1895,28.6161,54.0682,6.7181,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13129,San Joaquín,33568,33387,2049,6.1371,6932,20.7626,32628,97.1997,18740,55.827,24288,72.3546,29227,87.068,1146,3.414,33568,100,0,0,7.8544,1.0519,52.2608,32.9398,5.5617,14.5094,34.4879,35.1424,27.2108,52.2459,6.6406,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13130,San Miguel,60402,60016,1250,2.0828,7739,12.8949,59681,98.8063,44776,74.13,51011,84.4525,55845,92.4555,1969,3.2598,60402,100,0,0,6.1606,0.5813,59.0542,51.9197,1.8508,12.4778,32.3158,20.9219,14.6009,50.2432,3.4676,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13131,San Ramón,25014,24911,1927,7.7355,6038,24.2383,24164,96.6019,11218,44.8469,16481,65.8871,21331,85.2762,1786,7.14,25014,100,0,0,8.8407,0.9818,46.7011,23.1182,4.0179,15.7273,37.7118,38.7013,33.9623,52.3375,8.0359,Gran Santiago
13,Metropolitana de Santiago,131,Santiago,13132,Vitacura,31142,30925,284,0.9184,1337,4.3234,30838,99.0238,27659,88.8157,29376,94.3292,28504,91.5291,1312,4.213,31142,100,0,0,1.1375,0.1235,38.1115,34.155,0.3825,12.4285,32.2749,35.8424,10.0501,47.7213,2.4651,Gran Santiago
13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,183615,182299,7519,4.1245,29198,16.0165,180201,98.1407,110056,59.9385,144906,78.9184,162850,88.691,8473,4.6145,183609,99.9967,6,0.0033,5.2116,0.3309,26.9186,18.8144,1.7779,16.6679,43.5154,27.5956,25.2812,51.758,5.8216,Gran Santiago
13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,9195,9154,414,4.5226,2764,30.1945,9086,98.8146,5619,61.1093,5840,63.5128,8348,90.7885,577,6.2751,3934,42.7841,5261,57.2159,5.1693,0.2691,29.1081,12.3271,1.0781,11.9133,43.7112,30.5565,21.1042,43.4281,6.1309,Gran Santiago
13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,6383,6354,351,5.5241,2162,34.0258,6253,97.9633,3605,56.4781,3713,58.1701,5744,89.989,437,6.8463,4242,66.4578,2141,33.5422,5.264,0.5795,43.6715,18.0433,4.4441,14.0389,36.4636,31.3442,22.1577,48.0685,5.3863,Gran Santiago
13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,51045,50764,2140,4.2156,13565,26.7217,50283,98.5072,30374,59.5044,34296,67.1878,45816,89.7561,3059,5.9928,43136,84.5058,7909,15.4942,6.3903,0.4424,27.8483,20.2667,1.3706,13.1937,55.1172,19.2554,18.7998,46.1022,5.0701,Gran Santiago
13,Metropolitana de Santiago,133,Chacabuco,13302,Lampa,45519,45346,1651,3.6409,13553,29.888,44801,98.4226,25155,55.2626,29515,64.8411,41368,90.8807,2223,4.8837,37120,81.5484,8399,18.4516,7.3901,0.6319,29.0087,18.1736,2.0618,13.3348,54.7233,16.367,19.2232,45.7762,4.2645,Gran Santiago
13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,6592,6574,475,7.2254,2497,37.983,6472,98.1796,3343,50.713,3511,53.2615,5771,87.5455,430,6.5231,4882,74.0595,1710,25.9405,6.1732,0.4198,33.5004,15.5353,2.1109,13.5308,43.7813,29.8102,25.1025,46.4692,5.3303,Gran Santiago
13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,99053,98296,4796,4.8791,21058,21.423,96802,97.7275,54317,54.8363,72043,72.7318,86917,87.748,4357,4.3987,97633,98.5664,1420,1.4336,6.8443,0.5019,34.0556,22.4102,1.8756,16.5115,45.5671,26.5622,26.2619,51.6362,5.6939,Gran Santiago
13,Metropolitana de Santiago,134,Maipo,13402,Buin,37708,37537,1720,4.5821,7076,18.8507,37031,98.2046,22770,60.3851,28393,75.297,33374,88.5064,2042,5.4153,33602,89.1111,4106,10.8889,5.4621,0.3409,29.0776,16.9989,1.9086,14.1786,48.6178,24.1494,21.5949,48.2961,5.303,Gran Santiago
13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,7859,7840,348,4.4388,2603,33.2015,7743,98.524,4602,58.5571,4746,60.3894,7194,91.5384,491,6.2476,3281,41.7483,4578,58.2517,5.818,0.3254,31.8772,14.7224,0.7769,13.2832,43.6195,31.2277,20.2114,43.0846,7.0301,Gran Santiago
13,Metropolitana de Santiago,134,Maipo,13404,Paine,25952,25787,1614,6.259,6356,24.6481,25427,97.977,12752,49.1369,17174,66.176,22064,85.0185,2136,8.2306,17136,66.0296,8816,33.9704,6.6834,0.4312,35.3291,17.7535,1.8901,14.2901,43.7246,28.6228,25.3991,47.3155,5.1448,Gran Santiago
13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,46619,46371,3807,8.2099,14903,32.1386,45572,97.7541,21882,46.9379,26674,57.217,39361,84.4312,2356,5.0537,32386,69.4695,14233,30.5305,5.8471,0.3823,33.6182,20.9506,2.1956,15.5434,41.8408,30.1871,24.2418,48.8602,5.3447,Gran Santiago
13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,2777,2770,186,6.7148,748,27.0036,2710,97.5873,1437,51.7465,1809,65.1422,2395,86.2441,73,2.6287,1496,53.8711,1281,46.1289,7.3595,0.2589,31.5162,18.5199,2.4188,14.2599,43.0686,27.87,23.2852,46.065,4.6931,Gran Santiago
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,12020,11967,1015,8.4817,3957,33.0659,11791,98.0948,6014,50.0333,6616,55.0416,10154,84.4759,996,8.2862,6890,57.3211,5130,42.6789,5.3509,0.3403,31.0641,14.8321,1.8748,15.0404,39.98,32.589,23.948,49.3459,5.6829,Gran Santiago
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,5248,5240,478,9.1221,1932,36.8702,5109,97.3514,2408,45.8841,2630,50.1143,4407,83.9748,440,8.3841,2242,42.721,3006,57.279,5.0687,0.3289,24.3187,8.6144,1.2769,13.5697,41.1664,33.0475,25.0429,44.5588,5.3554,Gran Santiago
13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,3975,3969,580,14.6133,2283,57.5208,3863,97.1824,1368,34.4151,855,21.5094,3187,80.1761,363,9.1321,0,0,3975,100,7.3096,0.7694,29.8263,15.8319,1.0823,10.219,39.1392,34.1304,24.1128,37.78,4.1027,Gran Santiago
13,Metropolitana de Santiago,136,Talagante,13601,Talagante,24483,24366,1365,5.6021,6035,24.7681,24027,98.1375,13209,53.9517,16636,67.9492,21237,86.7418,1325,5.4119,19566,79.9167,4917,20.0833,5.6519,0.3872,32.7861,19.5906,1.9038,15.2426,43.8608,30.0102,23.9263,51.0993,6.3705,Gran Santiago
13,Metropolitana de Santiago,136,Talagante,13602,El Monte,12174,12119,948,7.8224,3946,32.5604,11874,97.5357,5625,46.205,7057,57.9678,10323,84.7955,626,5.1421,10081,82.8076,2093,17.1924,6.7249,0.3526,32.8721,17.1403,2.578,15.6412,45.0128,29.8987,28.3832,52.4257,6.0456,Gran Santiago
13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,13043,12939,920,7.1103,3089,23.8736,12727,97.5772,6614,50.7092,8751,67.0935,10934,83.8304,846,6.4862,9840,75.4428,3203,24.5572,6.0556,0.3553,30.5797,15.0358,2.1557,15.0435,44.3144,29.217,21.6491,47.7558,5.5662,Gran Santiago
13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,26172,26079,1130,4.333,4875,18.6932,25815,98.6359,15433,58.9676,19863,75.8941,23170,88.5297,1486,5.6778,24475,93.516,1697,6.484,5.7704,0.4305,28.9644,17.6671,1.4805,13.4932,49.5696,22.3918,22.7208,47.7409,5.1111,Gran Santiago
13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,30805,30640,1660,5.4178,6671,21.7722,30213,98.0782,17621,57.2018,21991,71.3878,27220,88.3623,1757,5.7036,28613,92.8843,2192,7.1157,6.0452,0.339,31.6869,19.2915,1.9308,16.1756,44.0953,29.3426,24.2796,50.4347,6.1733,Gran Santiago
14,Los Ríos,141,Valdivia,14101,Valdivia,63322,62826,3067,4.8817,13956,22.2137,61869,97.7054,38679,61.083,45273,71.4965,55418,87.5178,2470,3.9007,56559,89.3197,6763,10.6803,4.1398,0.3169,40.7911,28.2074,2.7973,14.9351,34.9284,28.4787,22.3781,51.7199,4.4585,Sur
14,Los Ríos,141,Valdivia,14102,Corral,2133,2122,324,15.2686,1401,66.0226,2057,96.4369,724,33.9428,323,15.143,1763,82.6535,100,4.6882,1108,51.9456,1025,48.0544,5.6345,0.3788,19.5214,7.0859,2.2994,12.717,100,0,30.4083,47.114,0,Sur
14,Los Ríos,141,Valdivia,14103,Lanco,6435,6426,955,14.8615,3012,46.8721,6255,97.2028,2462,38.2595,2395,37.2183,5049,78.4615,250,3.885,4181,64.9728,2254,35.0272,4.164,0.33,28.778,15.0964,3.0473,16.449,37.3756,32.4782,30.7214,53.4826,4.2755,Sur
14,Los Ríos,141,Valdivia,14104,Los Lagos,7910,7902,1027,12.9967,4140,52.3918,7743,97.8887,3245,41.024,2464,31.1504,6466,81.7446,409,5.1707,3705,46.8394,4205,53.1606,4.757,0.2933,33.0931,13.8214,2.4153,13.5559,37.9616,32.562,27.0233,43.3232,4.7041,Sur
14,Los Ríos,141,Valdivia,14105,Máfil,2954,2949,336,11.3937,1606,54.4591,2886,97.698,1306,44.2112,935,31.652,2495,84.4617,134,4.5362,1633,55.281,1321,44.719,3.8974,0.2051,32.3499,13.0553,3.3571,14.6151,38.1824,33.4351,27.0939,48.6606,4.6456,Sur
14,Los Ríos,141,Valdivia,14106,Mariquina,8230,8205,1088,13.2602,4040,49.2383,7959,96.7072,3179,38.627,2806,34.0948,6642,80.7047,586,7.1203,3514,42.6974,4716,57.3026,5.7167,0.3442,28.7,12.842,2.7362,15.8336,41.8582,30.1471,28.1284,48.5954,4.5482,Sur
14,Los Ríos,141,Valdivia,14107,Paillaco,7304,7234,1003,13.8651,3474,48.0232,6856,93.8664,2729,37.3631,2523,34.5427,5661,77.5055,561,7.6807,4048,55.4217,3256,44.5783,5.218,0.3322,33.6715,14.0115,3.5509,14.4777,37.3458,35.5223,24.4722,49.1226,5.2098,Sur
14,Los Ríos,141,Valdivia,14108,Panguipulli,13326,13280,1964,14.7892,7548,56.8373,12799,96.0453,4827,36.2224,3381,25.3715,10728,80.5043,680,5.1028,5233,39.2691,8093,60.7309,6.0011,0.4021,32.1968,14.1194,2.9065,14.8479,38.0398,31.9414,27.5103,47.7882,4.3485,Sur
14,Los Ríos,142,Ranco,14201,La Unión,14616,14565,1856,12.7429,5939,40.7758,14200,97.1538,6446,44.1024,6501,44.4787,11861,81.1508,731,5.0014,9566,65.4488,5050,34.5512,4.9723,0.2075,31.6277,14.3768,3.2787,15.1931,36.5526,34.145,25.7151,49.8251,4.774,Sur
14,Los Ríos,142,Ranco,14202,Futrono,5763,5750,682,11.8609,2943,51.1826,5641,97.883,2299,39.8924,1947,33.7845,4796,83.2205,325,5.6394,2926,50.7722,2837,49.2278,5.6739,0.2619,33.206,14.3204,1.7879,14.928,40.4097,30.2725,24.9436,46.9189,4.5131,Sur
14,Los Ríos,142,Ranco,14203,Lago Ranco,4090,4085,715,17.5031,2542,62.2277,3879,94.8411,1363,33.3252,678,16.577,3211,78.5086,198,4.8411,772,18.8753,3318,81.1247,5.9533,0.4182,27.335,8.9976,2.2983,12.3472,36.1369,34.3521,26.8704,45.868,4.4254,Sur
14,Los Ríos,142,Ranco,14204,Río Bueno,12942,12928,1915,14.8128,5999,46.4032,12603,97.3806,5090,39.3293,4792,37.0267,10293,79.5318,613,4.7365,6944,53.6548,5998,46.3452,5.0962,0.3117,34.8744,13.3591,2.5667,14.6347,34.6888,34.3951,27.2826,47.3753,4.5226,Sur
15,Arica y Parinacota,151,Arica,15101,Arica,80658,79180,4114,5.1958,18883,23.8482,77816,96.4765,42271,52.4077,55339,68.6094,68493,84.9178,3328,4.1261,74424,92.2711,6234,7.7289,7.868,0.8701,46.5401,26.309,3.3036,16.9503,43.1533,29.1424,22.9461,50.7058,6.5189,Norte
15,Arica y Parinacota,151,Arica,15102,Camarones,437,437,139,31.8078,272,62.2426,409,93.5927,56,12.8146,13,2.9748,294,67.2769,17,3.8902,0,0,437,100,8.6651,0.9368,38.4439,5.0343,9.8398,8.238,100,0,25.1716,45.7666,0,Norte
