"quadkey","tile_x","tile_y","avg_d_mbps","avg_u_mbps","avg_lat_ms","avg_lat_down_ms","avg_lat_up_ms","tests","devices"
"2102312300102010",-71.5292,-35.4987,25.772,3.9,32,1578,1201,3,2
"2102312300102303",-71.5128,-35.521,176.845,31.909,20,842,1939,3,3
"2102312300102331",-71.5018,-35.5255,234.338,20.157,16,468,380,1,1
"2102312300102333",-71.5018,-35.53,65.988,4.324,28,523,1394,2,1
"2102312300103203",-71.49080000000001,-35.521,69.242,11.658,32,1894,522,2,1
"2102312300103211",-71.4798,-35.5166,14.622,10.028,22,1802,3288,1,1
"2102312300103223",-71.49080000000001,-35.53,15.175,3.81,27,1712,681,2,2
"2102312300103230",-71.48530000000001,-35.5255,5.016,10.778,34,241,630,1,1
"2102312300103232",-71.48530000000001,-35.53,184.587,37.984,25,516,259,3,1
"2102312300103233",-71.4798,-35.53,40.189,26.645,29,324,363,1,1
"2102312300103302",-71.4743,-35.521,8.777,4.311,18,2486,4842,1,1
"2102312300110132",-71.4194,-35.4763,28.658,26.76,28,1730,291,1,1
"2102312300111120",-71.3864,-35.4719,29.809,3.27,25,1128,846,7,3
"2102312300112112",-71.4194,-35.5032,37.568,4.219,26,1052,310,7,1
"2102312300112322",-71.43039999999999,-35.53,77.707,46.346,22,1353,177,2,2
"2102312300112323",-71.42490000000001,-35.53,47.824,19.187,31,1416,394,7,4
"2102312300112332",-71.4194,-35.53,73.195,22.481,24,906,2159,3,3
"2102312300113221",-71.40289999999999,-35.5255,7.233,4.931,28,1699,2176,5,2
"2102312300113223",-71.40289999999999,-35.53,0.408,0.89,54,2957,991,1,1
"2102312300113331",-71.3699,-35.5255,30.518,2.306,34,4203,2039,2,1
"2102312300113333",-71.3699,-35.53,18.717,2.227,28,3259,1928,10,1
"2102312300121001",-71.49080000000001,-35.534499999999994,66.522,26.153,24,1686,577,6,5
"2102312300121003",-71.49080000000001,-35.5389,41.982,15.11,27,1024,759,7,3
"2102312300121010",-71.48530000000001,-35.534499999999994,19.692,6.499,26,1320,627,4,3
"2102312300121011",-71.4798,-35.534499999999994,48.248,13.501,150,1398,731,3,2
"2102312300121012",-71.48530000000001,-35.5389,52.72,10.973,24,1639,1252,6,3
"2102312300121013",-71.4798,-35.5389,67.65,31.833,26,2496,1567,4,4
"2102312300121021",-71.49080000000001,-35.543400000000005,29.58,11.86,24,1157,715,8,2
"2102312300121030",-71.48530000000001,-35.543400000000005,102.988,56.297,24,271,312,1,1
"2102312300121031",-71.4798,-35.543400000000005,97.237,33.22,17,1476,288,3,1
"2102312300121032",-71.48530000000001,-35.5479,145.099,40.149,23,1898,676,3,2
"2102312300121033",-71.4798,-35.5479,27.499,28.148,29,3499,2007,3,3
"2102312300121102",-71.4743,-35.5389,3.921,0.853,94,2262,2013,1,1
"2102312300121203",-71.49080000000001,-35.5568,59.582,3.746,24,1120,2734,2,2
"2102312300121211",-71.4798,-35.5523,180.06,27.861,24,570,1273,1,1
"2102312300121212",-71.48530000000001,-35.5568,62.63,11.63,37,1119,619,2,1
"2102312300121313",-71.4578,-35.5568,6.515,3.426,29,48,1539,1,1
"2102312300122111",-71.5018,-35.57019999999999,10.372,1.975,27,1716,1566,4,1
"2102312300122211",-71.52369999999999,-35.5881,36.014,13.232,27,1576,740,4,1
"2102312300123101",-71.4688,-35.57019999999999,10.966,0.474,34,2640,2221,1,1
"2102312300123111",-71.4578,-35.57019999999999,3.023,5.559,27,6861,998,1,1
"2102312300130232",-71.4413,-35.5657,3.986,1.251,22,3431,765,1,1
"2102312300130311",-71.41389999999998,-35.5523,30.277,4.165,30,1966,1148,31,2
"2102312300130321",-71.42490000000001,-35.5613,1.012,0.697,33,3054,675,1,1
"2102312300131000",-71.4084,-35.534499999999994,40.104,11.234,21,2110,2476,2,2
"2102312300131001",-71.40289999999999,-35.534499999999994,3.7,0.648,21,1045,1610,1,1
"2102312300131023",-71.40289999999999,-35.5479,112.485,11.943,21,83,1216,1,1
"2102312300131033",-71.39189999999999,-35.5479,140.223,32.065,19,110,532,2,1
"2102312300132010",-71.4413,-35.57019999999999,16.168,3.689,87,996,1002,1,1
"2102312300132113",-71.41389999999998,-35.57469999999999,0.369,2.035,24,9253,3581,1,1
"2102312300132210",-71.4413,-35.5881,87.248,10.737,30,796,374,1,1
"2102312300132300",-71.43039999999999,-35.5881,60.033,11.966,27,1227,892,4,1
"2102312300132301",-71.42490000000001,-35.5881,12.361,6.548,26,1621,862,1,1
"2102312300132320",-71.43039999999999,-35.596999999999994,20.34,8.752,18,7349,567,1,1
"2102312300132333",-71.41389999999998,-35.6015,64.349,15.237,21,1093,2817,2,1
"2102312300200000",-71.71600000000001,-35.606,42.557,9.46,21,1879,3192,2,1
"2102312300200001",-71.7105,-35.606,8.001,1.901,30,3560,1467,3,2
"2102312300200002",-71.71600000000001,-35.6104,19.825,1.414,44,2474,1142,3,1
"2102312300200010",-71.705,-35.606,43.25,10.301,22,1197,714,4,1
"2102312300200030",-71.705,-35.6149,29.379,6.016,32,2501,1078,2,2
"2102312300200031",-71.6995,-35.6149,33.901,2.581,28,3181,1675,3,2
"2102312300200033",-71.6995,-35.6193,78.988,6.058,54,1575,1294,1,1
"2102312300200213",-71.6995,-35.6283,53.797,4.648,28,405,913,1,1
"2102312300200311",-71.67760000000001,-35.6238,1.63,0.922,57,4273,4905,1,1
"2102312300201002",-71.67210000000001,-35.6104,189.085,28.481,24,737,324,2,1
"2102312300201003",-71.6666,-35.6104,303.498,54.443,23,140,180,1,1
"2102312300201022",-71.67210000000001,-35.6193,47.018,4.454,20,678,1284,1,1
"2102312300201200",-71.67210000000001,-35.6238,30.536,6.105,39,836,771,1,1
"2102312300201202",-71.67210000000001,-35.6283,14.775,2.56,32,899,1938,3,2
"2102312300202302",-71.69399999999999,-35.664,33.262,27.634,26,3884,357,1,1
"2102312300203013",-71.6556,-35.6461,5.359,1.737,28,3225,757,1,1
"2102312300203110",-71.63910000000001,-35.6417,149.278,10.927,28,355,2516,2,1
"2102312300203112",-71.63910000000001,-35.6461,2.359,3.176,37,5056,1084,1,1
"2102312300203113",-71.6336,-35.6461,85.386,7.33,25,553,1448,1,1
"2102312300210111",-71.5897,-35.606,41.082,4.497,31,798,831,2,1
"2102312300210131",-71.5897,-35.6149,0.601,0.172,10,4803,3264,1,1
"2102312300213121",-71.5567,-35.6506,32.779,5.08,62,1284,526,1,1
"2102312300213210",-71.5732,-35.659499999999994,59.154,6.402,23,860,742,2,1
"2102312300220133",-71.67760000000001,-35.6908,20.91,0.379,45,1961,2689,2,1
"2102312300220301",-71.6885,-35.69519999999999,10.27,1.053,24,3820,3456,1,1
"2102312300220311",-71.67760000000001,-35.69519999999999,108.25,27.869,28,728,501,2,2
"2102312300220312",-71.683,-35.69969999999999,3.313,2.975,22,3245,3798,2,1
"2102312300220330",-71.683,-35.7041,117.956,32.395,24,437,284,1,1
"2102312300220332",-71.683,-35.7086,24.508,20.842,25,,2270,1,1
"2102312300221032",-71.6611,-35.6908,4.03,0.298,107,2899,7877,1,1
"2102312300221200",-71.67210000000001,-35.69519999999999,200.818,25.051,21,309,483,2,2
"2102312300222130",-71.683,-35.721999999999994,19.44,9.144,20,1048,2050,1,1
"2102312300222311",-71.67760000000001,-35.730900000000005,90.016,35.876,19,263,285,1,1
"2102312300231010",-71.5732,-35.6774,6.879,1.142,25,2884,994,5,1
"2102312300231110",-71.5512,-35.6774,8.918,2.162,43,4491,1177,4,1
"2102312300231312",-71.5512,-35.69969999999999,38.12,7.084,29,944,889,1,1
"2102312300231331",-71.5457,-35.7041,31.934,5.069,29,1530,936,12,1
"2102312300232010",-71.61710000000001,-35.7131,10.338,0.901,27,1030,1246,2,1
"2102312300232022",-71.6281,-35.7264,346.99,16.269,16,998,442,1,1
"2102312300232030",-71.61710000000001,-35.721999999999994,126.45,13.812,28,1160,490,1,1
"2102312300232331",-71.5897,-35.7398,9.331,3.215,36,464,1654,1,1
"2102312300233020",-71.5842,-35.721999999999994,256.947,15.429,21,675,2362,1,1
"2102312300233220",-71.5842,-35.7398,98.968,34.766,23,456,210,10,2
"2102312300233222",-71.5842,-35.7443,184.64,43.176,22,445,503,8,5
"2102312300233223",-71.5787,-35.7443,89.288,19.197,22,1300,1003,6,1
"2102312300233230",-71.5732,-35.7398,58.145,13.887,23,1003,507,1,1
"2102312300233232",-71.5732,-35.7443,61.301,7.038,25,1235,1248,5,2
"2102312300300022",-71.5402,-35.6193,15.143,1.02,38,1572,1795,1,1
"2102312300300202",-71.5402,-35.6283,291.946,32.984,17,342,1777,3,1
"2102312300301211",-71.4798,-35.6238,17.064,8.621,25,2864,500,2,1
"2102312300301310",-71.4633,-35.6238,17.395,11.097,25,4927,1170,4,2
"2102312300303313",-71.4578,-35.664,185.516,16.864,30,622,453,1,1
"2102312300303330",-71.4633,-35.6685,8.007,10.119,38,3231,1110,4,3
"2102312300310331",-71.41389999999998,-35.63269999999999,12.826,6.95,28,2174,850,3,1
"2102312300311232",-71.39739999999999,-35.63719999999999,11.282,24.259,23,1586,566,1,1
"2102312300311233",-71.39189999999999,-35.63719999999999,4.276,5.061,28,59,52,1,1
"2102312300311323",-71.3809,-35.63719999999999,45.587,4.964,24,1273,673,1,1
"2102312300313001",-71.40289999999999,-35.6417,73.327,11.134,27,770,2371,1,1
"2102312300313233",-71.39189999999999,-35.6729,32.846,4.815,34,1360,1172,1,1
"2102312300320330",-71.50730000000001,-35.7041,43.478,7.665,30,1857,2261,4,1
"2102312300321110",-71.4633,-35.6774,38.283,2.188,64,1655,4049,2,2
"2102312300321203",-71.49080000000001,-35.69969999999999,333.494,49.607,21,409,166,2,2
"2102312300322123",-71.5128,-35.7264,76.178,9.377,20,335,3689,1,1
"2102312300322232",-71.5292,-35.7443,19.617,4.605,28,2389,2623,5,1
"2102312300322313",-71.5018,-35.7354,238.067,3.304,17,2253,1685,1,1
"2102312300323201",-71.49080000000001,-35.730900000000005,220.17,91.952,31,106,174,1,1
"2102312300330301",-71.42490000000001,-35.69519999999999,7.196,4.207,28,3298,3345,1,1
"2102312300331120",-71.3864,-35.6863,94.31,34.672,23,649,725,1,1
"2102312300331200",-71.4084,-35.69519999999999,98.43,39.722,56,524,546,8,4
"2102312300331201",-71.40289999999999,-35.69519999999999,2.688,1.957,4,3704,5853,1,1
"2102312300331202",-71.4084,-35.69969999999999,57.988,25.495,35,190,221,1,1
"2102312300331203",-71.40289999999999,-35.69969999999999,79.225,17.176,25,3219,1750,2,2
"2102312300331210",-71.39739999999999,-35.69519999999999,107.427,26.205,25,168,147,1,1
"2102312300331212",-71.39739999999999,-35.69969999999999,135.424,15.809,23,415,448,4,2
"2102312300331213",-71.39189999999999,-35.69969999999999,34.323,3.782,31,2081,2858,9,6
"2102312300331230",-71.39739999999999,-35.7041,40.251,15.329,23,1425,815,5,1
"2102312300331302",-71.3864,-35.69969999999999,207.695,12.886,21,466,504,1,1
"2102312300332031",-71.43589999999999,-35.721999999999994,194.225,9.079,21,630,706,1,1
"2102312300332132",-71.4194,-35.7264,249.145,64.119,22,521,365,3,1
"2102312300332310",-71.4194,-35.730900000000005,9.503,6.103,33,2088,991,5,1
"2102312300332330",-71.4194,-35.7398,14.865,2.524,37,3193,1504,3,2
"2102312300333001",-71.40289999999999,-35.7131,38.508,0.567,55,619,1327,1,1
"2102312300333002",-71.4084,-35.7175,37.135,8.913,33,1686,653,1,1
"2102312300333113",-71.3699,-35.7175,59.029,10.201,31,1731,1836,7,1
"2102312301013233",-71.21610000000001,-35.53,52.095,20.264,27,281,350,2,1
"2102312301020031",-71.348,-35.543400000000005,46.006,10.596,23,716,636,3,2
"2102312301020032",-71.35350000000001,-35.5479,39.3,11.946,20,2111,1825,4,3
"2102312301020210",-71.35350000000001,-35.5523,27.64,16.59,28,906,1035,1,1
"2102312301020221",-71.35889999999999,-35.5613,14.307,12.42,26,5487,2645,2,1
"2102312301020223",-71.35889999999999,-35.5657,19.38,4.401,22,4309,1073,1,1
"2102312301021230",-71.3095,-35.5613,63.796,24.09,21,610,752,3,1
"2102312301022113",-71.326,-35.57469999999999,63.359,16.261,18,609,2715,1,1
"2102312301023101",-71.293,-35.57019999999999,9.895,13.969,23,1726,458,1,1
"2102312301023131",-71.282,-35.5792,11.884,2.694,25,3465,5314,2,1
"2102312301030100",-71.25460000000001,-35.534499999999994,47.264,4.541,138,655,3082,1,1
"2102312301030102",-71.25460000000001,-35.5389,11.707,1.398,42,2293,1208,4,1
"2102312301030112",-71.2436,-35.5389,0.258,0.765,41,839,4855,1,1
"2102312301030302",-71.25460000000001,-35.5568,58.54,11.842,29,98,3007,1,1
"2102312301030323",-71.24910000000001,-35.5657,79.41,5.508,26,668,1113,1,1
"2102312301031011",-71.21610000000001,-35.534499999999994,8.039,10.134,32,2245,577,1,1
"2102312301031020",-71.2326,-35.543400000000005,59.82,25.83,24,113,261,1,1
"2102312301031202",-71.2326,-35.5568,1.645,0.051,38,2366,2878,1,1
"2102312301031231",-71.21610000000001,-35.5613,3.616,0.641,79,3176,2923,6,3
"2102312301031320",-71.2106,-35.5613,20.048,2.422,25,1212,3682,6,1
"2102312301032000",-71.2766,-35.57019999999999,27.038,31.113,126,1323,915,3,2
"2102312301032020",-71.2766,-35.5792,34.951,1.219,24,2759,2715,1,1
"2102312301032103",-71.24910000000001,-35.57469999999999,41.314,3.847,25,764,808,2,1
"2102312301032132",-71.2436,-35.5836,0.882,1.018,31,3270,2091,3,1
"2102312301033310",-71.1996,-35.5881,62.813,8.057,26,818,781,1,1
"2102312301033313",-71.1942,-35.5926,67.514,9.123,50,753,832,1,1
"2102312301120221",-71.1832,-35.5613,1.876,0.302,43,1255,1994,1,1
"2102312301120232",-71.17769999999999,-35.5657,1.025,1.468,29,2021,1514,36,1
"2102312301120323",-71.1612,-35.5657,9.411,1.327,38,4346,1843,1,1
"2102312301120330",-71.1557,-35.5613,5.781,6.279,26,151,505,1,1
"2102312301122100",-71.1667,-35.57019999999999,6.018,2.072,36,2906,894,1,1
"2102312301123002",-71.14469999999999,-35.57469999999999,57.256,23.54,22,984,1208,2,2
"2102312301123003",-71.1392,-35.57469999999999,84.252,13.539,28,635,3203,1,1
"2102312301123121",-71.1172,-35.5792,59.912,5.544,34,1020,993,1,1
"2102312301123132",-71.1118,-35.5836,11.915,0.022,23,,6009,1,1
"2102312301132023",-71.09530000000001,-35.5836,2.239,1.713,19,1030,1101,1,1
"2102312301201100",-71.2985,-35.606,8.671,9.6,27,977,474,1,1
"2102312301201131",-71.282,-35.6149,143.549,39.761,29,489,121,1,1
"2102312301201133",-71.282,-35.6193,165.973,45.526,22,383,120,1,1
"2102312301210203",-71.2711,-35.6283,96.466,10.748,25,475,472,1,1
"2102312301210212",-71.2656,-35.6283,96.773,37.316,27,502,200,1,1
"2102312301210232",-71.2656,-35.63719999999999,33.555,4.234,29,1331,1963,2,2
"2102312301212011",-71.2601,-35.6417,3.834,2.988,31,1977,1279,1,1
"2102312301212203",-71.2711,-35.664,81.719,12.343,25,597,540,1,1
"2102312301220311",-71.326,-35.69519999999999,19.316,2.752,23,3513,2322,4,1
"2102312301220313",-71.326,-35.69969999999999,79.587,3.431,23,322,695,1,1
"2102312301220330",-71.33149999999999,-35.7041,28.614,19.173,39,159,500,1,1
"2102312301220331",-71.326,-35.7041,180.669,5.392,26,170,1056,1,1
"2102312301221031",-71.304,-35.6863,33.57,6.061,27,2275,690,1,1
"2102312301221120",-71.2985,-35.6863,15.012,1.704,101,1992,1232,1,1
"2102312301221231",-71.304,-35.7041,29.187,6.914,24,944,1526,1,1
"2102312301223000",-71.32050000000001,-35.7131,10.185,4.94,27,2139,1839,2,1
"2102312301230022",-71.2766,-35.6908,4.09,3.49,33,1565,2910,1,1
"2102312301230200",-71.2766,-35.69519999999999,4.14,2.31,36,1056,2862,7,2
"2102312301232130",-71.2436,-35.721999999999994,15.889,3.737,53,734,2160,1,1
"2102312301233131",-71.1942,-35.721999999999994,29.312,11.107,27,2035,2089,2,2
"2102312301321330",-71.1118,-35.7041,0.802,0.966,53,3303,2246,1,1
"2102312301322003",-71.1832,-35.7175,42.497,2.765,29,1870,1026,1,1
"2102312301322020",-71.1887,-35.721999999999994,39.745,9.267,28,1491,3864,2,2
"2102312301322120",-71.1667,-35.721999999999994,57.547,7.375,24,908,719,1,1
"2102312301323100",-71.1227,-35.7131,3.511,3.75,21,2162,715,1,1
"2102312301330221",-71.09530000000001,-35.7041,2.172,7.089,58,2251,1229,1,1
"2102312301333130",-71.0239,-35.721999999999994,7.317,1.943,41,183,122,1,1
"2102312302000033",-71.6995,-35.7621,4.898,0.786,26,2043,1028,1,1
"2102312302000120",-71.69399999999999,-35.75769999999999,33.855,9.588,25,262,743,1,1
"2102312302000220",-71.71600000000001,-35.7755,104.769,2.139,19,42,3489,1,1
"2102312302001023",-71.6666,-35.7621,293.182,59.916,18,188,362,1,1
"2102312302001200",-71.67210000000001,-35.7666,381.81,9.559,22,541,1130,1,1
"2102312302001201",-71.6666,-35.7666,41.483,16.977,21,464,435,1,1
"2102312302001230",-71.6611,-35.7755,102.205,3.464,15,1418,698,1,1
"2102312302001232",-71.6611,-35.779900000000005,25.519,13.594,22,1513,1310,3,2
"2102312302003033",-71.6556,-35.7978,90.465,36.012,34,621,247,1,1
"2102312302003103",-71.64460000000001,-35.7889,6.546,4.172,39,247,1300,1,1
"2102312302003202",-71.67210000000001,-35.80669999999999,43.497,1.631,23,1121,2954,1,1
"2102312302003210",-71.6611,-35.8022,16.648,4.728,54,1495,2064,5,3
"2102312302003211",-71.6556,-35.8022,8.624,5.932,40,2629,1133,5,2
"2102312302003310",-71.63910000000001,-35.8022,5.26,4.647,37,5731,3266,3,1
"2102312302010103",-71.60060000000001,-35.7532,69.6,2.218,29,724,1901,1,1
"2102312302010111",-71.5897,-35.7487,195.107,43.988,19,693,1495,4,3
"2102312302010113",-71.5897,-35.7532,107.992,16.281,29,996,1189,6,3
"2102312302010131",-71.5897,-35.75769999999999,215.256,16.333,39,242,3444,2,2
"2102312302010203",-71.6226,-35.771,269.861,11.884,19,748,574,1,1
"2102312302010222",-71.6281,-35.779900000000005,0.171,3.312,172,,1768,1,1
"2102312302010310",-71.5952,-35.7666,34.917,4.053,33,1288,1125,7,1
"2102312302010313",-71.5897,-35.771,29.997,3.364,94,1177,5118,3,1
"2102312302010331",-71.5897,-35.7755,0.194,1.453,46,,5102,1,1
"2102312302011000",-71.5842,-35.7487,234.613,50.598,22,607,336,26,6
"2102312302011001",-71.5787,-35.7487,104.354,26.735,23,600,1085,6,3
"2102312302011100",-71.56219999999999,-35.7487,3.049,5.878,25,2166,659,1,1
"2102312302011111",-71.5457,-35.7487,10.837,6.564,24,3127,3034,3,2
"2102312302011122",-71.56219999999999,-35.7621,7.272,2.182,80,3194,1999,1,1
"2102312302012130",-71.5952,-35.7933,22.999,11.082,26,3526,409,3,1
"2102312302012131",-71.5897,-35.7933,22.647,2.885,24,1512,1131,1,1
"2102312302013010",-71.5732,-35.7844,16.427,2.529,38,1007,1270,2,1
"2102312302013020",-71.5842,-35.7933,46.774,4,20,1895,1648,2,1
"2102312302013110",-71.5512,-35.7844,3.967,1.526,47,2650,4875,1,1
"2102312302013122",-71.56219999999999,-35.7978,0.361,1.196,40,4869,2226,2,1
"2102312302013123",-71.5567,-35.7978,4.592,3.066,32,4075,2944,8,1
"2102312302013200",-71.5842,-35.8022,94.488,5.494,20,712,753,1,1
"2102312302013310",-71.5512,-35.8022,20.001,6.602,35,1861,744,1,1
"2102312302021032",-71.6611,-35.8334,16.37,6.152,31,2017,2097,2,2
"2102312302021101",-71.64460000000001,-35.82,19.304,11.188,56,2415,1467,21,3
"2102312302021130",-71.63910000000001,-35.828900000000004,104.001,19.595,24,786,2131,1,1
"2102312302021211",-71.6556,-35.837900000000005,3.359,0.558,53,3326,1903,1,1
"2102312302021311",-71.6336,-35.837900000000005,41.939,10.733,53,1075,2585,1,1
"2102312302021333",-71.6336,-35.8512,36.827,3.755,39,1549,476,1,1
"2102312302022203",-71.7105,-35.8779,21.204,1.899,30,2549,1634,1,1
"2102312302023133",-71.6336,-35.869,13.566,11.38,25,1966,2487,2,2
"2102312302023211",-71.6556,-35.8735,3.833,0.707,30,2346,4694,4,1
"2102312302023213",-71.6556,-35.8779,105.227,11.457,25,226,1651,1,1
"2102312302023231",-71.6556,-35.882400000000004,52.581,3.876,22,420,792,1,1
"2102312302030013",-71.61160000000001,-35.8245,2.551,3.71,30,2987,3330,2,2
"2102312302030023",-71.6226,-35.8334,33.147,22.925,26,2859,854,5,2
"2102312302030030",-71.61710000000001,-35.828900000000004,5.262,5.98,24,85,48,1,1
"2102312302030031",-71.61160000000001,-35.828900000000004,30.159,7.802,34,2315,723,2,1
"2102312302030032",-71.61710000000001,-35.8334,0.347,0.485,33,43,3699,1,1
"2102312302030033",-71.61160000000001,-35.8334,230.387,37.371,21,359,460,9,5
"2102312302030103",-71.60060000000001,-35.8245,19.191,1.271,99,2161,1077,1,1
"2102312302030121",-71.60060000000001,-35.828900000000004,22.827,12.803,31,1787,1266,1,1
"2102312302030122",-71.6061,-35.8334,21.407,8.766,29,1873,946,4,4
"2102312302030130",-71.5952,-35.828900000000004,54.051,4.918,37,451,1086,2,2
"2102312302030132",-71.5952,-35.8334,5.708,14.911,27,4444,1278,1,1
"2102312302030201",-71.6226,-35.837900000000005,130.476,24.396,28,240,364,1,1
"2102312302030202",-71.6281,-35.84230000000001,43.513,16.155,44,464,1053,1,1
"2102312302030203",-71.6226,-35.84230000000001,24.189,17.271,16,1654,635,1,1
"2102312302030210",-71.61710000000001,-35.837900000000005,119.203,26.515,42,639,1178,8,7
"2102312302030211",-71.61160000000001,-35.837900000000005,81.579,7.592,20,1007,1898,4,4
"2102312302030213",-71.61160000000001,-35.84230000000001,73.544,10.261,28,1445,745,6,5
"2102312302030221",-71.6226,-35.8468,14.443,5.934,27,1139,747,1,1
"2102312302030230",-71.61710000000001,-35.8468,168.339,18.57,17,572,2864,7,3
"2102312302030231",-71.61160000000001,-35.8468,9.942,0.169,31,1161,1288,1,1
"2102312302030300",-71.6061,-35.837900000000005,58.826,2.295,51,1115,1026,2,2
"2102312302030301",-71.60060000000001,-35.837900000000005,143.742,28.266,28,934,1177,9,4
"2102312302030302",-71.6061,-35.84230000000001,64.953,13.407,28,788,1102,7,5
"2102312302030303",-71.60060000000001,-35.84230000000001,219.769,32.638,21,961,1020,5,5
"2102312302030310",-71.5952,-35.837900000000005,5.528,22.787,30,2645,216,1,1
"2102312302030311",-71.5897,-35.837900000000005,183.837,13.111,20,2332,653,2,2
"2102312302030313",-71.5897,-35.84230000000001,195.048,31.985,21,947,973,19,14
"2102312302030320",-71.6061,-35.8468,48.783,5.074,26,3442,3142,4,4
"2102312302030321",-71.60060000000001,-35.8468,58.466,15.338,26,1808,1405,9,6
"2102312302030323",-71.60060000000001,-35.8512,110.051,23.683,26,418,1065,2,2
"2102312302030330",-71.5952,-35.8468,110.355,22.826,33,870,1033,15,13
"2102312302030331",-71.5897,-35.8468,102.493,15.333,26,1243,1346,55,9
"2102312302030332",-71.5952,-35.8512,93.895,18.317,22,644,482,6,5
"2102312302030333",-71.5897,-35.8512,183.455,30.541,25,1188,978,8,4
"2102312302031002",-71.5842,-35.8245,0.946,6.437,24,7635,512,1,1
"2102312302031012",-71.5732,-35.8245,42.04,6.467,23,3415,623,2,1
"2102312302031020",-71.5842,-35.828900000000004,32.355,13.056,80,3292,1348,13,4
"2102312302031021",-71.5787,-35.828900000000004,133.725,51.125,25,452,177,1,1
"2102312302031022",-71.5842,-35.8334,164.284,49.278,28,760,399,3,2
"2102312302031023",-71.5787,-35.8334,67.566,21.561,29,1276,1851,13,3
"2102312302031030",-71.5732,-35.828900000000004,42.497,8.234,21,90,275,1,1
"2102312302031032",-71.5732,-35.8334,90.745,34.738,30,373,743,4,2
"2102312302031200",-71.5842,-35.837900000000005,149.328,44.169,22,537,231,4,4
"2102312302031201",-71.5787,-35.837900000000005,205.422,36.695,26,888,390,6,5
"2102312302031202",-71.5842,-35.84230000000001,182.409,29.794,24,1654,530,9,7
"2102312302031203",-71.5787,-35.84230000000001,168.287,20.304,23,756,1550,1,1
"2102312302031210",-71.5732,-35.837900000000005,22.371,11.964,28,2209,322,1,1
"2102312302031213",-71.56769999999999,-35.84230000000001,2.309,5.613,27,3584,4516,1,1
"2102312302031220",-71.5842,-35.8468,361.145,61.143,16,391,215,2,1
"2102312302031221",-71.5787,-35.8468,129.901,49.95,18,163,202,1,1
"2102312302031222",-71.5842,-35.8512,140.255,31.455,34,1404,1521,21,7
"2102312302031230",-71.5732,-35.8468,31.499,3.736,30,1983,1670,32,5
"2102312302031231",-71.56769999999999,-35.8468,3.531,0.27,149,1814,6000,1,1
"2102312302031300",-71.56219999999999,-35.837900000000005,6.652,6.227,23,2543,2844,1,1
"2102312302031301",-71.5567,-35.837900000000005,49.803,8.011,25,380,857,1,1
"2102312302032010",-71.61710000000001,-35.8557,32.211,3.448,22,475,5693,1,1
"2102312302032033",-71.61160000000001,-35.869,111.53,6.12,28,1218,1779,9,2
"2102312302032101",-71.60060000000001,-35.8557,92.321,34.486,24,488,410,4,3
"2102312302032110",-71.5952,-35.8557,115.007,24.258,20,683,552,10,4
"2102312302032111",-71.5897,-35.8557,150.271,15.859,27,1511,1562,5,5
"2102312302032112",-71.5952,-35.8601,136.15,13.004,24,1057,396,3,3
"2102312302032113",-71.5897,-35.8601,62.034,17.349,18,1776,1261,3,3
"2102312302032121",-71.60060000000001,-35.8646,10.39,14.439,17,2048,513,1,1
"2102312302032123",-71.60060000000001,-35.869,102.288,24.9,21,1157,329,2,2
"2102312302032130",-71.5952,-35.8646,78.293,15.568,28,2550,1926,9,5
"2102312302032131",-71.5897,-35.8646,14.857,9.433,26,2099,1892,7,3
"2102312302032132",-71.5952,-35.869,140.929,23.828,24,1632,1107,8,6
"2102312302032133",-71.5897,-35.869,130.548,24.501,29,737,1291,4,3
"2102312302033000",-71.5842,-35.8557,120.696,22.657,27,1348,1064,5,3
"2102312302033001",-71.5787,-35.8557,11.658,2.349,41,741,3162,2,1
"2102312302033013",-71.56769999999999,-35.8601,13.504,0.064,58,,,1,1
"2102312302033131",-71.5457,-35.8646,0.502,1.192,22,9310,2932,2,1
"2102312302100010",-71.5292,-35.7487,5.055,0.679,35,3391,3650,2,1
"2102312302100011",-71.52369999999999,-35.7487,199.443,12.265,19,414,1390,1,1
"2102312302100012",-71.5292,-35.7532,2.103,1.755,32,2691,3120,6,2
"2102312302100013",-71.52369999999999,-35.7532,12.677,0.361,38,4631,4799,1,1
"2102312302100030",-71.5292,-35.75769999999999,1.73,2.668,24,1360,1737,2,1
"2102312302100113",-71.5018,-35.7532,6.01,1.685,28,3180,3548,2,2
"2102312302100130",-71.50730000000001,-35.75769999999999,4.055,0.553,33,2448,1105,1,1
"2102312302100132",-71.50730000000001,-35.7621,47.521,11.817,23,871,4750,1,1
"2102312302100303",-71.5128,-35.771,34.885,1.906,33,1261,1172,1,1
"2102312302100320",-71.51820000000001,-35.7755,32.537,5.611,35,4062,923,2,2
"2102312302101101",-71.4688,-35.7487,353.679,16.032,24,451,651,1,1
"2102312302101110",-71.4633,-35.7487,132.487,7.418,24,481,942,1,1
"2102312302101111",-71.4578,-35.7487,192.208,13.617,17,512,537,1,1
"2102312302101112",-71.4633,-35.7532,77.796,11.923,26,877,556,1,1
"2102312302101121",-71.4688,-35.75769999999999,174.849,42.905,27,1980,1412,3,1
"2102312302101212",-71.48530000000001,-35.771,17.68,10.664,34,1383,1147,19,1
"2102312302102321",-71.5128,-35.811099999999996,4.536,1.729,41,2525,923,1,1
