"quadkey","tile_x","tile_y","avg_d_mbps","avg_u_mbps","avg_lat_ms","avg_lat_down_ms","avg_lat_up_ms","tests","devices"
"2102310312113200",-70.70530000000001,-33.4887,229.948,42.99,17,2535,421,8,6
"2102310312113201",-70.69980000000001,-33.4887,118.166,15.122,29,1227,923,9,7
"2102310312113202",-70.70530000000001,-33.493300000000005,169.745,29.963,19,4291,959,6,2
"2102310312113211",-70.6888,-33.4887,8.565,2.505,22,1855,2067,9,2
"2102310312113212",-70.6943,-33.493300000000005,175.811,13.357,18,1874,737,3,3
"2102310312113213",-70.6888,-33.493300000000005,167.683,44.128,16,1197,1227,9,5
"2102310312113220",-70.70530000000001,-33.4979,145.589,39.462,31,1236,606,5,3
"2102310312113221",-70.69980000000001,-33.4979,69.81,21.699,17,849,523,15,8
"2102310312113222",-70.70530000000001,-33.5025,57.914,13.513,13,823,630,2,2
"2102310312113223",-70.69980000000001,-33.5025,42.621,18.926,23,2030,645,6,5
"2102310312113231",-70.6888,-33.4979,135.892,28.695,17,1129,298,7,4
"2102310312113232",-70.6943,-33.5025,27.014,6.581,20,2869,1801,3,3
"2102310312113233",-70.6888,-33.5025,86.321,28.428,21,2348,818,9,5
"2102310312113300",-70.6833,-33.4887,57.994,9.213,15,2935,2860,5,4
"2102310312113301",-70.6778,-33.4887,90.955,15.87,20,2049,1831,64,5
"2102310312113302",-70.6833,-33.493300000000005,6.649,2.406,24,1037,1800,8,2
"2102310312113303",-70.6778,-33.493300000000005,92.883,19.581,20,2118,546,12,5
"2102310312113310",-70.6723,-33.4887,62.414,18.245,14,1908,1327,5,3
"2102310312113311",-70.6668,-33.4887,119.807,12.932,14,1424,1941,6,6
"2102310312113312",-70.6723,-33.493300000000005,171.012,28.444,19,767,743,17,6
"2102310312113313",-70.6668,-33.493300000000005,172.821,16.677,16,2021,1036,12,9
"2102310312113320",-70.6833,-33.4979,17.873,14.711,18,2001,591,16,7
"2102310312113321",-70.6778,-33.4979,94.336,15.516,19,2344,1369,7,4
"2102310312113322",-70.6833,-33.5025,124.57,15.16,15,1335,916,5,4
"2102310312113323",-70.6778,-33.5025,87.972,17.611,15,1249,1144,8,7
"2102310312113330",-70.6723,-33.4979,146.595,64.376,18,3181,147,1,1
"2102310312113331",-70.6668,-33.4979,200.032,54.519,14,968,719,9,5
"2102310312113332",-70.6723,-33.5025,102.059,23.836,20,1260,624,20,9
"2102310312113333",-70.6668,-33.5025,212.816,28.278,41,940,1663,6,6
"2102310312120012",-70.82610000000001,-33.5116,131.564,21.849,17,2197,706,5,4
"2102310312120021",-70.83160000000001,-33.5162,3.646,2.997,18,2126,1450,1,1
"2102310312120030",-70.82610000000001,-33.5162,48.746,21.926,23,871,905,2,1
"2102310312120111",-70.79860000000001,-33.507,58.154,24.44,18,1869,910,11,5
"2102310312120112",-70.8041,-33.5116,8.243,3.706,25,1377,1562,6,1
"2102310312120113",-70.79860000000001,-33.5116,97.682,13.929,16,1054,851,7,6
"2102310312120130",-70.8041,-33.5162,108.228,12.72,16,,509,1,1
"2102310312120131",-70.79860000000001,-33.5162,32.048,11.303,28,2701,982,52,8
"2102310312120133",-70.79860000000001,-33.5208,39.592,16.159,26,954,1022,12,5
"2102310312120213",-70.8206,-33.529900000000005,4.113,0.25,19,2220,8309,1,1
"2102310312120223",-70.83160000000001,-33.5391,8.358,1.529,33,2449,1932,1,1
"2102310312120311",-70.79860000000001,-33.525400000000005,65.885,14.616,19,672,681,12,6
"2102310312120313",-70.79860000000001,-33.529900000000005,52.87,22.667,17,1535,1180,13,6
"2102310312120331",-70.79860000000001,-33.534499999999994,152.902,42.647,45,1335,233,2,2
"2102310312121000",-70.7932,-33.507,89.397,28.638,44,1142,878,10,9
"2102310312121001",-70.7877,-33.507,109.483,37.857,23,1336,438,13,11
"2102310312121002",-70.7932,-33.5116,77.842,42.875,21,1915,969,13,8
"2102310312121003",-70.7877,-33.5116,81.746,28.679,21,2059,885,18,11
"2102310312121010",-70.78219999999999,-33.507,43.366,22.677,69,1967,884,5,5
"2102310312121011",-70.7767,-33.507,142.3,27.087,16,963,1141,15,13
"2102310312121012",-70.78219999999999,-33.5116,47.173,4.986,23,3286,3923,4,4
"2102310312121013",-70.7767,-33.5116,196.795,59.189,24,1217,511,12,8
"2102310312121020",-70.7932,-33.5162,26.906,9.556,20,1694,1841,13,10
"2102310312121021",-70.7877,-33.5162,105.143,14.265,24,959,2663,10,6
"2102310312121022",-70.7932,-33.5208,86.45,20.263,23,1329,918,17,14
"2102310312121023",-70.7877,-33.5208,165.073,29.493,17,1360,672,10,6
"2102310312121030",-70.78219999999999,-33.5162,139.786,12.432,16,896,2390,12,9
"2102310312121031",-70.7767,-33.5162,147.841,16.844,18,1349,785,4,2
"2102310312121032",-70.78219999999999,-33.5208,72.45,13.532,18,1365,1923,10,4
"2102310312121033",-70.7767,-33.5208,110.852,15.233,15,2117,3522,5,2
"2102310312121100",-70.7712,-33.507,176.962,23.127,13,1300,1097,6,6
"2102310312121101",-70.7657,-33.507,130.662,21.611,19,1614,2387,11,8
"2102310312121102",-70.7712,-33.5116,116.919,16.142,20,1899,1272,12,9
"2102310312121103",-70.7657,-33.5116,114.278,29.043,19,2638,1134,10,7
"2102310312121110",-70.7602,-33.507,68.84,19.7,20,1314,1017,25,11
"2102310312121111",-70.75469999999999,-33.507,124.875,25.786,19,1551,1166,8,8
"2102310312121112",-70.7602,-33.5116,120.354,31.482,28,1293,614,43,25
"2102310312121113",-70.75469999999999,-33.5116,118.894,33.828,17,1375,597,45,27
"2102310312121120",-70.7712,-33.5162,53.882,8.999,20,802,1706,6,4
"2102310312121121",-70.7657,-33.5162,93.202,28.191,17,1750,964,5,5
"2102310312121122",-70.7712,-33.5208,221.368,25.77,13,690,847,10,5
"2102310312121123",-70.7657,-33.5208,226.807,27.934,14,403,2228,3,2
"2102310312121130",-70.7602,-33.5162,11.408,4.198,31,1870,2024,4,2
"2102310312121131",-70.75469999999999,-33.5162,157.939,37.362,24,787,1170,8,7
"2102310312121132",-70.7602,-33.5208,131.823,35.14,40,1183,767,4,3
"2102310312121133",-70.75469999999999,-33.5208,24.472,3.983,31,1758,2221,9,5
"2102310312121200",-70.7932,-33.525400000000005,127.241,43.668,18,878,507,8,7
"2102310312121201",-70.7877,-33.525400000000005,116.269,41.317,17,1197,1613,4,3
"2102310312121202",-70.7932,-33.529900000000005,58.52,13.724,17,1047,1204,14,7
"2102310312121203",-70.7877,-33.529900000000005,48.031,3.986,26,1578,2210,7,4
"2102310312121210",-70.78219999999999,-33.525400000000005,99.507,33.169,21,693,1300,17,9
"2102310312121211",-70.7767,-33.525400000000005,112.567,22.239,20,752,598,20,5
"2102310312121212",-70.78219999999999,-33.529900000000005,121.608,20.119,32,1135,1027,353,9
"2102310312121213",-70.7767,-33.529900000000005,184.071,36.863,14,720,530,16,8
"2102310312121220",-70.7932,-33.534499999999994,149.219,21.344,23,1280,766,14,5
"2102310312121221",-70.7877,-33.534499999999994,105.483,17.479,26,1582,1337,9,6
"2102310312121222",-70.7932,-33.5391,204.025,32.134,15,1481,791,18,9
"2102310312121223",-70.7877,-33.5391,198.562,44.501,20,2012,361,4,3
"2102310312121230",-70.78219999999999,-33.534499999999994,77.027,23.329,22,1598,1050,39,12
"2102310312121231",-70.7767,-33.534499999999994,133.365,32.984,21,1307,1014,13,7
"2102310312121232",-70.78219999999999,-33.5391,5.452,4.348,20,3411,3885,1,1
"2102310312121233",-70.7767,-33.5391,47.414,10.265,20,1521,1234,49,8
"2102310312121300",-70.7712,-33.525400000000005,139.715,30.48,18,1067,371,9,5
"2102310312121301",-70.7657,-33.525400000000005,145.834,21.45,19,1164,1270,14,8
"2102310312121302",-70.7712,-33.529900000000005,223.428,49.871,17,743,402,13,5
"2102310312121303",-70.7657,-33.529900000000005,151.776,41.271,29,1124,520,4,4
"2102310312121310",-70.7602,-33.525400000000005,161.067,26.423,14,1274,695,4,4
"2102310312121311",-70.75469999999999,-33.525400000000005,88.03,34.101,18,1452,1263,7,7
"2102310312121312",-70.7602,-33.529900000000005,134.633,16.277,21,2377,1264,13,8
"2102310312121313",-70.75469999999999,-33.529900000000005,178.424,54.772,16,500,189,2,1
"2102310312121320",-70.7712,-33.534499999999994,154.395,36.53,19,1177,347,7,5
"2102310312121321",-70.7657,-33.534499999999994,87.948,40.71,14,315,1205,2,2
"2102310312121322",-70.7712,-33.5391,50.703,20.668,23,2121,743,53,7
"2102310312121330",-70.7602,-33.534499999999994,294.303,55.391,19,615,178,1,1
"2102310312121331",-70.75469999999999,-33.534499999999994,273.453,62.991,13,287,170,1,1
"2102310312122032",-70.82610000000001,-33.5574,204.397,34.423,14,939,279,2,2
"2102310312122033",-70.8206,-33.5574,37.233,27.531,25,742,2593,2,2
"2102310312122103",-70.80960000000002,-33.548300000000005,104.321,21.277,10,664,383,1,1
"2102310312122113",-70.79860000000001,-33.548300000000005,101.664,6.278,19,1199,1612,9,4
"2102310312122121",-70.80960000000002,-33.552800000000005,49.99,40.079,22,438,234,1,1
"2102310312122122",-70.8151,-33.5574,194.435,6.893,15,945,1476,3,1
"2102310312122131",-70.79860000000001,-33.552800000000005,165.044,50.13,12,1071,620,6,5
"2102310312122132",-70.8041,-33.5574,155.454,41.782,13,401,234,1,1
"2102310312122133",-70.79860000000001,-33.5574,71.861,10.858,38,2024,2337,3,3
"2102310312122200",-70.8371,-33.562,68.862,5.281,29,1438,871,7,3
"2102310312122201",-70.83160000000001,-33.562,91.46,16.077,28,2243,2064,3,3
"2102310312122210",-70.82610000000001,-33.562,97.835,13.275,38,1497,1346,11,5
"2102310312122211",-70.8206,-33.562,98.166,6.696,36,925,1690,17,6
"2102310312122212",-70.82610000000001,-33.5666,35.787,7.667,23,866,631,2,2
"2102310312122213",-70.8206,-33.5666,96.937,9.238,37,1874,1757,3,3
"2102310312122220",-70.8371,-33.571099999999994,33.419,3.427,37,1849,2108,50,1
"2102310312122221",-70.83160000000001,-33.571099999999994,38.237,8.038,42,1734,1861,19,10
"2102310312122223",-70.83160000000001,-33.5757,56.542,10.223,22,2732,1585,14,5
"2102310312122230",-70.82610000000001,-33.571099999999994,26.954,9.055,38,2866,1022,7,4
"2102310312122231",-70.8206,-33.571099999999994,120.914,13.686,32,1347,960,6,6
"2102310312122232",-70.82610000000001,-33.5757,82.627,19.491,22,2334,767,17,8
"2102310312122233",-70.8206,-33.5757,61.533,12.322,23,993,934,2,2
"2102310312122300",-70.8151,-33.562,159.613,10.027,18,933,801,4,1
"2102310312122301",-70.80960000000002,-33.562,72.029,6.033,43,807,1254,2,2
"2102310312122302",-70.8151,-33.5666,53.206,5.568,25,600,1441,4,2
"2102310312122303",-70.80960000000002,-33.5666,171.102,46.19,17,763,279,8,8
"2102310312122310",-70.8041,-33.562,204.222,57.826,15,749,243,3,3
"2102310312122311",-70.79860000000001,-33.562,62.131,16.627,15,716,354,2,2
"2102310312122312",-70.8041,-33.5666,117.436,27.67,16,1689,904,5,4
"2102310312122313",-70.79860000000001,-33.5666,100.366,10.64,16,648,817,10,3
"2102310312122320",-70.8151,-33.571099999999994,52.635,14.802,24,1787,1014,9,9
"2102310312122321",-70.80960000000002,-33.571099999999994,133.017,35.92,22,1982,1540,3,3
"2102310312122322",-70.8151,-33.5757,108.318,12.492,23,2225,1610,5,5
"2102310312122323",-70.80960000000002,-33.5757,23.789,6.002,21,2209,1492,7,4
"2102310312122330",-70.8041,-33.571099999999994,67.73,12.415,21,1571,1441,33,10
"2102310312122331",-70.79860000000001,-33.571099999999994,66.819,17.834,20,1164,2250,7,6
"2102310312122332",-70.8041,-33.5757,152.872,26.744,16,1552,1368,12,9
"2102310312122333",-70.79860000000001,-33.5757,74.711,13.852,25,509,708,10,3
"2102310312123000",-70.7932,-33.5437,73.752,25.113,49,1843,330,4,2
"2102310312123001",-70.7877,-33.5437,168.913,33.747,20,903,739,18,10
"2102310312123002",-70.7932,-33.548300000000005,209.465,44.929,13,535,638,7,4
"2102310312123003",-70.7877,-33.548300000000005,94.507,25.03,17,1784,501,6,6
"2102310312123010",-70.78219999999999,-33.5437,72.583,18.559,18,2102,797,10,6
"2102310312123011",-70.7767,-33.5437,234.306,49.783,16,876,218,10,6
"2102310312123012",-70.78219999999999,-33.548300000000005,313.526,78.106,13,141,224,2,2
"2102310312123013",-70.7767,-33.548300000000005,172.248,27.039,18,926,890,8,5
"2102310312123020",-70.7932,-33.552800000000005,238.405,72.147,14,888,166,6,4
"2102310312123021",-70.7877,-33.552800000000005,117.922,18.425,45,550,1982,2,2
"2102310312123022",-70.7932,-33.5574,151.144,48.233,18,701,415,13,6
"2102310312123023",-70.7877,-33.5574,239.102,18.496,13,415,460,1,1
"2102310312123032",-70.78219999999999,-33.5574,141.361,23.997,17,886,358,1,1
"2102310312123100",-70.7712,-33.5437,69.639,18.145,19,1565,922,11,9
"2102310312123101",-70.7657,-33.5437,225.717,19.927,16,1311,733,2,2
"2102310312123102",-70.7712,-33.548300000000005,71.831,4.899,13,2521,3161,9,5
"2102310312123103",-70.7657,-33.548300000000005,116.407,82.715,17,1545,1036,13,10
"2102310312123110",-70.7602,-33.5437,447.048,23.374,6,26,178,1,1
"2102310312123112",-70.7602,-33.548300000000005,130.155,29.274,17,1853,543,5,4
"2102310312123121",-70.7657,-33.552800000000005,366.892,7.883,24,1560,1742,4,2
"2102310312123123",-70.7657,-33.5574,314.456,32.725,14,453,245,1,1
"2102310312123130",-70.7602,-33.552800000000005,93.84,9.971,22,2375,1255,6,3
"2102310312123200",-70.7932,-33.562,39.604,8.826,17,1609,2511,3,3
"2102310312123201",-70.7877,-33.562,42.685,19.344,19,1154,327,15,3
"2102310312123202",-70.7932,-33.5666,16.077,7.967,19,2201,1991,8,4
"2102310312123203",-70.7877,-33.5666,6.824,26.684,23,5209,1556,1,1
"2102310312123210",-70.78219999999999,-33.562,110.948,20.136,43,2230,2464,10,6
"2102310312123212",-70.78219999999999,-33.5666,65.084,17.385,20,762,617,8,2
"2102310312123213",-70.7767,-33.5666,176.604,21.36,15,2013,914,15,7
"2102310312123220",-70.7932,-33.571099999999994,83.713,13.302,21,538,922,4,1
"2102310312123222",-70.7932,-33.5757,32.336,25.784,17,742,723,2,1
"2102310312123231",-70.7767,-33.571099999999994,169.652,19.622,12,415,354,1,1
"2102310312123232",-70.78219999999999,-33.5757,87.179,5.834,13,1240,2385,1,1
"2102310312123322",-70.7712,-33.5757,90.222,4.311,17,545,2342,1,1
"2102310312130000",-70.7492,-33.507,105.161,39.999,16,988,855,11,7
"2102310312130001",-70.7437,-33.507,55.486,18.158,15,1794,1529,13,8
"2102310312130002",-70.7492,-33.5116,144.122,23.222,21,718,958,196,9
"2102310312130003",-70.7437,-33.5116,131.118,39.519,13,1532,478,7,6
"2102310312130010",-70.73819999999999,-33.507,163.391,13.372,99,1473,1871,8,6
"2102310312130011",-70.7327,-33.507,56.525,6.189,16,451,617,4,3
"2102310312130012",-70.73819999999999,-33.5116,162.035,47.075,30,1635,337,5,5
"2102310312130013",-70.7327,-33.5116,200.607,35.23,13,414,544,9,5
"2102310312130020",-70.7492,-33.5162,67.847,14.738,39,1447,1367,8,7
"2102310312130021",-70.7437,-33.5162,78.786,14.16,20,1821,2120,2,1
"2102310312130022",-70.7492,-33.5208,130.504,34.078,21,1369,660,7,4
"2102310312130023",-70.7437,-33.5208,104.906,22.984,15,1338,1771,12,6
"2102310312130030",-70.73819999999999,-33.5162,114.987,19.913,10,1910,1641,4,3
"2102310312130031",-70.7327,-33.5162,44.231,10.394,31,1784,1041,7,3
"2102310312130032",-70.73819999999999,-33.5208,9.257,10.958,17,1954,2394,1,1
"2102310312130033",-70.7327,-33.5208,74.807,7.809,29,2263,2295,12,6
"2102310312130100",-70.7272,-33.507,26.421,9.356,22,1553,1632,4,3
"2102310312130101",-70.7217,-33.507,7.452,16.578,18,2020,430,1,1
"2102310312130102",-70.7272,-33.5116,20.619,16.561,25,760,856,2,2
"2102310312130103",-70.7217,-33.5116,135.592,9.777,21,565,1050,3,3
"2102310312130110",-70.7162,-33.507,324.128,49.397,16,727,215,5,3
"2102310312130111",-70.71079999999999,-33.507,81.741,11.479,16,2033,1948,10,6
"2102310312130112",-70.7162,-33.5116,35.584,41.658,30,1024,22,1,1
"2102310312130120",-70.7272,-33.5162,98.838,19.21,18,39,2230,1,1
"2102310312130121",-70.7217,-33.5162,34.833,18.853,27,1465,773,11,9
"2102310312130122",-70.7272,-33.5208,118.735,41.665,53,483,217,1,1
"2102310312130123",-70.7217,-33.5208,212.947,50.305,12,917,344,3,2
"2102310312130130",-70.7162,-33.5162,99.756,28.296,35,1337,1146,48,33
"2102310312130131",-70.71079999999999,-33.5162,25.329,9.163,20,1717,1468,10,6
"2102310312130132",-70.7162,-33.5208,86.313,35.889,55,1069,430,5,4
"2102310312130133",-70.71079999999999,-33.5208,114.568,13.524,20,1150,2018,4,4
"2102310312130200",-70.7492,-33.525400000000005,86.466,30.393,15,1160,832,20,2
"2102310312130201",-70.7437,-33.525400000000005,91.234,13.915,26,1811,495,5,3
"2102310312130203",-70.7437,-33.529900000000005,74.393,28.347,20,2175,473,3,2
"2102310312130210",-70.73819999999999,-33.525400000000005,20.44,5.108,16,1889,1115,2,1
"2102310312130211",-70.7327,-33.525400000000005,70.045,3.048,17,1668,2182,4,3
"2102310312130212",-70.73819999999999,-33.529900000000005,88.852,22.442,23,560,313,3,2
"2102310312130220",-70.7492,-33.534499999999994,169.127,14.999,19,1466,2005,20,3
"2102310312130222",-70.7492,-33.5391,38.609,14.084,32,1562,491,3,2
"2102310312130223",-70.7437,-33.5391,238.468,71.36,13,279,193,2,1
"2102310312130231",-70.7327,-33.534499999999994,138.212,4.207,12,647,808,1,1
"2102310312130232",-70.73819999999999,-33.5391,141.964,14.252,14,421,467,1,1
"2102310312130302",-70.7272,-33.529900000000005,145.966,21.172,14,401,315,1,1
"2102310312130310",-70.7162,-33.525400000000005,137.953,30.876,16,1356,1000,9,7
"2102310312130311",-70.71079999999999,-33.525400000000005,201.569,16.025,11,523,432,1,1
"2102310312130312",-70.7162,-33.529900000000005,128.202,26.166,14,659,308,3,2
"2102310312130313",-70.71079999999999,-33.529900000000005,4.525,4.189,16,4059,4120,1,1
"2102310312130323",-70.7217,-33.5391,383.396,61.869,9,368,173,1,1
"2102310312130331",-70.71079999999999,-33.534499999999994,79.72,37.511,24,1793,108,2,2
"2102310312130333",-70.71079999999999,-33.5391,166.858,53.574,14,373,871,3,2
"2102310312131000",-70.70530000000001,-33.507,117.246,14.893,19,1447,1360,11,6
"2102310312131001",-70.69980000000001,-33.507,81.58,8.972,16,974,1613,4,3
"2102310312131002",-70.70530000000001,-33.5116,118.621,15.72,16,1019,2449,8,5
"2102310312131003",-70.69980000000001,-33.5116,152.653,43.4,21,711,1213,7,5
"2102310312131010",-70.6943,-33.507,88.179,10.899,42,1464,1310,14,10
"2102310312131011",-70.6888,-33.507,115.27,20.833,17,1598,526,14,5
"2102310312131012",-70.6943,-33.5116,48.107,18.127,17,1774,1896,13,8
"2102310312131013",-70.6888,-33.5116,121.196,25.404,24,793,1464,68,7
"2102310312131020",-70.70530000000001,-33.5162,36.057,7.623,33,2447,2737,9,5
"2102310312131021",-70.69980000000001,-33.5162,98.336,12.307,18,749,631,2,2
"2102310312131022",-70.70530000000001,-33.5208,60.834,37.894,38,632,745,2,2
"2102310312131023",-70.69980000000001,-33.5208,82.34,16.885,27,1803,1185,56,8
"2102310312131030",-70.6943,-33.5162,92.619,7.468,23,1177,1345,5,4
"2102310312131031",-70.6888,-33.5162,75.012,19.313,18,2460,1628,8,7
"2102310312131032",-70.6943,-33.5208,23.535,6.999,21,2844,1764,4,2
"2102310312131100",-70.6833,-33.507,124.077,26.089,20,947,592,5,4
"2102310312131101",-70.6778,-33.507,86.922,3.933,19,3411,1572,3,3
"2102310312131102",-70.6833,-33.5116,214.583,39.509,14,1247,491,16,7
"2102310312131103",-70.6778,-33.5116,69.433,11.298,19,1028,963,6,5
"2102310312131110",-70.6723,-33.507,98.736,13.683,18,1403,1547,24,9
"2102310312131111",-70.6668,-33.507,167.354,28.13,18,1371,1016,13,7
"2102310312131112",-70.6723,-33.5116,98.624,20.56,21,1487,691,6,6
"2102310312131113",-70.6668,-33.5116,146.7,25.697,15,1271,1018,7,7
"2102310312131120",-70.6833,-33.5162,149.176,18.459,18,1350,1477,10,3
"2102310312131121",-70.6778,-33.5162,21.535,5.121,20,1103,886,2,2
"2102310312131122",-70.6833,-33.5208,64.209,3.585,13,1030,874,5,2
"2102310312131123",-70.6778,-33.5208,136.07,21.433,31,666,953,11,9
"2102310312131130",-70.6723,-33.5162,168.899,4.809,21,1396,2296,2,2
"2102310312131131",-70.6668,-33.5162,57.584,15.263,13,1011,764,9,7
"2102310312131132",-70.6723,-33.5208,26.178,0.483,29,2691,848,1,1
"2102310312131133",-70.6668,-33.5208,55.407,11.983,18,2537,2483,7,6
"2102310312131200",-70.70530000000001,-33.525400000000005,207.284,52.802,12,457,445,10,3
"2102310312131201",-70.69980000000001,-33.525400000000005,79.316,18.063,17,1694,977,21,8
"2102310312131202",-70.70530000000001,-33.529900000000005,51.21,13.365,18,1125,773,6,3
"2102310312131203",-70.69980000000001,-33.529900000000005,31.609,2.481,18,872,2045,1,1
"2102310312131210",-70.6943,-33.525400000000005,137.278,34.937,15,1255,456,6,5
"2102310312131211",-70.6888,-33.525400000000005,49.723,23.792,21,987,787,3,2
"2102310312131212",-70.6943,-33.529900000000005,202.374,35.246,13,1069,1444,4,4
"2102310312131213",-70.6888,-33.529900000000005,64.379,6.796,28,2077,1870,7,3
"2102310312131220",-70.70530000000001,-33.534499999999994,70.095,8.158,24,1359,2909,25,4
"2102310312131221",-70.69980000000001,-33.534499999999994,163.749,22.418,17,1868,679,3,3
"2102310312131222",-70.70530000000001,-33.5391,13.156,12.891,17,2839,1303,2,2
"2102310312131223",-70.69980000000001,-33.5391,108.795,27.169,18,3157,887,4,4
"2102310312131230",-70.6943,-33.534499999999994,142.089,22.975,14,761,1582,4,4
"2102310312131231",-70.6888,-33.534499999999994,147.687,37.392,12,1136,467,5,4
"2102310312131232",-70.6943,-33.5391,152.791,16.822,19,1416,1335,10,6
"2102310312131233",-70.6888,-33.5391,56.532,14.591,139,2684,1257,46,7
"2102310312131300",-70.6833,-33.525400000000005,92.022,12.372,15,1055,1593,4,3
"2102310312131301",-70.6778,-33.525400000000005,136.946,31.565,17,2325,617,10,5
"2102310312131302",-70.6833,-33.529900000000005,170.213,33.736,17,458,606,5,5
"2102310312131303",-70.6778,-33.529900000000005,46.7,7.561,21,3145,1508,11,7
"2102310312131310",-70.6723,-33.525400000000005,184.811,27.515,34,1422,612,7,2
"2102310312131311",-70.6668,-33.525400000000005,53.184,13.43,18,2621,1458,11,2
"2102310312131312",-70.6723,-33.529900000000005,123.488,25.571,20,1226,732,23,10
"2102310312131313",-70.6668,-33.529900000000005,132.208,15.734,14,1486,1718,14,9
"2102310312131320",-70.6833,-33.534499999999994,39.993,32.144,16,1207,475,2,1
"2102310312131321",-70.6778,-33.534499999999994,35.838,20.94,33,2649,764,7,6
"2102310312131322",-70.6833,-33.5391,140.305,32.18,16,1053,309,7,6
"2102310312131323",-70.6778,-33.5391,132.555,21.775,16,2592,912,5,5
"2102310312131330",-70.6723,-33.534499999999994,83.71,18.126,18,1521,927,60,7
"2102310312131331",-70.6668,-33.534499999999994,106.73,18.377,16,1783,944,11,9
"2102310312131332",-70.6723,-33.5391,67.533,8.657,19,2472,949,12,6
"2102310312131333",-70.6668,-33.5391,130.752,34.325,21,1015,1162,26,19
"2102310312132001",-70.7437,-33.5437,109.357,32.869,19,1444,691,3,3
"2102310312132002",-70.7492,-33.548300000000005,138.452,11.415,14,1854,953,3,3
"2102310312132003",-70.7437,-33.548300000000005,167.463,37.492,14,318,483,3,3
"2102310312132101",-70.7217,-33.5437,18.452,5.529,15,1469,742,1,1
"2102310312132110",-70.7162,-33.5437,61.166,15.26,24,1770,2306,3,3
"2102310312132111",-70.71079999999999,-33.5437,32.809,34.87,31,2296,1464,5,4
"2102310312132112",-70.7162,-33.548300000000005,271.707,26.19,14,783,509,3,2
"2102310312132113",-70.71079999999999,-33.548300000000005,23.728,11.437,133,2663,3524,3,3
"2102310312132123",-70.7217,-33.5574,49.479,36.52,14,783,21,1,1
"2102310312132130",-70.7162,-33.552800000000005,32.347,16.256,27,902,527,3,3
"2102310312132131",-70.71079999999999,-33.552800000000005,95.633,16.604,22,893,1249,9,7
"2102310312132132",-70.7162,-33.5574,104.922,22.327,15,570,567,2,2
"2102310312132133",-70.71079999999999,-33.5574,151.142,23.295,29,586,937,7,7
"2102310312132201",-70.7437,-33.562,6.873,3.132,30,2888,2428,3,1
"2102310312132300",-70.7272,-33.562,33.043,19.838,16,1783,2940,1,1
"2102310312132301",-70.7217,-33.562,63.933,17.146,23,1617,1332,10,6
"2102310312132303",-70.7217,-33.5666,140.848,20.51,18,969,290,3,3
"2102310312132311",-70.71079999999999,-33.562,62.614,8.33,21,810,1261,4,2
"2102310312132313",-70.71079999999999,-33.5666,62.275,13.3,41,2240,910,11,3
"2102310312132330",-70.7162,-33.571099999999994,58.947,9.996,26,2688,4026,3,2
"2102310312132331",-70.71079999999999,-33.571099999999994,8.127,7.392,26,1437,892,5,2
"2102310312132333",-70.71079999999999,-33.5757,78.33,17.146,24,1028,779,4,4
"2102310312133001",-70.69980000000001,-33.5437,5.229,4.47,23,2267,1397,2,2
"2102310312133002",-70.70530000000001,-33.548300000000005,52.912,16.962,24,1210,485,5,4
"2102310312133003",-70.69980000000001,-33.548300000000005,5.995,32.258,18,546,1190,2,2
"2102310312133010",-70.6943,-33.5437,11.379,16.208,20,2249,2029,4,3
"2102310312133011",-70.6888,-33.5437,106.05,59.506,38,903,244,1,1
"2102310312133012",-70.6943,-33.548300000000005,86.85,12.608,11,1429,1627,2,2
"2102310312133013",-70.6888,-33.548300000000005,72.678,24.923,17,2250,771,13,7
"2102310312133021",-70.69980000000001,-33.552800000000005,200.521,12.002,24,483,561,1,1
"2102310312133022",-70.70530000000001,-33.5574,57.023,21.159,10,335,384,2,2
"2102310312133023",-70.69980000000001,-33.5574,159.708,28.248,14,509,1320,2,1
"2102310312133030",-70.6943,-33.552800000000005,131.476,12.688,21,680,358,2,2
"2102310312133031",-70.6888,-33.552800000000005,167.803,27.653,17,1029,687,5,4
"2102310312133032",-70.6943,-33.5574,49.751,36.124,10,3382,348,1,1
"2102310312133033",-70.6888,-33.5574,90.235,8.546,18,948,956,9,3
"2102310312133101",-70.6778,-33.5437,125.43,19.414,15,536,516,12,6
"2102310312133102",-70.6833,-33.548300000000005,86.554,20.442,18,1430,737,4,3
"2102310312133103",-70.6778,-33.548300000000005,128.821,12.305,20,1323,1954,4,4
"2102310312133110",-70.6723,-33.5437,72.567,16.53,26,1918,1397,23,11
"2102310312133111",-70.6668,-33.5437,125.787,20.267,15,1159,749,12,7
"2102310312133112",-70.6723,-33.548300000000005,102.124,15.637,22,730,1320,5,5
"2102310312133113",-70.6668,-33.548300000000005,174.657,32.308,28,1145,1372,21,14
"2102310312133121",-70.6778,-33.552800000000005,260.373,34.056,15,345,266,3,3
"2102310312133123",-70.6778,-33.5574,85.302,11.567,20,731,2094,8,7
"2102310312133130",-70.6723,-33.552800000000005,142.564,39.31,16,1022,963,13,8
"2102310312133131",-70.6668,-33.552800000000005,129.367,26.858,21,1198,1174,17,8
"2102310312133132",-70.6723,-33.5574,162.281,20.244,18,880,930,9,6
"2102310312133133",-70.6668,-33.5574,189.162,49.691,30,636,517,7,5
"2102310312133200",-70.70530000000001,-33.562,179.992,44.412,15,1040,261,60,8
