"quadkey","tile_x","tile_y","avg_d_mbps","avg_u_mbps","avg_lat_ms","avg_lat_down_ms","avg_lat_up_ms","tests","devices"
"2102323133330021",-73.20469999999999,-39.8528,362.555,294.427,3,473,1203,3,3
"2102323133330022",-73.2101,-39.857,788.598,566.935,2,95,367,7,4
"2102323133330030",-73.19919999999999,-39.8528,161.65,173.614,15,183,176,16,5
"2102323133330031",-73.1937,-39.8528,143.026,10.623,34,374,89,1,1
"2102323133330032",-73.19919999999999,-39.857,32.812,36.941,14,230,306,1,1
"2102323133330033",-73.1937,-39.857,672.369,488.129,3,67,189,4,2
"2102323133330122",-73.1882,-39.857,52.981,24.56,33,673,38,2,1
"2102323133330200",-73.2101,-39.8613,364.48,274.307,4,101,137,17,3
"2102323133330202",-73.2101,-39.865500000000004,617.757,530.755,2,101,41,8,6
"2102323133330203",-73.20469999999999,-39.865500000000004,342.846,402.564,3,156,204,9,3
"2102323133330211",-73.1937,-39.8613,510.752,405.944,2,122,113,11,4
"2102323133330213",-73.1937,-39.865500000000004,342.751,262.878,3,95,196,8,3
"2102323133330220",-73.2101,-39.8697,41.64,55.908,15,350,196,3,2
"2102323133330300",-73.1882,-39.8613,1005.133,969.378,2,137,40,1,1
"2102323133330301",-73.1827,-39.8613,937.301,668.375,1,34,13,1,1
"2102323133330302",-73.1882,-39.865500000000004,283.617,298.201,3,99,105,5,4
"2102323133330312",-73.1772,-39.865500000000004,285.595,32.749,31,168,50,2,2
"2102323133330313",-73.1717,-39.865500000000004,658.351,489.326,3,63,42,2,1
"2102323133330320",-73.1882,-39.8697,534.679,485.607,2,151,280,5,4
"2102323133330322",-73.1882,-39.873900000000006,130.278,24.335,35,738,247,10,3
"2102323133330323",-73.1827,-39.873900000000006,221.566,219.44,11,224,338,15,7
"2102323133330332",-73.1772,-39.873900000000006,346.41,256.668,4,204,110,8,6
"2102323133331202",-73.1662,-39.865500000000004,609.394,514.462,4,168,61,10,2
"2102323133331203",-73.16069999999999,-39.865500000000004,567.214,587.703,5,35,145,2,1
"2102323133331220",-73.1662,-39.8697,396.175,419.043,4,250,887,14,5
"2102323133331221",-73.16069999999999,-39.8697,333.701,323.083,3,101,432,7,3
"2102323133331223",-73.16069999999999,-39.873900000000006,174.23,173.342,2,220,166,2,1
"2102323133332110",-73.1772,-39.8781,454.141,303.742,2,81,8,1,1
"2102323133332112",-73.1772,-39.8823,499.601,384.562,2,80,87,4,2
"2102323133333123",-73.1387,-39.8908,57.694,21.695,37,496,71,1,1
"2102323310101231",-73.5892,-39.9371,43.685,26.347,30,165,57,25,1
"2102323310101311",-73.56719999999999,-39.9287,29.826,15.004,32,216,1028,1,1
"2102323310101320",-73.5837,-39.9371,12.411,5.749,61,514,773,1,1
"2102323310103103",-73.5782,-39.9498,40.763,23.091,30,124,63,1,1
"2102323310103133",-73.56719999999999,-39.9582,290.744,37.305,30,258,37,1,1
"2102323310233132",-73.6606,-40.160000000000004,54.308,22.663,25,50,38,1,1
"2102323311101030",-73.2431,-39.920300000000005,299.63,41.905,30,46,37,1,1
"2102323311111113",-73.12769999999999,-39.91609999999999,41.033,16.087,36,376,82,1,1
"2102323311111133",-73.12769999999999,-39.9245,263.62,36.345,31,66,36,1,1
"2102323311111223",-73.16069999999999,-39.9413,14.76,13.08,35,554,529,1,1
"2102323311113010",-73.1552,-39.9455,257.954,34.747,33,70,35,1,1
"2102323311113012",-73.1552,-39.9498,28.434,4.407,34,212,114,1,1
"2102323311131103",-73.1387,-39.9834,19.57,4.24,624,2421,913,1,1
"2102323311131302",-73.1442,-40.0003,133.566,18.659,38,274,183,2,1
"2102323311131303",-73.1387,-40.0003,57.08,21.585,37,368,135,16,2
"2102323311332220",-73.2101,-40.1726,376.925,24.777,33,154,242,1,1
"2102323311332300",-73.1882,-40.164199999999994,348.159,28.828,25,31,29,1,1
"2102323312013230",-73.68260000000001,-40.2397,24.832,14.9,40,379,104,1,1
"2102323313133301",-73.1387,-40.2984,31.741,26.379,23,116,85,1,1
"2102323313212221",-73.38039999999998,-40.3738,294.909,35.321,26,34,28,1,1
"2102323313220311",-73.43539999999999,-40.398900000000005,21.819,5.349,24,423,1283,1,1
"2102323313221000",-73.4299,-40.3821,45.034,12.011,24,145,121,1,1
"2102323313221002",-73.4299,-40.3863,240.652,22.317,29,35,28,1,1
"2102323313221022",-73.4299,-40.3947,318.05,20.787,23,34,32,1,1
"2102323313311203",-73.16069999999999,-40.3361,182.174,27.826,23,194,31,13,1
"2102323313322112",-73.2651,-40.4198,116.335,27.883,27,413,41,1,1
"2102323330030303",-73.71000000000001,-40.53680000000001,197.549,29.936,28,40,31,2,2
"2102323330030322",-73.71549999999999,-40.5451,151.492,32.502,21,36,29,1,1
"2102323330032102",-73.71549999999999,-40.5535,180.478,27.256,23,38,31,1,1
"2102323330032123",-73.71000000000001,-40.561800000000005,69.265,23.022,24,191,112,2,2
"2102323330033222",-73.6935,-40.5785,300.437,37.179,23,32,27,1,1
"2102323330201313",-73.74300000000001,-40.6035,202.886,33.238,23,56,27,1,1
"2102323330201332",-73.7485,-40.611900000000006,154.544,23.916,27,167,33,10,2
"2102323330203101",-73.75399999999999,-40.616,79.453,29.58,28,182,49,3,1
"2102323330203103",-73.75399999999999,-40.6202,152.58,14.298,21,34,28,1,1
"2102323330203110",-73.7485,-40.616,180.287,31.402,22,74,31,2,1
"2102323330210003",-73.732,-40.586800000000004,243.051,32.657,28,94,34,3,2
"2102323330210022",-73.7375,-40.59519999999999,19.472,3.421,28,556,416,1,1
"2102323330210200",-73.7375,-40.5994,239.892,37.623,29,36,30,1,1
"2102323330210201",-73.732,-40.5994,225.913,34.762,24,182,32,3,1
"2102323330301111",-73.56719999999999,-40.582699999999996,218.892,23.998,25,57,28,1,1
"2102323330313232",-73.5068,-40.645199999999996,207.911,40.913,26,157,30,1,1
"2102323331003331",-73.3914,-40.5075,356.565,35.754,22,55,34,1,1
"2102323331021310",-73.39689999999999,-40.532599999999995,112.239,23.377,26,283,228,4,1
"2102323331023002",-73.4299,-40.5535,346.485,51.657,23,31,27,1,1
"2102323331102003",-73.29249999999999,-40.486599999999996,29.029,17.804,31,238,88,2,2
"2102323331103331",-73.21560000000001,-40.5075,147.976,48.86,28,235,40,1,1
"2102323331110231",-73.1937,-40.4741,74.609,21.772,24,106,33,2,1
"2102323331110320",-73.1882,-40.4741,85.06,23.367,24,162,40,6,1
"2102323331113233",-73.1497,-40.5117,25.14,22.487,42,1290,162,1,1
"2102323331121221",-73.24860000000001,-40.5409,348.294,15.394,23,131,111,1,1
"2102323331130231",-73.1937,-40.5409,18.078,3.307,31,1612,207,2,1
"2102323331131211",-73.1497,-40.532599999999995,57.416,40.638,22,287,31,1,1
"2102323331131212",-73.1552,-40.53680000000001,148.614,22.497,23,207,30,3,1
"2102323331132001",-73.20469999999999,-40.5493,21.155,25.084,33,109,92,1,1
"2102323331132012",-73.19919999999999,-40.5535,469.783,264.757,13,151,138,5,2
"2102323331132030",-73.19919999999999,-40.557599999999994,294.411,314.711,5,166,83,2,2
"2102323331132113",-73.1717,-40.5535,679.788,504.416,11,178,105,56,10
"2102323331132121",-73.1827,-40.557599999999994,691.855,582.732,10,122,40,12,8
"2102323331132123",-73.1827,-40.561800000000005,698.315,659.18,25,133,72,8,4
"2102323331132130",-73.1772,-40.557599999999994,464.674,381,12,283,359,49,16
"2102323331132131",-73.1717,-40.557599999999994,593.775,468.559,11,98,66,27,11
"2102323331132132",-73.1772,-40.561800000000005,537.577,461.745,9,387,270,41,13
"2102323331132133",-73.1717,-40.561800000000005,310.389,313.548,10,178,154,44,12
"2102323331132300",-73.1882,-40.565999999999995,392.82,266.412,6,288,90,3,2
"2102323331132301",-73.1827,-40.565999999999995,693.73,648.886,18,104,68,2,2
"2102323331132303",-73.1827,-40.57019999999999,487.714,389.493,10,225,132,16,7
"2102323331132310",-73.1772,-40.565999999999995,460.24,412.583,6,292,149,9,6
"2102323331132311",-73.1717,-40.565999999999995,707.596,514.436,11,119,188,26,12
"2102323331132312",-73.1772,-40.57019999999999,627.652,528.587,8,175,96,67,24
"2102323331132313",-73.1717,-40.57019999999999,522.752,411.75,12,217,143,20,15
"2102323331132321",-73.1827,-40.57430000000001,742.57,761.578,7,100,25,1,1
"2102323331132330",-73.1772,-40.57430000000001,511.419,417.633,8,128,187,24,12
"2102323331132331",-73.1717,-40.57430000000001,597.11,376.433,13,155,158,35,16
"2102323331132332",-73.1772,-40.5785,570.457,442.329,11,202,48,15,11
"2102323331132333",-73.1717,-40.5785,579.038,478.624,10,113,68,53,17
"2102323331133000",-73.1662,-40.5493,269.017,274.258,10,1241,370,6,2
"2102323331133001",-73.16069999999999,-40.5493,711.936,576.259,13,146,114,45,19
"2102323331133002",-73.1662,-40.5535,696.128,500.039,9,90,129,17,10
"2102323331133003",-73.16069999999999,-40.5535,496.922,472.955,9,252,201,23,12
"2102323331133010",-73.1552,-40.5493,457.13,362.446,9,514,153,13,7
"2102323331133012",-73.1552,-40.5535,316.5,303.934,12,408,200,23,11
"2102323331133013",-73.1497,-40.5535,967.051,819.491,5,188,82,13,2
"2102323331133020",-73.1662,-40.557599999999994,538.996,432.775,9,254,143,42,11
"2102323331133021",-73.16069999999999,-40.557599999999994,648.27,541.163,11,182,310,10,4
"2102323331133022",-73.1662,-40.561800000000005,618.781,396.889,8,224,139,39,10
"2102323331133023",-73.16069999999999,-40.561800000000005,561.517,520.564,5,481,226,16,8
"2102323331133030",-73.1552,-40.557599999999994,464.069,399.285,11,374,216,67,16
"2102323331133032",-73.1552,-40.561800000000005,513.602,501.659,7,77,106,8,6
"2102323331133033",-73.1497,-40.561800000000005,901.247,694.527,6,182,109,14,5
"2102323331133200",-73.1662,-40.565999999999995,581.596,542.309,8,229,264,30,8
"2102323331133201",-73.16069999999999,-40.565999999999995,547.466,440.348,11,209,51,5,5
"2102323331133202",-73.1662,-40.57019999999999,421.522,273.272,11,383,168,40,6
"2102323331133203",-73.16069999999999,-40.57019999999999,673.909,653.191,7,174,141,19,9
"2102323331133210",-73.1552,-40.565999999999995,267.989,188.658,14,267,122,5,3
"2102323331133211",-73.1497,-40.565999999999995,448.516,363.431,11,200,121,18,7
"2102323331133212",-73.1552,-40.57019999999999,190.032,168.933,5,756,389,6,4
"2102323331133213",-73.1497,-40.57019999999999,514.323,450.338,21,308,112,8,7
"2102323331133220",-73.1662,-40.57430000000001,694.94,540.83,17,302,316,32,13
"2102323331133221",-73.16069999999999,-40.57430000000001,458.597,355.189,10,269,385,26,10
"2102323331133222",-73.1662,-40.5785,780.786,780.583,6,119,59,14,8
"2102323331133223",-73.16069999999999,-40.5785,466.231,402.746,7,167,361,85,10
"2102323331133230",-73.1552,-40.57430000000001,390.886,253.194,12,222,48,13,7
"2102323331133231",-73.1497,-40.57430000000001,664.798,450.162,12,161,111,13,8
"2102323331133232",-73.1552,-40.5785,591.763,507.531,8,138,153,20,10
"2102323331133233",-73.1497,-40.5785,711.269,565.531,9,135,198,7,5
"2102323331133302",-73.1442,-40.57019999999999,537.691,419.367,14,197,92,11,8
"2102323331133303",-73.1387,-40.57019999999999,717.779,647.224,9,75,34,3,3
"2102323331133310",-73.1332,-40.565999999999995,286.24,311.189,7,259,156,1,1
"2102323331133312",-73.1332,-40.57019999999999,313.885,268.061,13,139,253,12,7
"2102323331133313",-73.12769999999999,-40.57019999999999,448.919,331.05,8,129,172,4,3
"2102323331133320",-73.1442,-40.57430000000001,171.988,109.624,25,279,438,13,9
"2102323331133321",-73.1387,-40.57430000000001,380.317,321.157,10,229,159,26,16
"2102323331133323",-73.1387,-40.5785,304.885,327.53,27,207,253,9,6
"2102323331133330",-73.1332,-40.57430000000001,408.048,334.374,7,204,233,47,22
"2102323331133331",-73.12769999999999,-40.57430000000001,455.2,410.005,9,288,176,14,11
"2102323331133332",-73.1332,-40.5785,421.357,336.76,12,252,301,20,8
"2102323331133333",-73.12769999999999,-40.5785,452.074,386.641,8,158,146,13,8
"2102323331200332",-73.44089999999998,-40.611900000000006,177.273,35.195,23,53,38,1,1
"2102323331210321",-73.3585,-40.607699999999994,0.452,0.435,27,27,28,1,1
"2102323331211210",-73.331,-40.5994,63.45,9.847,28,201,42,1,1
"2102323331212022",-73.38589999999999,-40.628499999999995,22.785,5.816,39,296,67,1,1
"2102323331220202",-73.47380000000001,-40.670199999999994,58.227,20.669,23,211,41,1,1
"2102323331223111",-73.3914,-40.6827,319.215,41.971,25,87,29,1,1
"2102323331231023",-73.3365,-40.6619,26.832,17.52,53,490,111,6,1
"2102323331310101",-73.1827,-40.582699999999996,355.37,244.671,4,53,144,3,1
"2102323331310103",-73.1827,-40.586800000000004,851.236,517.652,6,110,311,16,6
"2102323331310110",-73.1772,-40.582699999999996,634.18,556.128,8,188,91,36,11
"2102323331310111",-73.1717,-40.582699999999996,669.455,1035.964,6,47,60,6,2
"2102323331310112",-73.1772,-40.586800000000004,561.828,498.669,5,203,290,27,8
"2102323331310113",-73.1717,-40.586800000000004,410.407,381.494,8,245,136,23,12
"2102323331310121",-73.1827,-40.590999999999994,410.793,415.285,6,212,121,31,5
"2102323331310130",-73.1772,-40.590999999999994,684.725,604.668,6,617,812,20,9
"2102323331310131",-73.1717,-40.590999999999994,556.677,426.47,11,153,117,22,13
"2102323331310132",-73.1772,-40.59519999999999,1090.163,1049.379,5,58,130,1,1
"2102323331310133",-73.1717,-40.59519999999999,549.145,554.769,4,103,349,14,5
"2102323331311000",-73.1662,-40.582699999999996,577.405,463.462,18,186,111,24,8
"2102323331311001",-73.16069999999999,-40.582699999999996,469.63,364.324,12,270,114,44,13
"2102323331311002",-73.1662,-40.586800000000004,426.938,351.135,12,275,187,26,8
"2102323331311003",-73.16069999999999,-40.586800000000004,178.805,161.341,11,318,635,7,4
"2102323331311010",-73.1552,-40.582699999999996,507.704,430.394,9,151,287,32,7
"2102323331311011",-73.1497,-40.582699999999996,563.22,536.093,13,237,141,15,6
"2102323331311012",-73.1552,-40.586800000000004,612.764,620.552,19,49,27,2,1
"2102323331311013",-73.1497,-40.586800000000004,467.897,406.299,16,206,89,10,6
"2102323331311020",-73.1662,-40.590999999999994,591.342,510.363,11,229,123,14,8
"2102323331311021",-73.16069999999999,-40.590999999999994,859.638,1109.749,9,189,175,2,2
"2102323331311022",-73.1662,-40.59519999999999,108.283,132.588,34,739,468,3,1
"2102323331311030",-73.1552,-40.590999999999994,497.065,550.24,30,186,116,5,4
"2102323331311031",-73.1497,-40.590999999999994,716.6,649.341,9,187,171,8,2
"2102323331311033",-73.1497,-40.59519999999999,131.656,67.622,14,608,822,1,1
"2102323331311100",-73.1442,-40.582699999999996,516.191,462.782,14,483,477,13,10
"2102323331311101",-73.1387,-40.582699999999996,1029.399,772.759,5,94,127,6,4
"2102323331311102",-73.1442,-40.586800000000004,560.165,489.107,14,183,113,36,12
"2102323331311103",-73.1387,-40.586800000000004,334.447,163.25,13,322,130,6,5
"2102323331311110",-73.1332,-40.582699999999996,478.894,316.532,9,158,137,42,11
"2102323331311111",-73.12769999999999,-40.582699999999996,457.7,360.837,14,282,104,22,9
"2102323331311113",-73.12769999999999,-40.586800000000004,402.397,321.974,15,204,229,18,10
"2102323331311120",-73.1442,-40.590999999999994,429.072,355.202,8,160,129,38,19
"2102323331311122",-73.1442,-40.59519999999999,480.194,413.522,14,229,109,26,12
"2102323331311131",-73.12769999999999,-40.590999999999994,532.884,410.981,17,82,21,2,1
"2102323331311313",-73.12769999999999,-40.6035,13.136,11.413,26,391,754,2,1
"2102323331311330",-73.1332,-40.607699999999994,337.634,186.019,5,61,25,12,1
"2102323331311331",-73.12769999999999,-40.607699999999994,159.773,167.458,4,234,116,5,2
"2102323331311333",-73.12769999999999,-40.611900000000006,173.711,210.367,4,324,105,5,3
"2102323331312100",-73.1882,-40.616,78.691,21.664,22,178,35,1,1
"2102323331312130",-73.1772,-40.6244,256.679,18.989,24,49,29,2,1
"2102323331312132",-73.1772,-40.628499999999995,16.518,21.019,24,2154,60,1,1
"2102323331313230",-73.1552,-40.641099999999994,120.236,10.406,23,201,137,1,1
"2102323331313232",-73.1552,-40.645199999999996,191.573,50.905,8,185,2599,2,1
"2102323331313233",-73.1497,-40.645199999999996,154.863,103.884,5,325,885,4,2
"2102323331313321",-73.1387,-40.641099999999994,90.854,81.389,7,61,164,1,1
"2102323331313323",-73.1387,-40.645199999999996,202.971,209.622,4,356,554,4,2
"2102323331313330",-73.1332,-40.641099999999994,223.054,222.411,7,82,64,2,2
"2102323331313333",-73.12769999999999,-40.645199999999996,285.446,307.27,5,136,94,1,1
"2102323331320113",-73.2596,-40.6536,141.306,23.74,29,385,112,8,2
"2102323331321020",-73.25410000000001,-40.65769999999999,38.402,15.071,22,256,38,1,1
"2102323331330031",-73.1937,-40.65769999999999,411.275,31.835,27,98,28,4,1
"2102323331330033",-73.1937,-40.6619,111.369,23.796,23,40,33,1,1
"2102323331331011",-73.1497,-40.6494,187.664,113.034,7,254,124,1,1
"2102323331331110",-73.1332,-40.6494,341.197,342.495,4,213,176,2,2
"2102323331331112",-73.1332,-40.6536,385.571,290.201,4,101,39,3,1
"2102323331331130",-73.1332,-40.65769999999999,87.594,88.407,5,30,151,1,1
"2102323331331131",-73.12769999999999,-40.65769999999999,512.568,336.671,3,85,8,8,2
"2102323331331133",-73.12769999999999,-40.6619,41.915,16.655,13,494,5733,1,1
"2102323331333113",-73.12769999999999,-40.6869,183.5,17.169,24,48,30,1,1
"2102323332331002",-73.51780000000001,-40.9197,40.831,19.119,32,355,29,1,1
"2102323333013222",-73.342,-40.778499999999994,205.029,30.389,27,46,27,1,1
"2102323333030102",-73.364,-40.78680000000001,168.931,32.713,23,65,30,1,1
"2102323333031223",-73.3365,-40.811699999999995,9.162,8.229,21,583,1396,1,1
"2102323333031310",-73.309,-40.7993,50.525,14.599,32,545,57,30,2
"2102323333033020",-73.342,-40.8242,221.58,24.248,23,55,31,6,2
"2102323333033021",-73.3365,-40.8242,34.735,12.99,25,184,34,1,1
"2102323333102122",-73.27610000000001,-40.76180000000001,56.764,19.469,27,496,126,2,1
"2102323333110000",-73.2101,-40.715999999999994,33.448,3.337,4,72,1106,3,1
"2102323333121113",-73.21560000000001,-40.78680000000001,472.478,429.705,4,120,136,2,2
"2102323333121130",-73.2211,-40.7909,755.074,594.961,7,98,25,1,1
"2102323333121131",-73.21560000000001,-40.7909,832.954,674.816,11,281,315,17,5
"2102323333121133",-73.21560000000001,-40.7951,796.51,731.899,11,151,668,22,3
"2102323333121310",-73.2211,-40.7993,905.337,866.314,10,149,102,11,3
"2102323333121311",-73.21560000000001,-40.7993,977.333,667.776,12,125,264,18,6
"2102323333121312",-73.2211,-40.803399999999996,754.686,598.507,7,130,84,5,3
"2102323333121313",-73.21560000000001,-40.803399999999996,834.853,576.77,9,106,322,13,4
"2102323333121321",-73.2266,-40.807599999999994,870.098,643.485,8,48,19,1,1
"2102323333121330",-73.2211,-40.807599999999994,1181.598,959.266,11,138,111,9,3
"2102323333121331",-73.21560000000001,-40.807599999999994,822.013,589.009,10,188,53,14,6
"2102323333123211",-73.2376,-40.832499999999996,384.187,42.142,23,46,28,3,2
"2102323333130002",-73.2101,-40.78680000000001,393.554,284.738,10,346,642,52,16
"2102323333130003",-73.20469999999999,-40.78680000000001,203.135,116.438,12,145,400,1,1
"2102323333130020",-73.2101,-40.7909,688.52,496.202,4,131,626,9,1
"2102323333130123",-73.1827,-40.7951,296.591,100.987,8,104,189,1,1
"2102323333130130",-73.1772,-40.7909,148.691,54.723,15,222,796,3,2
"2102323333130220",-73.2101,-40.807599999999994,858.562,599.086,10,144,144,39,6
"2102323333131021",-73.16069999999999,-40.7909,42.303,18.047,25,193,94,2,1
"2102323333131222",-73.1662,-40.811699999999995,234.701,19.278,36,38,34,1,1
"2102323333132033",-73.1937,-40.8284,361.671,216.026,15,80,35,3,2
"2102323333132211",-73.1937,-40.832499999999996,198.944,282.276,5,127,104,1,1
"2102323333133000",-73.1662,-40.8159,165.522,13.082,21,34,30,1,1
"2102323333133001",-73.16069999999999,-40.8159,47.686,35.143,23,291,66,1,1
"2102323333220330",-73.44089999999998,-40.9405,381.206,28.774,24,51,29,1,1
"2102323333222333",-73.43539999999999,-40.97780000000001,4.724,0.092,40,2147,355,1,1
"2102323333230102",-73.364,-40.9197,1.797,0.441,33,864,298,1,1
"2102323333230301",-73.3585,-40.9322,300.188,29.282,23,30,27,1,1
"2102323333233220",-73.342,-40.973699999999994,29.629,8.05,39,475,754,1,1
"2102323333303202",-73.25410000000001,-40.9031,170.301,29.414,26,44,28,1,1
"2102323333303203",-73.24860000000001,-40.9031,37.795,7.669,24,40,29,1,1
"2102323333311110",-73.1332,-40.8491,251.231,12.044,26,35,29,1,1
"2102323333312220",-73.2101,-40.907300000000006,214.161,97.354,21,404,210,1,1
"2102323333312232",-73.19919999999999,-40.9114,209.245,30.991,23,247,34,1,1
"2102323333312303",-73.1827,-40.9031,313.556,284.381,23,312,118,1,1
"2102323333312330",-73.1772,-40.907300000000006,15.553,16.497,8,609,765,1,1
"2102323333312331",-73.1717,-40.907300000000006,372.338,227.392,5,137,121,8,3
"2102323333312332",-73.1772,-40.9114,469.248,352.937,11,135,385,29,6
"2102323333312333",-73.1717,-40.9114,574.786,536.686,13,191,112,9,4
"2102323333313202",-73.1662,-40.9031,369.98,291.516,10,211,249,8,4
"2102323333313203",-73.16069999999999,-40.9031,704.697,525.859,8,146,99,19,9
"2102323333313212",-73.1552,-40.9031,300.143,441.123,5,412,1676,2,1
"2102323333313220",-73.1662,-40.907300000000006,432.102,353.375,14,230,128,23,6
"2102323333313221",-73.16069999999999,-40.907300000000006,723.204,653.867,8,179,21,3,2
"2102323333313222",-73.1662,-40.9114,270.014,262.256,11,299,141,22,4
"2102323333313223",-73.16069999999999,-40.9114,589.068,444.882,7,254,406,16,6
"2102323333313230",-73.1552,-40.907300000000006,361.066,301.916,5,165,227,14,4
"2102323333313231",-73.1497,-40.907300000000006,223.487,25.029,27,47,34,1,1
"2102323333313232",-73.1552,-40.9114,413.269,385.139,8,116,143,15,8
"2102323333313233",-73.1497,-40.9114,465.622,415.826,15,113,98,3,3
"2102323333313320",-73.1442,-40.907300000000006,332.032,250.866,42,196,202,4,1
"2102323333313322",-73.1442,-40.9114,972.757,1316.122,14,140,105,1,1
"2102323333322303",-73.2706,-40.9695,81.678,15.312,33,148,52,2,2
"2102323333322321",-73.2706,-40.973699999999994,78.899,28.505,31,171,38,1,1
"2102323333323322",-73.23210000000002,-40.97780000000001,14.848,22.752,25,154,155,3,1
"2102323333330122",-73.1882,-40.928000000000004,65.555,11.483,27,411,304,7,1
"2102323333330321",-73.1827,-40.9405,231.738,22.636,23,100,28,1,1
"2102323333331001",-73.16069999999999,-40.9156,461.381,399.239,11,141,896,4,2
"2102323333331010",-73.1552,-40.9156,873.386,681.489,11,194,101,50,10
"2102323333331011",-73.1497,-40.9156,460.807,304.925,16,196,776,5,3
"2102323333331012",-73.1552,-40.9197,692.686,626.207,9,120,165,7,1
"2102323333331021",-73.16069999999999,-40.9239,939.2,742.733,9,72,119,22,2
"2102323333331030",-73.1552,-40.9239,403.057,429.296,6,49,15,1,1
"2102323333331032",-73.1552,-40.928000000000004,27.947,7.612,6,170,244,1,1
"2102323333331223",-73.16069999999999,-40.9446,280.023,329.874,6,659,213,4,2
"2102323333332123",-73.1827,-40.9612,305.218,24.443,23,44,26,1,1
"2102323333332311",-73.1717,-40.9654,323.078,361.76,19,184,112,1,1
"2102323333333002",-73.1662,-40.9529,544.75,454.165,4,162,149,9,2
"2102323333333003",-73.16069999999999,-40.9529,747.477,657.982,9,199,162,19,1
"2102323333333010",-73.1552,-40.9488,866.295,786.296,5,114,29,2,1
"2102323333333021",-73.16069999999999,-40.957100000000004,583.015,411.333,5,225,365,2,1
"2102323333333130",-73.1332,-40.957100000000004,235.617,26.885,22,98,32,1,1
"2102330000002101",-73.0948,-36.6354,298.939,243.158,5,64,574,8,1
"2102330000002102",-73.1003,-36.6398,510.948,512.399,2,102,63,2,1
"2102330000002103",-73.0948,-36.6398,1243.537,827.875,2,70,70,7,3
"2102330000002121",-73.0948,-36.6442,358.122,348.889,3,823,904,3,3
"2102330000002302",-73.1003,-36.6574,88.383,32.222,19,86,29,1,1
"2102330000011101",-72.963,-36.6001,544.414,353.604,4,348,613,42,15
"2102330000011103",-72.963,-36.604499999999994,557.968,466.642,7,170,226,15,11
"2102330000011110",-72.95750000000001,-36.6001,541.912,420.369,4,350,282,92,10
"2102330000011111",-72.952,-36.6001,630.07,490.627,5,178,188,41,7
"2102330000011112",-72.95750000000001,-36.604499999999994,471.815,282.33,6,143,74,15,9
"2102330000011113",-72.952,-36.604499999999994,450.879,366.086,5,198,252,33,14
"2102330000011121",-72.963,-36.608900000000006,516.71,549.961,5,143,134,62,15
"2102330000011130",-72.95750000000001,-36.608900000000006,419.734,369.154,10,166,283,24,8
"2102330000011131",-72.952,-36.608900000000006,409.753,377.808,7,433,366,19,8
"2102330000011132",-72.95750000000001,-36.6133,405.502,368.081,5,175,199,41,11
"2102330000011133",-72.952,-36.6133,1009.585,961.434,3,277,632,19,8
"2102330000011310",-72.95750000000001,-36.6177,694.156,555.472,2,62,87,7,5
"2102330000011311",-72.952,-36.6177,358.831,276.589,5,152,202,117,10
"2102330000011312",-72.95750000000001,-36.6221,491.441,437.138,6,249,214,14,8
"2102330000011313",-72.952,-36.6221,584.364,547.731,6,92,97,31,12
"2102330000011330",-72.95750000000001,-36.6265,302.337,273.362,6,274,407,8,6
"2102330000011331",-72.952,-36.6265,737.778,790.478,5,119,56,10,3
"2102330000011332",-72.95750000000001,-36.631,353.674,223.312,4,227,372,15,7
"2102330000011333",-72.952,-36.631,408.91,294.104,13,,,2,1
"2102330000013110",-72.95750000000001,-36.6354,60.295,29.625,19,106,119,4,3
"2102330000013111",-72.952,-36.6354,380.204,348.592,6,480,456,30,14
"2102330000013113",-72.952,-36.6398,400.976,497.573,6,105,85,5,4
"2102330000013131",-72.952,-36.6442,314.204,247.27,7,308,327,8,3
"2102330000013323",-72.963,-36.666199999999996,277.853,33.691,18,27,24,1,1
"2102330000013330",-72.95750000000001,-36.66180000000001,274.904,92.671,18,125,106,5,2
"2102330000013332",-72.95750000000001,-36.666199999999996,638.661,686.444,7,156,71,6,2
"2102330000020003",-73.1168,-36.675,556.424,10.671,20,841,66,2,1
"2102330000020021",-73.1168,-36.6794,205.797,10.026,24,97,58,1,1
"2102330000020023",-73.1168,-36.683800000000005,94.656,94.041,12,206,103,2,1
"2102330000020100",-73.1003,-36.6706,61.54,20.81,28,258,64,1,1
"2102330000020201",-73.1168,-36.688199999999995,462.297,243.101,8,322,150,4,4
"2102330000020202",-73.12230000000001,-36.6926,713.612,535.366,13,133,70,4,3
"2102330000020203",-73.1168,-36.6926,590.513,502.41,8,206,140,15,5
"2102330000020210",-73.1113,-36.688199999999995,434.272,317.87,9,188,125,32,6
"2102330000020212",-73.1113,-36.6926,403.288,10.571,22,130,74,1,1
"2102330000020213",-73.1058,-36.6926,481.377,605.673,4,105,109,1,1
"2102330000020220",-73.12230000000001,-36.6971,891.706,692.963,3,18,30,1,1
"2102330000020222",-73.12230000000001,-36.701499999999996,394.353,10.777,20,267,57,2,1
"2102330000020223",-73.1168,-36.701499999999996,542.137,395.706,3,262,226,43,5
"2102330000020302",-73.1003,-36.6926,48.031,7.935,54,726,1239,5,2
"2102330000020303",-73.0948,-36.6926,38.359,32.929,23,297,30,1,1
"2102330000020312",-73.08930000000001,-36.6926,6.961,3.916,35,3158,4881,1,1
"2102330000022001",-73.1168,-36.7059,514.174,487.986,3,36,30,1,1
"2102330000022002",-73.12230000000001,-36.710300000000004,328.773,232.827,6,323,356,6,3
