reference_year,survey_wave,sav_file,variable,variable_label,score,matched_terms,nonmissing_n,distinct_nonmissing,dtype,numeric,has_value_labels,sample_value_labels,source_url
2023,X,source_2023_X.sav,Q42,Q42- ¿Cuánto es lo máximo que estaría dispuesto a pagar por un servicios de conexión a internet?,19,conexion | conexión | internet | paga | pagar,401,26,float64,True,True,NS/NR | 1000 | 4000 | 5000 | 6000 | 7000 | 8000 | 9990 | 10000 | 12000 | 12900 | 14000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",16,banda ancha | costo | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_10,"10.- Prefiero utilizar el acceso a internet móvil (4G/5G) en lugar de tener una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra",13,banda ancha | conexion | conexión | hogar | internet | paga,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_13,"13.- Prefiero la conexión móvil del teléfono, porque la puedo usar también fuera del hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o",13,banda ancha | conexion | conexión | hogar | internet | paga,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_16,"16.- Tuve experiencias negativas anteriores con proveedores de servicios de internet fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o W",13,banda ancha | hogar | internet | paga | proveedor,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_3,"3.- La mayor parte del tiempo la pasamos fuera del hogar, por lo que no se justifica una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por ca",13,banda ancha | conexion | conexión | hogar | internet | paga,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_9,"9.- No hay / no sabe si hay oferta de servicios de internet en la zona donde vive [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",13,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P19_1,P19.1.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Banda Ancha Fija desnuda (sin TV cable o Telefonía fija)?,13,banda ancha | paga | pagar,9,8,float64,True,True,NS/NR | 5000 | 6000 | 10000 | 12000 | 15000 | 18800 | 20000 | 25000 | 40000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P19_2,P19.2.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Banda Ancha Fija + TV Cable?,13,banda ancha | paga | pagar,17,8,float64,True,True,NS/NR | 10000 | 13000 | 15000 | 18000 | 20000 | 25000 | 30000 | 40000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P19_3,P19.3.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Banda Ancha Fija + Telefonía Fija?,13,banda ancha | paga | pagar,11,8,float64,True,True,NS/NR | 7000 | 15000 | 20000 | 21000 | 25000 | 30000 | 35000 | 50000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P19_4,P19.4.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Banda Ancha Fija + TV Cable + Telefonía Fija?,13,banda ancha | paga | pagar,14,6,float64,True,True,NS/NR | 10000 | 15000 | 20000 | 35000 | 50000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,Q40_1,Q40.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por... para conectarse a internet? : Computador fijo (pc),13,internet | paga | pagar,6,4,float64,True,True,NS/NR | 5000 | 10000 | 15000 | 20000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,Q40_2,Q40.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por... para conectarse a internet? : Laptop,13,internet | paga | pagar,1,1,float64,True,True,NS/NR,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,Q40_3,Q40.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por... para conectarse a internet? : Netbook,13,internet | paga | pagar,3,3,float64,True,True,NS/NR | 15000 | 50000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,Q40_4,"Q40.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por... para conectarse a internet? : Tablet (Ipad, Galaxy tab, Xperia tablet, Lenovo, etc.)",13,internet | paga | pagar,1,1,float64,True,True,NS/NR,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,Q40_5,"Q40.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por... para conectarse a internet? : Smarphone (Iphone, Samsung, Xiaiomi, LG, etc.)",13,internet | paga | pagar,16,7,float64,True,True,NS/NR | 1000 | 5000 | 7000 | 12000 | 25000 | 50000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_7,"7.- Costo del equipo o terminal (computador, notebook, Tablet, Smartphone, Smart TV etc.) para conectarse es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha f",12,banda ancha | costo | hogar | internet | paga,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_1,"1.- No saben / no les han informado qué beneficios ofrece internet al hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_11,"11.- Puedo conectarme a internet en redes públicas o de terceros cuando lo necesito [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_12,"12.- La internet fija es más cara que la internet móvil / del teléfono móvil [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_14,"14.- Porque puedo usar la conexión móvil del teléfono para conectarme a internet con otros equipos de la casa (computador, TV, etc.) [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante b",11,conexion | conexión | hogar | internet | paga,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_17,"17.- Pueden acceder a internet en otros lugares (por ejemplo: oficina, escuela) [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_18,"18.- Pueden conectarse a una red privada de terceros desde el hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_19,"19.- Preocupación por aspectos de privacidad o seguridad [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_2,"2.- Conocen beneficios de internet, pero encuentran que no es útil para el hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_20,"Otro [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_4,"4.- No saben utilizar el computador y/o Smartphone [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_5,"5.- No saben / no les han informado cómo utilizar internet [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_6,"6.- Falta de confianza [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",11,banda ancha | hogar | internet | paga | wifi,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_OTRA,"P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi?  - Otro",11,banda ancha | hogar | internet | paga | wifi,4710,57,str,False,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P17_1,P17.1.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Computador fijo (pc)?,11,paga | pagar,2,2,float64,True,True,NS/NR | 15000 | 20000 | 100000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P17_2,P17.2.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Notebook?,11,paga | pagar,3,3,float64,True,True,No sabe / no responde | 100000 | 300000 | 500000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P17_3,P17.3.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Netbook?,11,paga | pagar,0,0,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P17_4,"P17.4.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Tablet (I-pad, galaxy tab, xperia tablet, hp palm touchpad, etc.)?",11,paga | pagar,1,1,float64,True,True,50000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P17_5,"P17.5.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por Smarphone (Iphone, Samsung, Xioami, galaxy, Xperia, etc.)?",11,paga | pagar,4,3,float64,True,True,6000 | 15000 | 80000 | 100000 | 300000,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P4_1,BANDA ANCHA FIJA [ADSL / CABLE MODEM / FIBRA ÓPTICA / OTRA] YA SEA POR CABLE O WIFI [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],11,banda ancha | hogar | internet | paga | wifi,4360,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P4_4,CONEXIÓN SATELITAL [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],11,conexion | conexión | hogar | internet | paga,4360,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,Q28_21,"21.- Atención De Salud (Pagar Consultas Presencial O Telemedicina, Bonos, Etc.) [Q28.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal? ]",10,internet | paga | pagar,2488,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,Q29_4,"4.- No Tengo Tarjeta De Crédito O Débito Para Pagar Por Internet [Q29.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?]",10,internet | paga | pagar,1821,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P13_15,"15.- La velocidad de internet fija no es lo suficientemente rápida para satisfacer nuestras necesidades [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por c",9,banda ancha | hogar | internet | paga,490,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P4_2,BANDA ANCHA MÓVIL [BAM] [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],9,banda ancha | hogar | internet | paga,4360,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,P4_3,"INTERNET MÓVIL CON PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL [SMARTPHONE] O TABLET (3G, 4G, 5G [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?]",9,hogar | internet | paga | plan,4360,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
2023,X,source_2023_X.sav,Q37_5,"Realizar Un Trámite O Pagar Una Cuenta [Q37.- ¿Ha solicitado a algún amigo, vecino, familiar o conocido que realice en Internet por usted alguna de las siguientes actividades?]",8,internet | paga | pagar,401,2,float64,True,False,,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav
