source_sheet,source_row,selection_group,rbd,establishment_name,region,sponsor_name,project,selection_status,waitlist_position,source_page,source_spreadsheet
Seleccionados AC 2025,619,selected,12942,ESCUELA GABRIELA MISTRAL,DE ANTOFAGASTA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LICANCABUR,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,620,selected,12944,REVERENDO PADRE PATRICIO CARIOLA,DE ANTOFAGASTA,CORP MUNIC DESARROLLO SOCIAL ANTOFAGASTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,621,selected,12945,ESCUELA ECOLÓGICA PADRE ALBERTO HURTADO,DE ANTOFAGASTA,CORP MUNIC DESARROLLO SOCIAL ANTOFAGASTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,622,selected,12962,ESCUELA ELMO FUNEZ CARRIZO,DE ANTOFAGASTA,CORP MUNIC DESARROLLO SOCIAL ANTOFAGASTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,623,selected,13104,ESCUELA MANUEL ORELLA ECHANEZ,DE ATACAMA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,624,selected,13133,ESCUELA MANUEL RODRÍGUEZ,DE ATACAMA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,625,selected,13143,ESCUELA BYRON GIGOUX JAMES,DE ATACAMA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,626,selected,13428,ESCUELA BÁSICA SAN ISIDRO DE CUZ CUZ,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE ILLAPEL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,627,selected,13494,COLEGIO LA VILLA,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,628,selected,13563,COLEGIO NUESTRA SEÑORA DEL ROSARIO,DE COQUIMBO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA PUERTO CORDILLERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,629,selected,13591,CENTRO INTEGRAL DE ADULTOS LIMARI,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,630,selected,14202,LICEO BICENTENARIO COLEGIO PANQUEHUE,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE PANQUEHUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,631,selected,14213,COLEGIO VALLE DE NARAU,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,632,selected,14720,LICEO GASTRONOMÍA Y TURISMO,DE VALPARAÍSO,CORP. MUNICIPAL DE EDUCACION DE QUILPUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,633,selected,14805,COLEGIO EL QUISCO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE EL QUISCO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,634,selected,15503,ESCUELA DUENDE MELODIA,DEL LIBERTADOR BERNARDO OHIGGINS,CORP MUNICP SERV PUBL TRASP DE RANCAGUA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,635,selected,15596,INSTITUTO SAN VICENTE DE TAGUA TAGUA,DEL LIBERTADOR BERNARDO OHIGGINS,CORP DESARROLLO DE SAN VICENTE DE T.T.,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,636,selected,15769,LICEO TÉCNICO SANTA CRUZ DE TRIANA,DEL LIBERTADOR BERNARDO OHIGGINS,CORP MUNICP SERV PUBL TRASP DE RANCAGUA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,637,selected,15770,ESCUELA DIVINO MAESTRO,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE PICHILEMU,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,638,selected,15781,LICEO MUNICIPAL DE CODEGUA,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE CODEGUA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,639,selected,15808,LICEO MIRELLA CATALÁN URZÚA,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE PAREDONES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,640,selected,16428,ESC. MONSEÑOR MANUEL LARRAÍN ERRÁZURIZ,DEL MAULE,ILUSTRE MUNICIPALIDAD DE HUALANE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,641,selected,16452,LICEO POLITÉCNICO DE CURICÓ,DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,642,selected,16715,COLEGIO EL BOLDO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,643,selected,16729,INSTITUTO INGLÉS,DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,644,selected,16985,LICEO BICENTENARIO PAULO FREIRE,DE LOS LAGOS,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE CHILOÉ,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,645,selected,17654,CENTRO EDUCACIÓN INTEGRADA DE ADULTOS,DEL BIOBÍO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA ANDALIÉN COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,646,selected,17723,ESCUELA DIEGO PORTALES,DEL BIOBÍO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA ANDALIÉN COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,647,selected,17741,ESCUELA REINO DE SUECIA,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE COBQUECURA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,648,selected,17814,ESCUELA ALTO CABRERO,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE CABRERO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,649,selected,17897,ESCUELA GLORIAS NAVALES,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE NINHUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,650,selected,17924,ESCUELA NACIMIENTO DE NUESTRO SEÑOR,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE NACIMIENTO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,651,selected,18004,LICEO BICENTENARIO TÉCNICO PROFESIONAL ALONSO DE ERCILLA Y ZÚÑIGA,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE CANETE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,652,selected,18037,LICEO RALCO,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE ALTO BIO-BIO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,653,selected,19913,LICEO BICENTENARIO LOS SAUCES,DE LA ARAUCANÍA,ILUSTRE MUNICIPALIDAD DE LOS SAUCES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,654,selected,22050,LICEO BICENTENARIO DE EXCELENCIA BENJAMÍN MUÑOZ GAMERO,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PUERTO OCTAY,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,655,selected,22307,CENTRO DE EDUCACIÓN DE ADULTOS QUELLÓN,DE LOS LAGOS,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE CHILOÉ,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,656,selected,22309,COLEGIO INGLÉS MABEL CONDEMARÍN,DE LOS LAGOS,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE LLANQUIHUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,657,selected,22333,ESCUELA FRANCIA,DE LOS RÍOS,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,658,selected,22430,COLEGIO CRECER,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PURRANQUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,659,selected,22476,COLEGIO SAN JOSÉ,DE LOS RÍOS,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,660,selected,22493,ESCUELA VICENTE PÉREZ ROSALES,DE LOS LAGOS,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE LLANQUIHUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,661,selected,22509,ESCUELA ALEMANIA,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PUERTO MONTT,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,662,selected,22519,COLEGIO MIRADOR DEL LAGO,DE LOS LAGOS,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE LLANQUIHUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,663,selected,22531,ESCUELA CLAUDIO ARRAU LEÓN,DE LOS RÍOS,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,664,selected,22539,ESCUELA JOSÉ MANUEL BALMACEDA,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE CALBUCO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,665,selected,22544,LICEO POLIVALENTE BENJAMÍN VICUÑA MACKENNA,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PUERTO MONTT,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,666,selected,22553,INSTITUTO TÉCNICO FORJADORES DE ALERCE,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PUERTO MONTT,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,667,selected,22655,LICEO CARELMAPU,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE MAULLIN,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,668,selected,24203,LICEO RAÚL BROUSSAIN CAMPINO,DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,"SERVICIO LOCAL DE EDUACIÓN PÚBLICA, DE LA REGIÓN DE AYSÉN",Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,669,selected,24204,LICEO ARTURO PRAT CHACÓN,DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,"SERVICIO LOCAL DE EDUACIÓN PÚBLICA, DE LA REGIÓN DE AYSÉN",Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,670,selected,24302,ESCUELA GENERAL MANUEL BULNES P.,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAGALLANES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,671,selected,24318,ESCUELA PADRE ALBERTO HURTADO CRUCHAGA,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAGALLANES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,672,selected,24442,ESCUELA ESPECIAL OPEN DOOR,METROPOLITANA DE SANTIAGO,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,673,selected,24443,LICEO MUNICIPAL CHILOÉ,METROPOLITANA DE SANTIAGO,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,674,selected,24444,LICEO INDUSTRIAL HARDWARE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,675,selected,24754,CEIA GEORGINA SALAS DINAMARCA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,676,selected,24822,ESC. BAS. PDTE. SALVADOR ALLENDE G.,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,677,selected,25002,ESCUELA BÁSICA PADRE ALBERTO HURTADO,METROPOLITANA DE SANTIAGO,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,678,selected,25009,LICEO VALLE DE LLUTA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,679,selected,25043,ESCUELA VOLCÁN SAN JOSÉ,METROPOLITANA DE SANTIAGO,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,680,selected,25173,ESC. BÁSICA MUNICIPAL RISOPATRÓN,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,681,selected,25182,LICEO ALCALDE JORGE INDO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,682,selected,25194,ESCUELA MUNICIPAL VALLE DE LUNA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,683,selected,25235,LICEO DE ADULTOS POETA VICENTE HUIDOBRO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,684,selected,25271,PROFESOR FRANCISCO VERGARA BOBADILLA,METROPOLITANA DE SANTIAGO,CORP.MUNICIPAL DE EDUCACION-LA FLORIDA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,685,selected,25698,COLEGIO CORDILLERA DE LOS ANDES,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,686,selected,25797,ESCUELA BÁSICA PUCARÁ LASAÑA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,687,selected,25938,LICEO DE ADULTOS CEIA DE LA PINTANA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,688,selected,25960,CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BERNARDO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,689,selected,26157,LICEO MUNICIPAL BICENTENARIO DE BATUCO,METROPOLITANA DE SANTIAGO,CORP.MUNICIPAL DE DES.SOCIAL DE LAMPA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,690,selected,26333,C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE,METROPOLITANA DE SANTIAGO,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
