selection_group,rbd,program_establishment_name,official_establishment_name,region_code,region_name,commune_code,commune_name,rural_rbd,latitude,longitude,dependency_code,dependency_group_code,enrollment_total,establishment_state,pie_agreement,pace,sponsor_name,project,selection_status,waitlist_position,program_source,directory_source
selected,4998,ESCUELA ROSA YAÑEZ RODRÍGUEZ,ESCUELA ROSA YANEZ RODRIGUEZ,8,BBIO,8102,CORONEL,0,"-37,024288","-73,178101",6,5,193,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA ANDALIÉN COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,4999,ESCUELA BÁSICA RAMÓN FREIRE SERRANO,ESCUELA BASICA RAMON FREIRE SERRANO,8,BBIO,8102,CORONEL,0,"-36,98518","-73,158623",6,5,132,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA ANDALIÉN COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5001,ESCUELA ARTURO HUGHES CERNA,ESCUELA ARTURO HUGHES CERNA,8,BBIO,8102,CORONEL,0,"-36,982231","-73,158531",6,5,533,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA ANDALIÉN COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5106,ESCUELA FELIX EYHERAMENDY,ESCUELA FELIX EYHERAMENDY,8,BBIO,8206,LOS ÁLAMOS,0,"-37,62553","-73,462784",2,1,488,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ALAMOS,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5109,LICEO CLAUDIO FLORES SOTO,LICEO CLAUDIO FLORES SOTO,8,BBIO,8206,LOS ÁLAMOS,1,"-37,613861","-73,412392",2,1,779,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ALAMOS,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5110,ESCUELA PILPILCO,ESCUELA PILPILCO,8,BBIO,8206,LOS ÁLAMOS,1,"-37,60677","-73,407539",2,1,209,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ALAMOS,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5112,ESCUELA ZAIDA ARANEDA VIGUERAS,ESCUELA ZAIDA ARANEDA VIGUERAS,8,BBIO,8206,LOS ÁLAMOS,1,"-37,630791","-73,407089",2,1,182,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ALAMOS,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5113,LICEO ORLANDO DELGADO ZÚNIGA,LICEO ORLANDO DELGADO ZÚNIGA,8,BBIO,8206,LOS ÁLAMOS,1,"-37,673969","-73,394287",2,1,277,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ALAMOS,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5123,ESCUELA BÁSICA CACIQUE FRANCISCO MELIN,ESCUELA BASICA CACIQUE FRANCISCO MELIN,8,BBIO,8203,CAÑETE,1,"-37,809792","-73,442032",2,1,183,1,1,0,ILUSTRE MUNICIPALIDAD DE CANETE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5130,ESCUELA BÁSICA RUBI NELSON SILVA SALAS,ESCUELA BASICA RUBI NELSON SILVA SALAS,8,BBIO,8203,CAÑETE,0,"-37,803501","-73,408089",2,1,234,1,1,0,ILUSTRE MUNICIPALIDAD DE CANETE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5132,ESCUELA RICARDO COLOMA DÍAZ,ESCUELA RICARDO COLOMA DIAZ,8,BBIO,8203,CAÑETE,1,"-37,81282","-73,261253",2,1,210,1,1,0,ILUSTRE MUNICIPALIDAD DE CANETE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5155,LICEO POLIVALENTE NAHUELBUTA,LICEO POLIVALENTE NAHUELBUTA,8,BBIO,8204,CONTULMO,0,"-38,01646","-73,228943",2,1,341,1,1,1,ILUSTRE MUNICIPALIDAD DE CONTULMO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5202,ESCUELA MAPUDUNGUN,ESCUELA MAPUDUNGUN,8,BBIO,8207,TIRÚA,1,"-38,143021","-73,391479",2,1,192,1,1,0,ILUSTRE MUNICIPALIDAD DE TIRUA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5225,COLEGIO MARÍA SYLVESTER RASCH,COLEGIO MARÍA SYLVESTER RASCH,9,ARAUC,9201,ANGOL,0,"-37,79731","-72,708633",2,1,187,1,1,0,ILUSTRE MUNICIPALIDAD DE ANGOL,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5227,ESCUELA JOSÉ ELÍAS BOLIVAR HERRERA,ESCUELA JOSÉ ELÍAS BOLIVAR HERRERA,9,ARAUC,9201,ANGOL,0,"-37,795731","-72,711113",2,1,251,1,1,0,ILUSTRE MUNICIPALIDAD DE ANGOL,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5288,ESCUELA MICHIGAN EL AMANECER,ESCUELA MICHIGAN EL AMANECER,9,ARAUC,9202,COLLIPULLI,0,"-37,952961","-72,422684",2,1,257,1,1,0,ILUSTRE MUNICIPALIDAD DE COLLIPULLI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5323,LICEO BICENTENARIO POLIVALENTE LONQUIMAY,LICEO BICENTENARIO POLIVALENTE LONQUIMAY,9,ARAUC,9205,LONQUIMAY,0,"-38,449059","-71,373108",2,1,571,1,1,1,ILUSTRE MUNICIPALIDAD DE LONQUIMAY,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5344,LICEO LAS ARAUCARIAS,LICEO LAS ARAUCARIAS,9,ARAUC,9203,CURACAUTÍN,0,"-38,436062","-71,894073",2,1,1090,1,1,1,ILUSTRE MUNICIPALIDAD DE CURACAUTIN,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5345,ESCUELA LUIS CRUZ MARTÍNEZ,ESCUELA LUIS CRUZ MARTINEZ,9,ARAUC,9203,CURACAUTÍN,0,"-38,438629","-71,87426",2,1,177,1,1,0,ILUSTRE MUNICIPALIDAD DE CURACAUTIN,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5374,LICEO ALONSO DE ERCILLA Y ZUÑIGA,LICEO ALONSO DE ERCILLA Y ZUÑIGA,9,ARAUC,9204,ERCILLA,0,"-38,064232","-72,375603",2,1,338,1,1,1,ILUSTRE MUNICIPALIDAD DE ERCILLA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5375,ESCUELA BÁSICA SALVADOR ALLENDE,ESCUELA BASICA SALVADOR ALLENDE,9,ARAUC,9204,ERCILLA,0,"-38,12978","-72,320663",2,1,150,1,1,0,ILUSTRE MUNICIPALIDAD DE ERCILLA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5508,ESCUELA PEDRO DE OÑA,ESCUELA PEDRO DE ONA,9,ARAUC,9208,PURÉN,0,"-38,034401","-73,069023",2,1,528,1,1,0,ILUSTRE MUNICIPALIDAD DE PUREN,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5624,ESCUELA METRENCO,ESCUELA METRENCO,9,ARAUC,9112,PADRE LAS CASAS,1,"-38,823071","-72,618347",2,1,193,1,1,0,ILUSTRE MUNICIPALIDAD DE PADRE LAS CASAS,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5625,ESCUELA TRUF-TRUF,ESCUELA TRUF-TRUF.,9,ARAUC,9112,PADRE LAS CASAS,1,"-38,744019","-72,537239",2,1,179,1,1,0,ILUSTRE MUNICIPALIDAD DE PADRE LAS CASAS,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5824,ESC. BÁSICA NÚMERO SEIS,ESC. BASICA NUMERO SEIS,9,ARAUC,9108,LAUTARO,0,"-38,526951","-72,434799",2,1,609,1,1,0,ILUSTRE MUNICIPALIDAD DE LAUTARO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5825,ESC. BÁSICA AMELIA GODOY,ESC. BASICA AMELIA GODOY,9,ARAUC,9108,LAUTARO,0,"-38,540081","-72,437508",2,1,185,1,1,0,ILUSTRE MUNICIPALIDAD DE LAUTARO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5827,ESCUELA IRENE FREI,ESCUELA IRENE FREI,9,ARAUC,9108,LAUTARO,0,"-38,52037","-72,436577",2,1,251,1,1,0,ILUSTRE MUNICIPALIDAD DE LAUTARO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5828,ESC. BÁSICA GUACOLDA,ESC. BASICA GUACOLDA,9,ARAUC,9108,LAUTARO,0,"-38,537201","-72,422279",2,1,365,1,1,0,ILUSTRE MUNICIPALIDAD DE LAUTARO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5831,LICEO LOS CASTAÑOS,LICEO LOS CASTANOS,9,ARAUC,9108,LAUTARO,0,"-38,63699","-72,449677",2,1,316,1,1,0,ILUSTRE MUNICIPALIDAD DE LAUTARO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5880,ESCUELA EDUARDO FREI MONTALVA,ESCUELA EDUARDO FREI MONTALVA,9,ARAUC,9113,PERQUENCO,0,"-38,421421","-72,375977",2,1,359,1,1,0,ILUSTRE MUNICIPALIDAD DE PERQUENCO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,5957,LICEO MUNICIPAL ATENEA,LICEO MUNICIPAL ATENEA,9,ARAUC,9103,CUNCO,0,"-38,93259","-72,030823",2,1,726,1,1,1,ILUSTRE MUNICIPALIDAD DE CUNCO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6056,ESCUELA BÁSICA MUNICIPAL DE EL CLARO,ESCUELA BASICA MUNICIPAL DE EL CLARO,9,ARAUC,9115,PUCÓN,1,"-39,298779","-71,900398",2,1,290,1,1,0,ILUSTRE MUNICIPALIDAD DE PUCON,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6060,ESC. BÁSICA VILLA SAN PEDRO,ESC. BASICA VILLA SAN PEDRO,9,ARAUC,9115,PUCÓN,1,"-39,266819","-71,786743",2,1,149,1,1,0,ILUSTRE MUNICIPALIDAD DE PUCON,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6088,ESCUELA VALENTÍN LETELIER,ESCUELA VALENTIN LETELIER,9,ARAUC,9120,VILLARRICA,0,"-39,278679","-72,229218",2,1,279,1,1,0,ILUSTRE MUNICIPALIDAD DE VILLARRICA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6089,ESCUELA VOIPIR DE NANCUL,ESCUELA VOIPIR DE NANCUL,9,ARAUC,9120,VILLARRICA,0,"-39,278111","-72,232872",2,1,285,1,1,0,ILUSTRE MUNICIPALIDAD DE VILLARRICA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6092,ESCUELA EPUKLEI,ESCUELA EPUKLEI,9,ARAUC,9120,VILLARRICA,0,"-39,48732","-72,155838",2,1,205,1,1,0,ILUSTRE MUNICIPALIDAD DE VILLARRICA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6227,ESCUELA LAS AMÉRICAS,ESCUELA LAS AMERICAS,9,ARAUC,9114,PITRUFQUÉN,0,"-38,98317","-72,643181",2,1,222,1,1,0,ILUSTRE MUNICIPALIDAD DE PITRUFQUEN,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6285,ESCUELA BÁSICA LOS PERALES,ESCUELA BASICA LOS PERALES,9,ARAUC,9107,GORBEA,0,"-39,098122","-72,676071",2,1,146,1,1,0,ILUSTRE MUNICIPALIDAD DE GORBEA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6305,ESCUELA DOMITILA PINNA PARRA,ESCUELA DOMITILA PINNA PARRA,9,ARAUC,9109,LONCOCHE,0,"-39,410099","-72,709679",2,1,215,1,1,0,ILUSTRE MUNICIPALIDAD DE LONCOCHE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6772,C.E.I.A. NARCISO GARCÍA BARRÍA,C.E.I.A. NARCISO GARCIA BARRIA,10,LAGOS,10101,PUERTO MONTT,1,"-41,46338272","-72,93325043",2,1,124,1,1,0,ILUSTRE MUNICIPALIDAD DE PUERTO MONTT,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6774,ESCUELA EL LAUREL,ESCUELA EL LAUREL,14,RIOS,14101,VALDIVIA,0,"-39,840172","-73,207787",6,5,195,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6777,ESCUELA FEDOR M. DOSTOIEVSKI,ESCUELA FEDOR M.DOSTOIEVSKI,14,RIOS,14101,VALDIVIA,0,"-39,823738","-73,213493",6,5,251,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6780,ESCUELA FERNANDO SANTIVAN,ESCUELA FERNANDO SANTIVAN,14,RIOS,14101,VALDIVIA,0,"-39,833118","-73,21106",6,5,225,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6785,ESCUELA ANGACHILLA,ESCUELA ANGACHILLA,14,RIOS,14101,VALDIVIA,0,"-39,85006","-73,221123",6,5,185,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6787,CENTRO EDUC. ADULTOS LUIS MOLL BRIONES,CENTRO EDUC.ADULTOS LUIS MOLL BRIONES,14,RIOS,14101,VALDIVIA,0,"-39,83191299","-73,22041321",6,5,315,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6791,ESCUELA DE NIEBLA JUAN BOSCH,ESCUELA DE NIEBLA JUAN BOSCH,14,RIOS,14101,VALDIVIA,1,"-39,873058","-73,398987",6,5,413,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6846,LICEO SAN LUIS DE ALBA,LICEO SAN LUIS DE ALBA,14,RIOS,14106,MARIQUINA,0,"-39,537159","-72,958687",6,5,357,1,1,1,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6852,COLEGIO PELCHUQUIN,COLEGIO PELCHUQUIN,14,RIOS,14106,MARIQUINA,1,"-39,625721","-73,079529",6,5,144,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6876,ESCUELA FRAY BERNABE DE LUCERNA,ESCUELA FRAY BERNABE DE LUCERNA,14,RIOS,14106,MARIQUINA,1,"-39,54121","-72,86869",6,5,167,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6886,ESCUELA VALLE DE MARIQUINA,ESCUELA VALLE DE MARIQUINA,14,RIOS,14106,MARIQUINA,0,"-39,539249","-72,975311",6,5,188,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6897,LICEO BICENTENERIO DE EXCELENCIA CAMILO HENRÍQUEZ GONZÁLEZ DE LANCO,LICEO BICENTENERIO DE EXCELENCIA CAMILO HENRIQUEZ GONZALEZ DE LANCO.,14,RIOS,14103,LANCO,0,"-39,45113","-72,771851",6,5,581,1,1,1,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,6899,LICEO REPÚBLICA DEL BRASIL,LICEO REPUBLICA DEL BRASIL,14,RIOS,14103,LANCO,1,"-39,539982","-72,508507",6,5,275,1,1,1,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,7063,ESCUELA RURAL HUELLAHUE,ESCUELA RURAL HUELLAHUE,14,RIOS,14108,PANGUIPULLI,1,"-39,60638","-72,367851",6,5,171,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,7085,COMPLEJO EDUCACIÓNAL TIERRA DE ESPERANZA,COMPLEJO EDUCACIONAL TIERRA DE ESPERANZA,14,RIOS,14108,PANGUIPULLI,1,"-39,84993","-71,945099",6,5,204,1,1,1,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
