dataset_id,reference_year,survey_wave,variable,label,dtype,nonmissing_n,distinct_values,missing_pct,has_value_labels,value_labels_json,is_weight_candidate,selected_weight,source_url
2017_IX_source_2017_ix,2017,IX,Q14_37,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",float64,3600,2,0.0,True,"{""1.0"": ""Adquirir información acerca de bienes o servicios (precios, especificaciones, lugares de venta)"", ""2.0"": ""Adquirir información acerca de oportunidades laborales"", ""3.0"": ""Adquirir información para realizar trabajos/informes de mi actividad laboral"", ""4.0"": ""Adquirir información para realizar tareas/informes de algún curso, materia o capacitación"", ""5.0"": ""Adquirir información para postular a cursos/carreras/postgrados/capacitación"", ""6.0"": ""Relacionada con salud o servicios de salud"", ""7.0"": ""Adquirir información del gobierno u otras organizaciones (a través de sitios web o correo electrónico)"", ""8.0"": ""Adquirir información otro tipo de información / navegación en general por sitios web"", ""9.0"": ""Realizar una llamada telefónica / videoconferencia por internet"", ""10.0"": ""Enviar y/o recibir correos electrónicos"", ""11.0"": ""Utilizar redes sociales (facebook, twitter, linkedin, etc.)"", ""12.0"": ""Chatear por whatsapp"", ""13.0"": ""Crear y subir contenidos a la web"", ""14.0"": ""Crear y subir contenidos propios en redes sociales como facebook, twitter, youtube (fotos, información, videos)"", ""15.0"": ""Compartir contenidos (noticias, memes, links) a través de las redes sociales"", ""16.0"": ""Compartir estados de ánimo y reflexiones a través de las redes sociales"", ""17.0"": ""Jugar en línea u obtener juegos de video o para computador."", ""18.0"": ""Descargar, o escuchar en línea: música, películas, cortometrajes o imágenes, estaciones de radio, canales de televisión."", ""19.0"": ""Descargar o leer en línea: libros en formato digital"", ""20.0"": ""Descargar o leer en línea: periódicos o revistas en formato digtal."", ""21.0"": ""Descargar o solicitar formularios a organismos del estado"", ""22.0"": ""Completar formularios en línea o enviar formularios completos"", ""23.0"": ""Realizar consultas, solicitudes o reclamos a organismos del estado"", ""24.0"": ""Realizar pagos en línea a organismos del estado (impuestos, compra de certificados, etc.)."", ""25.0"": ""Realizar transacciones bancarias"", ""26.0"": ""Buscar y descargar ofertas y promociones de bienes o servicios"", ""27.0"": ""Realizar pagos en línea de servicios básicos (agua, luz, telefonía, etc.)"", ""28.0"": ""Vender bienes o servicios en forma ocasional (a través de sitios de subastas, por ejemplo)"", ""29.0"": ""Vender bienes o servicios de una empresa o negocio propio (a través de un sitio web de la empresa o sitio de subastas, p"", ""30.0"": ""Elaborar y mantener un sitio web para una empresa o negocio propio."", ""31.0"": ""Comprar bienes, servicios o insumos para una empresa o negocio propio."", ""32.0"": ""Contactar nuevos clientes y proveedores para una empresa o negocio propio."", ""33.0"": ""Trabajar remotamente desde la casa u otro lugar (teletrabajo"", ""34.0"": ""Postular en línea a trabajos (enviar currículum)"", ""35.0"": ""Realizar cursos o capacitación en línea (e-learning)."", ""36.0"": ""Crear páginas web"", ""37.0"": ""Obtener software, parches o actualizaciones de programas.""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,float64,3050,37,15.2778,True,"{""1.0"": ""Adquirir información acerca de bienes o servicios (precios, especificaciones, lugares de venta)"", ""2.0"": ""Adquirir información acerca de oportunidades laborales"", ""3.0"": ""Adquirir información para realizar trabajos/informes de mi actividad laboral"", ""4.0"": ""Adquirir información para realizar tareas/informes de algún curso, materia o capacitación"", ""5.0"": ""Adquirir información para postular a cursos/carreras/postgrados/capacitación"", ""6.0"": ""Relacionada con salud o servicios de salud"", ""7.0"": ""Adquirir información del gobierno u otras organizaciones (a través de sitios web o correo electrónico)"", ""8.0"": ""Adquirir información otro tipo de información / navegación en general por sitios web"", ""9.0"": ""Realizar una llamada telefónica / videoconferencia por internet"", ""10.0"": ""Enviar y/o recibir correos electrónicos"", ""11.0"": ""Utilizar redes sociales (facebook, twitter, linkedin, etc.)"", ""12.0"": ""Chatear por whatsapp"", ""13.0"": ""Crear y subir contenidos a la web"", ""14.0"": ""Crear y subir contenidos propios en redes sociales como facebook, twitter, youtube (fotos, información, videos)"", ""15.0"": ""Compartir contenidos (noticias, memes, links) a través de las redes sociales"", ""16.0"": ""Compartir estados de ánimo y reflexiones a través de las redes sociales"", ""17.0"": ""Jugar en línea u obtener juegos de video o para computador."", ""18.0"": ""Descargar, o escuchar en línea: música, películas, cortometrajes o imágenes, estaciones de radio, canales de televisión."", ""19.0"": ""Descargar o leer en línea: libros en formato digital"", ""20.0"": ""Descargar o leer en línea: periódicos o revistas en formato digtal."", ""21.0"": ""Descargar o solicitar formularios a organismos del estado"", ""22.0"": ""Completar formularios en línea o enviar formularios completos"", ""23.0"": ""Realizar consultas, solicitudes o reclamos a organismos del estado"", ""24.0"": ""Realizar pagos en línea a organismos del estado (impuestos, compra de certificados, etc.)."", ""25.0"": ""Realizar transacciones bancarias"", ""26.0"": ""Buscar y descargar ofertas y promociones de bienes o servicios"", ""27.0"": ""Realizar pagos en línea de servicios básicos (agua, luz, telefonía, etc.)"", ""28.0"": ""Vender bienes o servicios en forma ocasional (a través de sitios de subastas, por ejemplo)"", ""29.0"": ""Vender bienes o servicios de una empresa o negocio propio (a través de un sitio web de la empresa o sitio de subastas, p"", ""30.0"": ""Elaborar y mantener un sitio web para una empresa o negocio propio."", ""31.0"": ""Comprar bienes, servicios o insumos para una empresa o negocio propio."", ""32.0"": ""Contactar nuevos clientes y proveedores para una empresa o negocio propio."", ""33.0"": ""Trabajar remotamente desde la casa u otro lugar (teletrabajo"", ""34.0"": ""Postular en línea a trabajos (enviar currículum)"", ""35.0"": ""Realizar cursos o capacitación en línea (e-learning)."", ""36.0"": ""Crear páginas web"", ""37.0"": ""Obtener software, parches o actualizaciones de programas.""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q15_2,"Q15_2.- En su opinión, ¿el acceso a Internet ha facilitado o potenciado su actividad laboral o de su empresa?",float64,929,2,74.1944,True,"{""1.0"": ""SÍ"", ""2.0"": ""NO""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q15B,Q15B.- ¿En qué aspectos el acceso a Internet ha facilitado o potenciado su actividad laboral o la de su empresa?,str,3600,598,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q15_3,"Q15_3.- En su opinión, ¿el acceso a Internet ha mejorado sus condiciones de vida, el ejercicio de derecho o el acceso a beneficios estatales (gobierno central, municipal, judicial, etc.)?",float64,883,2,75.4722,True,"{""1.0"": ""SÍ"", ""2.0"": ""NO""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q15C,Q15C.- ¿En qué aspectos?,str,3600,601,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q16,"Q16.- ¿Cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",float64,3600,5,0.0,True,"{""1.0"": ""En los últimos 3 meses"", ""2.0"": ""Entre 3 meses y un año"", ""3.0"": ""Más de un año"", ""4.0"": ""Nunca he comprado u ordenado bienes o servicios por internet""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q17,"Q17.- En los últimos 12 meses, ¿con qué frecuencia ha realizado compras por Internet, para su uso personal?",float64,1285,4,64.3056,True,"{""1.0"": ""Al menos una vez al día"", ""2.0"": ""Al menos una vez a la semana, pero no cada día"", ""3.0"": ""Al menos una vez al mes, pero no cada semana"", ""4.0"": ""Menos de una vez al mes""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_1,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_2,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_3,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_4,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_5,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_6,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_7,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_8,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_9,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_10,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_11,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
2017_IX_source_2017_ix,2017,IX,Q18_12,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",float64,3600,2,0.0,True,"{""1.0"": ""Cursos de capacitación / carreras / postgrado, presenciales o por internet"", ""2.0"": ""Libros, revistas, periódicos distribuidos en forma física o por internet"", ""3.0"": ""Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet"", ""4.0"": ""Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco"", ""5.0"": ""Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.)."", ""6.0"": ""Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos."", ""7.0"": ""Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar"", ""8.0"": ""Equipos de computación, accesorios o partes"", ""9.0"": ""Juegos de video o de computadora, distribuidos en forma física o por internet"", ""10.0"": ""Productos financieros (acciones, seguros, otros)"", ""11.0"": ""Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc"", ""12.0"": ""Equipo fotográfico, óptico o de telecomunicaciones"", ""13.0"": ""Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )"", ""14.0"": ""Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)"", ""15.0"": ""Alimentos y bebidas."", ""97.0"": ""Otro""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2018/07/BBDD_IX_Encuesta_VFINAL_PUB.sav
