dataset_id,reference_year,survey_wave,domain,score,variable,label,nonmissing_n,distinct_values,missing_pct,has_value_labels
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_21,"21. Ver películas, series y videos en línea (Youtube, Netflix, HBO, etc.) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_22,"22. Ver canales de TV on line [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_23,"23. Descargar o solicitar formularios a organismos del estado [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_24,"24. Completar formularios en línea o enviar formularios completos [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_25,"25. Realizar consultas, solicitudes o reclamos a organismos del estado [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_26,"26. Realizar pagos en línea a organismos del estado (impuestos, compra de certificados, etc.). [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_27,"27. Realizar trámites para la obtención de certificados o beneficios del Estado (bonos) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_28,"28. Participar y/o votar de manera electrónica por iniciativas o proyectos  que son liderados por el Gobierno [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_29,"29. Realizar transacciones bancarias [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_30,"30. Realzar compras de productos o servicios [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_31,"31. Realizar pagos en línea de servicios básicos (agua, luz, telefonía, etc.) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_32,"32. Vender bienes o servicios en forma ocasional (a través de sitios de subastas, por ejemplo) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_34,"34. Elaborar y mantener un sitio web para una empresa o negocio propio. [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_35,"35. Comprar bienes, servicios o insumos para una empresa o negocio propio. [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_36,"36. Contactar nuevos clientes y proveedores para una empresa o negocio propio. [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_37,"37. Trabajar remotamente desde la casa u otro lugar (teletrabajo) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_38,"38. Postular en línea a trabajos (enviar currículum) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_39,"39. Realizar estudios, cursos o capacitación en línea (e-learning). [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_40,"40. Crear páginas web [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q21_41,"41. Obtener software, parches o actualizaciones de programas. [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q15,"Q15.- En los últimos 3 meses, ¿con qué frecuencia ha usado Internet en el hogar?",4197,4,10.7021,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q18,"Q18.- En los últimos 3 meses, ¿con qué frecuencia ha usado Internet en otros lugares distintos al hogar?",2901,4,38.2766,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q34_6,6.- No creo que sea capaz de aprender a usar el internet [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q34_7,7.- No me dan ganas de aprender a usarlo [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q34_8,8.- Otras personas navegan en Internet por mí / mis familiares me ayudan a usarlo [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q34_9,9.- Tengo una discapacidad / no puedo leer / tengo una limitación que me impide usarlo [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,2,Q34_14,14.- No tengo tiempo para usar Internet [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_8_OTRA,P3.8.- TXT otros- cual? ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?,4700,42,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_OTRA,Q34.- TXT Otras Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,4700,25,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_1,"P3.1.- Computador fijo (PC, DESKTOP)   ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?",4507,3,4.1064,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_2,P3.2.- Computador portátil (notebook / laptop o netbook)  ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?,4507,3,4.1064,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_3,"P3.3.- Tablet (Ipad, Galaxy TAB, Xperia Tablet, HP palm touchpad, etc.)  ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?",4507,3,4.1064,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_4,"P3.4.- Teléfono móvil o Smartphone (Iphone, Samsung, Xiaomi, Galaxy, LG, etc.)  ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?",4507,3,4.1064,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_5,"P3.5.. Consola de juegos (WII, Nintendo, PS-3, PS-4, PS-5, XBOX,etc.)  ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?",4507,3,4.1064,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_6,P3.6.- TV con conexión a internet habilitada (Smart TV)  ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?,4507,3,4.1064,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_7,"P3.7.- Reproductores de streaming de TV (Roku, Chromecast, Amazon Fire, Xiaomi mi TV, Apple tv, etc.)  ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?",4507,3,4.1064,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P3_8,P3.8.- Otros: ¿Cuál?:   ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?,4507,3,4.1064,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_1,"En el hogar [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_2,"Lugar de trabajo (fuera del hogar) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_3,"Lugar de educación / capacitación (fuera del hogar) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_4,"En el hogar de otra persona (amigos, conocidos o parientes) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_5,"En centros de internet pagados (por ejemplo, Cybercafé) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_6,"Lugares con red de WI-FI gratis (metro, restaurantes, café, estaciones de servicio, municipios, juntas de vecinos) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_7,"En la calle / plazas, espacios abiertos (con internet móvil del smartphone) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_8,"En medio de locomoción pública gratis (con internet móvil del smartphone) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q11_1_9,"En lugares cerrados sin acceso a redes de WiFi gratis (con internet móvil del smartphone) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q14,"Q14.- Pensando ahora en el uso de internet en el hogar, en los últimos 3 meses ¿Usó internet en el hogar?",4418,2,6.0,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q17,"Q17.- En los últimos 3 meses, ¿ha usado Internet en otros lugares distintos al hogar?",4418,2,6.0,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q27,"Q27.- ¿Cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",4418,7,6.0,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q33_2,"2.- Mal uso de información personal en internet (mal uso de videos, fotos o datos personales subidos a sitios públicos) [Q33.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q7_2_1,"SÍ, 4G [Q7.2.- ¿El smartphone que usted utiliza, tiene sistema 4G o 5G para conectarse a internet? ]",4376,2,6.8936,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q7_2_2,"Sí, 5G [Q7.2.- ¿El smartphone que usted utiliza, tiene sistema 4G o 5G para conectarse a internet? ]",4376,2,6.8936,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q7_2_3,"NO, ninguna de las dos [Q7.2.- ¿El smartphone que usted utiliza, tiene sistema 4G o 5G para conectarse a internet? ]",4376,2,6.8936,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q7_2_4,"No sabe [Q7.2.- ¿El smartphone que usted utiliza, tiene sistema 4G o 5G para conectarse a internet? ]",4376,2,6.8936,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P16_1,P16.1.- Computador fijo (pc)  ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?,4,2,99.9149,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P16_2,P16.2.- Notebook  ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?,4,2,99.9149,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P16_3,P16.3.- Netbook  ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?,4,2,99.9149,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P16_4,"P16.4.- Tablet (I-pad, galaxy tab, xperia tablet, hp palm touchpad, etc.)  ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?",4,2,99.9149,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P16_5,"P16.5.- Smarphone (Iphone, Samsung, Xioami, galaxy, Xperia, etc.)  ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?",4,2,99.9149,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q20_1,"1.- Lugar de trabajo (fuera del hogar) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q20_2,"2.- Lugar de educación / capacitación (fuera del hogar) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q20_3,"3.- En el hogar de otra persona (amigos, conocidos o parientes) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q20_4,"4.- En centros de internet pagados (por ejemplo, Cybercafé) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q20_5,"5.- Lugares con red de WI-FI gratis (metro, restaurantes, café, estaciones de servicio, municipios, juntas de vecinos) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q20_6,"6.- En la calle / plazas, espacios abiertos (con internet móvil del smartphone) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q20_7,"7.- En medio de locomoción pública gratis (con internet móvil del smartphone) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q20_8,"8.- En lugares cerrados sin acceso a redes de WiFi gratis (con internet móvil del smartphone) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_1,1.- No sé bien para qué sirve el Internet / no sé cuáles son los beneficios [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_2,2.- No lo necesito / no me sirve [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_3,3.- No le interesa utilizar internet por razones distintas a la utilidad que tiene para usted. [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_4,4.- No sé utilizar el computador y/o Smartphone [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_5,5.- No sé cómo utilizar el Internet [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_10,"10.- Los equipos para conectarse a Internet son muy caros (computador, notebook, tablet, smartphone) [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ]",282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_11,11.- La conexión a Internet es muy cara [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_12,12.- No hay servicio de Internet en esta zona / no sé si hay servicio en esta zona [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_13,13.- La señal donde vivo es de muy mala calidad [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q34_97,OTRO.  [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P13_4,"4.- No saben utilizar el computador y/o Smartphone [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDEAR ¿Por alguna otra razón? RM",267,2,94.3191,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P13_5,"5.- No saben / no les han informado cómo utilizar internet [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDEAR ¿Por alguna otra r",267,2,94.3191,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P13_10,"10.- Prefiero utilizar el acceso a internet móvil (4G/5G) en lugar de tener una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra",267,2,94.3191,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P13_13,"13.- Prefiero la conexión móvil del teléfono, porque la puedo usar también fuera del hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o",267,2,94.3191,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P13_14,"14.- Porque puedo usar la conexión móvil del teléfono para conectarme a internet con otros equipos de la casa (computador, TV, etc.) [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante b",267,2,94.3191,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q39_1,Computador fijo (pc) [Q39.- ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?],20,2,99.5745,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q39_2,Laptop [Q39.- ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?],20,2,99.5745,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q39_3,Netbook [Q39.- ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?],20,2,99.5745,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q39_4,"Tablet (Ipad, Galaxy tab, Xperia tablet, Lenovo, etc.) [Q39.- ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?]",20,2,99.5745,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,Q39_5,"Smarphone (Iphone, Samsung, Xiaiomi, LG, etc.) [Q39.- ¿Cuál o cuáles de estos equipos estaría interesado en tener para el uso de Internet en el hogar?]",20,2,99.5745,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_1,"1.- Se acuerdan reglas sobre el uso de Internet (horarios, tiempo y condiciones) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_2,2.- Instalación de filtros de Internet (software de control parental) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_3,"3.- Supervisión y/o monitoreo de uso de Internet (en presencia de adulto, verificar historial de navegación, etc.) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_4,"4.- Permitir acceso a Internet sólo desde lugares comunes / públicas de la casa (living, comedor, etc.) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_5,"5.- Educar a los niños sobre el uso seguro y responsable de Internet (ej: no publicar sus nombres completos en redes sociales, qué se puede hacer, cómo detectar relaciones / interacciones inseguras, etc.) [P7.- ¿Cuáles de estas medidas de protección o rest",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_6,6.- Filtro de contenido para limitar el acceso a sitios web inapropiados. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_7,7.- Restricción o bloqueo de ciertas aplicaciones o plataformas en línea. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_8,8.- Restricción de acceso a redes sociales y mensajería instantánea. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_9,9.- Restricción de descargas o instalación de aplicaciones sin permiso. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_10,10.- Uso de controles parentales en los dispositivos conectados a internet. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_11,11.- No es necesario tener medidas de protección [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P7_99,NS/NR [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P8_1,"1.- Ser molestado, recibir hostilidad u hostigamiento por Internet (cyber bullying) [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P8_2,"2.- Intentos de captación o seducción, relaciones inapropiadas con menores de edad [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P8_3,"3.- Intentos de engaños estafas o robo de información personal [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P8_4,"4.- No he podido detectar ninguna situación [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,internet_use_frequency,1,P8_99,"NS/NR [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1187,2,74.7447,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,quality_satisfaction,2,Q34_13,13.- La señal donde vivo es de muy mala calidad [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,quality_satisfaction,1,Q33_OTRA,Q33.- TXT Otras  En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?,4700,51,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,quality_satisfaction,1,Q34_OTRA,Q34.- TXT Otras Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,4700,25,0.0,False
