reference_year,survey_wave,domain,score,variable,label,nonmissing_n,distinct_values,missing_pct,has_value_labels
2023,X,work_telework,1,S3_2_2,"Twitter [S3.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere : Buscar información para tareas, actividades, trabajos]",4696,2,0.2972,False
2023,X,work_telework,1,S3_2_3,"Instagram [S3.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere : Buscar información para tareas, actividades, trabajos]",4696,2,0.2972,False
2023,X,work_telework,1,S3_2_4,"Linked-In [S3.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere : Buscar información para tareas, actividades, trabajos]",4696,2,0.2972,False
2017,IX,banking_payments,1,Q16,"Q16.- ¿Cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",3600,5,0.0,True
2017,IX,banking_payments,1,P7_C_1,P7_C_1.- ¿Cuál es la modalidad de pago de BANDA ANCHA FIJA O WIFI?,1994,3,44.6111,True
2017,IX,banking_payments,1,P7_C_3,P7_C_3.- ¿Cuál es la modalidad de pago de INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL?,1665,3,53.75,True
2017,IX,banking_payments,1,Q17,"Q17.- En los últimos 12 meses, ¿con qué frecuencia ha realizado compras por Internet, para su uso personal?",1285,4,64.3056,True
2017,IX,banking_payments,1,P7_C_2,P7_C_2.- ¿Cuál es la modalidad de pago de BANDA ANCHA MÓVIL?,302,3,91.6111,True
2017,IX,banking_payments,1,P7_C_4,P7_C_4.- ¿Cuál es la modalidad de pago de INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TABLET?,91,3,97.4722,True
2017,IX,banking_payments,1,P7_C_5,P7_C_5- ¿Cuál es la modalidad de pago de CONEXIÓN SATELITAL?,54,3,98.5,True
2017,IX,banking_payments,1,Q22A_8,"Q22A_8.- ¿Cuántas veces ha solicitado Para enviar un correo electrónico para hacer una consulta o reclamo a alguna empresa privada (por ejemplo, servicios de telefonía, tiendas comerciales, bancos u otros) en los últimos 3 meses?",5,4,99.8611,False
2017,IX,barriers_non_access,3,P16_2,P16_2.- ¿Por qué razones no le interesa tener internet propio y pagado para el hogar?,3600,132,0.0,False
2017,IX,barriers_non_access,2,Q19_1,"Q19.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?",739,1,79.4722,True
2017,IX,barriers_non_access,2,Q19_2,"Q19.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?",589,1,83.6389,True
2017,IX,barriers_non_access,2,Q19_4,"Q19.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?",341,1,90.5278,True
2017,IX,barriers_non_access,2,Q19_3,"Q19.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?",294,1,91.8333,True
2017,IX,barriers_non_access,2,Q19_5,"Q19.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?",247,1,93.1389,True
2017,IX,barriers_non_access,2,Q21_5,Q21.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,197,1,94.5278,True
2017,IX,barriers_non_access,2,Q21_2,Q21.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,193,1,94.6389,True
2017,IX,demographic_age,1,P152,"P152.- En su hogar, ¿hay menores de 15 años con acceso a Internet?",3071,3,14.6944,True
2017,IX,demographic_age,1,C_3,"C.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?",1099,1,69.4722,True
2017,IX,demographic_age,1,B_2,B.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para estos menores de edad tienen en su hogar?,620,1,82.7778,True
2017,IX,demographic_age,1,B_4,B.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para estos menores de edad tienen en su hogar?,525,1,85.4167,True
2017,IX,demographic_age,1,B_6,B.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para estos menores de edad tienen en su hogar?,371,1,89.6944,True
2017,IX,demographic_age,1,B_5,B.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para estos menores de edad tienen en su hogar?,261,1,92.75,True
2017,IX,demographic_age,1,B_1,B.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para estos menores de edad tienen en su hogar?,243,1,93.25,True
2017,IX,demographic_age,1,B_3,B.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para estos menores de edad tienen en su hogar?,116,1,96.7778,True
2017,IX,demographic_employment,1,P7_C2_2,"P7_C2_2.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL",1665,3,53.75,True
2017,IX,demographic_employment,1,P7_C2_1,"P7_C2_1.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? BANDA ANCHA MÓVIL",302,3,91.6111,True
2017,IX,demographic_employment,1,P7_C2_3,"P7_C2_3.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TABLET",91,3,97.4722,True
2017,IX,demographic_employment,1,Q22A_6,Q22A_6.- ¿Cuántas veces ha solicitado Para buscar información sobre temas de trabajo en los últimos 3 meses?,15,6,99.5833,False
2017,IX,demographic_employment,1,S3_2_4,"S3.2.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Buscar información para tareas, actividades, trabajos?",2297,1,36.1944,True
2017,IX,demographic_employment,1,S3_4_6,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,1027,1,71.4722,True
2017,IX,demographic_employment,1,S3_4_4,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,988,1,72.5556,True
2017,IX,demographic_employment,1,S3_4_1,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,952,1,73.5556,True
2017,IX,demographic_income_gse,1,QUINTIL_PCD,QUINTIL,3600,6,0.0,True
2017,IX,devices,5,P5,P5.- El acceso a Internet puede ser con Internet fijo o móvil; vía computador; teléfono móvil o Smartphone; Tablet; TV o consola de juegos con acceso a Internet habilitado: ¿Los miembros de este hogar tienen acceso propio y pagado a Internet desde el hogar,3600,2,0.0,True
2017,IX,devices,3,P6_3_2,"P.6.3_2.- ¿Cuántos Computador portátil (notebook / laptop o netbook) , se utilizan en este hogar para acceder a internet?",1735,11,51.8056,False
2017,IX,devices,2,P6_3_4,"P6_3_4.- ¿Cuántos Teléfono móvil o Smartphone (Iphone, Galaxy, Palm, Blackberry, Xperia, etc), se utilizan en este hogar para acceder a internet?",2938,14,18.3889,False
2017,IX,devices,1,Q5,Q5.- ¿Cuándo fue la última vez que usó un computador?,3600,4,0.0,True
2017,IX,devices,1,Q6_3_1,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,devices,1,Q6_3_2,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,devices,1,Q6_3_3,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,devices,1,Q6_3_4,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,digital_government,2,Q15_3,"Q15_3.- En su opinión, ¿el acceso a Internet ha mejorado sus condiciones de vida, el ejercicio de derecho o el acceso a beneficios estatales (gobierno central, municipal, judicial, etc.)?",883,2,75.4722,True
2017,IX,digital_government,1,Q22A_2,Q22A_2.- ¿Cuántas veces ha solicitado Obtener algún formulario en los últimos 3 meses?,37,7,98.9722,False
2017,IX,digital_government,1,P17_1_2,P17_1_2.- ¿Y cuántas veces ha solicitado Obtener algún formulario en los últimos 3 meses?,28,7,99.2222,False
2017,IX,digital_government,1,Q22A_9,"Q22A_9.- ¿Cuántas veces ha solicitado Para enviar un correo electrónico a servicios públicos (como por ejemplo, municipalidades, registro civill, páginas del gobierno u otros) en los últimos 3 meses?",7,5,99.8056,False
2017,IX,digital_government,1,Q22A_8,"Q22A_8.- ¿Cuántas veces ha solicitado Para enviar un correo electrónico para hacer una consulta o reclamo a alguna empresa privada (por ejemplo, servicios de telefonía, tiendas comerciales, bancos u otros) en los últimos 3 meses?",5,4,99.8611,False
2017,IX,education_learning,2,A10,A10.- ¿Cuál fue el último curso y tipo de estudio aprobado por el jefe de hogar?,3600,11,0.0,True
2017,IX,education_learning,1,Q6_3_1,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,education_learning,1,Q6_3_2,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,education_learning,1,Q6_3_3,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,education_learning,1,Q6_3_4,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,education_learning,1,Q6_3_5,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,education_learning,1,Q6_3_6,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,education_learning,1,Q6_3_7,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,fixed_mobile_mode,2,P_14_1,"P_14_1.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G?",1919,3,46.6944,True
2017,IX,fixed_mobile_mode,2,P7_C2_1,"P7_C2_1.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? BANDA ANCHA MÓVIL",302,3,91.6111,True
2017,IX,fixed_mobile_mode,1,P5,P5.- El acceso a Internet puede ser con Internet fijo o móvil; vía computador; teléfono móvil o Smartphone; Tablet; TV o consola de juegos con acceso a Internet habilitado: ¿Los miembros de este hogar tienen acceso propio y pagado a Internet desde el hogar,3600,2,0.0,True
2017,IX,fixed_mobile_mode,1,P7_C_1,P7_C_1.- ¿Cuál es la modalidad de pago de BANDA ANCHA FIJA O WIFI?,1994,3,44.6111,True
2017,IX,fixed_mobile_mode,1,P7_C_3,P7_C_3.- ¿Cuál es la modalidad de pago de INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL?,1665,3,53.75,True
2017,IX,fixed_mobile_mode,1,P7_C2_2,"P7_C2_2.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL",1665,3,53.75,True
2017,IX,fixed_mobile_mode,1,P8,"P8.- En algún momento de los últimos 12 meses, ¿tuvo su hogar acceso pagado y propio a Internet a través de banda ancha fija o wifi?",1077,3,70.0833,True
2017,IX,fixed_mobile_mode,1,P7_C_2,P7_C_2.- ¿Cuál es la modalidad de pago de BANDA ANCHA MÓVIL?,302,3,91.6111,True
2017,IX,geography_commune,1,COMUNA,,3600,104,0.0,True
2017,IX,geography_region,2,REGION,,3600,15,0.0,True
2017,IX,geography_urban_rural,1,ZONA,,3600,2,0.0,True
2017,IX,geography_urban_rural,1,Q6_3_1,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,geography_urban_rural,1,Q6_3_2,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,geography_urban_rural,1,Q6_3_3,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,geography_urban_rural,1,Q6_3_4,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,geography_urban_rural,1,Q6_3_5,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,geography_urban_rural,1,Q6_3_6,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,geography_urban_rural,1,Q6_3_7,"Q6_3.- Respecto del uso del computador, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo?",3600,2,0.0,True
2017,IX,household_access,3,P5,P5.- El acceso a Internet puede ser con Internet fijo o móvil; vía computador; teléfono móvil o Smartphone; Tablet; TV o consola de juegos con acceso a Internet habilitado: ¿Los miembros de este hogar tienen acceso propio y pagado a Internet desde el hogar,3600,2,0.0,True
2017,IX,household_access,3,P7_C2_2,"P7_C2_2.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL",1665,3,53.75,True
2017,IX,household_access,3,P6_3_6,"P6_3_6.- ¿Cuántos TV con conexión a internet habilitada (Smart TV) , se utilizan en este hogar para acceder a internet?",686,7,80.9444,False
2017,IX,household_access,3,P7_C2_3,"P7_C2_3.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TABLET",91,3,97.4722,True
2017,IX,household_access,3,P16_9,P16.- ¿Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado desde el hogar?,141,1,96.0833,True
2017,IX,household_access,3,P16_3,P16.- ¿Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado desde el hogar?,137,1,96.1944,True
2017,IX,household_access,3,P16_11,P16.- ¿Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado desde el hogar?,123,1,96.5833,True
2017,IX,household_access,3,P16_5,P16.- ¿Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado desde el hogar?,121,1,96.6389,True
2017,IX,internet_use_frequency,2,Q8,Q8.- ¿Con qué frecuencia ha utilizado Internet en los últimos 12 meses?  ,3600,5,0.0,True
2017,IX,internet_use_frequency,2,Q14_1,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",3600,2,0.0,True
2017,IX,internet_use_frequency,2,Q14_2,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",3600,2,0.0,True
2017,IX,internet_use_frequency,2,Q14_3,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",3600,2,0.0,True
2017,IX,internet_use_frequency,2,Q14_4,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",3600,2,0.0,True
2017,IX,internet_use_frequency,2,Q14_5,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",3600,2,0.0,True
2017,IX,internet_use_frequency,2,Q14_6,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",3600,2,0.0,True
2017,IX,internet_use_frequency,2,Q14_7,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",3600,2,0.0,True
2017,IX,quality_satisfaction,1,P16_1,"P16_1.- Entre las razones señaladas, indique ¿cuál considera LA MÁS IMPORTANTE?",487,13,86.4722,True
2017,IX,quality_satisfaction,1,COMENTARIO,COMENTARIO.- ENTRE VECINOS SE COMPARTEN WIFI Y SE REPARTEN LA CUENTA; LA VIVIENDA / RESIDENCIA TIENE WIFI INCLUIDO; HAY SEÑAL WIFI PROVISTA DE FOA GRATUITA POR PARTE DE UNA EMPRESA,3600,756,0.0,False
2017,IX,quality_satisfaction,1,Q20D_4,Q20D.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en téinos de seguridad y privacidad de la infoación?,2627,1,27.0278,True
2017,IX,quality_satisfaction,1,Q20D_1,Q20D.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en téinos de seguridad y privacidad de la infoación?,333,1,90.75,True
2017,IX,quality_satisfaction,1,Q21_5,Q21.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,197,1,94.5278,True
2017,IX,quality_satisfaction,1,Q21_2,Q21.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,193,1,94.6389,True
2017,IX,quality_satisfaction,1,Q21_4,Q21.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,161,1,95.5278,True
2017,IX,quality_satisfaction,1,Q21_1,Q21.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,150,1,95.8333,True
2017,IX,security_privacy,2,Q20C_1,Q20C.- En los últimos 3 meses: ¿qué actividades ha realizado usted en téinos de seguridad y privacidad de la infoación?  ,3600,2,0.0,True
2017,IX,security_privacy,2,Q20D_4,Q20D.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en téinos de seguridad y privacidad de la infoación?,2627,1,27.0278,True
2017,IX,security_privacy,2,Q20C_6,Q20C.- En los últimos 3 meses: ¿qué actividades ha realizado usted en téinos de seguridad y privacidad de la infoación?  ,1055,1,70.6944,True
2017,IX,security_privacy,2,Q20C_8,Q20C.- En los últimos 3 meses: ¿qué actividades ha realizado usted en téinos de seguridad y privacidad de la infoación?  ,961,1,73.3056,True
2017,IX,security_privacy,2,Q20C_5,Q20C.- En los últimos 3 meses: ¿qué actividades ha realizado usted en téinos de seguridad y privacidad de la infoación?  ,636,1,82.3333,True
2017,IX,security_privacy,2,Q20C_4,Q20C.- En los últimos 3 meses: ¿qué actividades ha realizado usted en téinos de seguridad y privacidad de la infoación?  ,622,1,82.7222,True
2017,IX,security_privacy,2,Q20C_3,Q20C.- En los últimos 3 meses: ¿qué actividades ha realizado usted en téinos de seguridad y privacidad de la infoación?  ,358,1,90.0556,True
2017,IX,security_privacy,2,Q20D_1,Q20D.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en téinos de seguridad y privacidad de la infoación?,333,1,90.75,True
2017,IX,social_communication,2,S3_4_6,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,1027,1,71.4722,True
2017,IX,social_communication,2,S3_4_4,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,988,1,72.5556,True
2017,IX,social_communication,2,S3_4_1,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,952,1,73.5556,True
2017,IX,social_communication,2,S3_4_11,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,754,1,79.0556,True
2017,IX,social_communication,2,S3_4_5,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,94,1,97.3889,True
2017,IX,social_communication,2,S3_4_3,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,65,1,98.1944,True
2017,IX,social_communication,2,S3_4_8,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,59,1,98.3611,True
2017,IX,social_communication,2,S3_4_10,S3.4.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Comunicarse con otros para encontrar trabajo / hacer negocios?,45,1,98.75,True
2017,IX,work_telework,1,P7_C2_2,"P7_C2_2.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL",1665,3,53.75,True
2017,IX,work_telework,1,P7_C2_3,"P7_C2_3.- De las formas de acceso a Internet móvil que indicó, ¿Alguna de esta es pagada por la empresa o lugar de trabajo de un miembro del hogar? INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TABLET",91,3,97.4722,True
2017,IX,work_telework,1,Q22A_6,Q22A_6.- ¿Cuántas veces ha solicitado Para buscar información sobre temas de trabajo en los últimos 3 meses?,15,6,99.5833,False
2017,IX,work_telework,1,S3_2_4,"S3.2.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Buscar información para tareas, actividades, trabajos?",2297,1,36.1944,True
2017,IX,work_telework,1,S3_2_1,"S3.2.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Buscar información para tareas, actividades, trabajos?",420,1,88.3333,True
2017,IX,work_telework,1,S3_2_11,"S3.2.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Buscar información para tareas, actividades, trabajos?",329,1,90.8611,True
2017,IX,work_telework,1,S3_2_8,"S3.2.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Buscar información para tareas, actividades, trabajos?",316,1,91.2222,True
2017,IX,work_telework,1,S3_2_6,"S3.2.- ¿Cuál o cuáles de estas redes sociales usa cuando quiere Buscar información para tareas, actividades, trabajos?",275,1,92.3611,True
2016,VIII,banking_payments,1,q1424,24. Realizar pagos en línea a organismos del estado (impuest,2991,2,17.4441,True
2016,VIII,banking_payments,1,q1425,25. Realizar transacciones bancarias,2991,2,17.4441,True
2016,VIII,banking_payments,1,q1427,"27. Realizar pagos en línea de servicios básicos (agua, luz,",2991,2,17.4441,True
2016,VIII,banking_payments,1,Q16,"Q.16. ¿cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",2991,4,17.4441,True
2016,VIII,banking_payments,1,Q20D03,Pérdidas financieras debido a pagos fraudulentos con tarjetas de créditos o débitos,2991,2,17.4441,True
2016,VIII,banking_payments,1,P7C_1,P.7c.  ¿Cuál es la modalidad de pago?   (A) Utiliza un acceso telefónico (ADSL o fibra óptica) o cable para conectar un equipo (ej. computador)  a internet (banda ancha fija). IMAGEN 1A-1B,1864,3,48.5509,True
2016,VIII,banking_payments,1,P7C_3,P.7c.  ¿Cuál es la modalidad de pago?   (C) Utiliza un teléfono móvil o Smartphone en forma directa y/o para conectar un equipo  (ej.: computador)  a internet. IMAGEN 3A-3B,1677,3,53.7124,True
2016,VIII,banking_payments,1,Q17,"Q.17. En los últimos 12 meses, ¿con qué frecuencia ha realizado compras por Internet, para su uso personal? (RU)",1075,4,70.3285,True
2016,VIII,barriers_non_access,3,S3,S.3. ¿Por qué razón no paga por aplicaciones o servicios a través de internet?,3273,27,9.6605,True
2016,VIII,barriers_non_access,2,P16_OT,P.16. Señale todas las razones por las que los miembros de este hogar NO tienen acceso a Internet desde el hogar (PROPIO Y PAGADO). (N. Otro: ESPECIFIQUE:) [Other (specify)],3623,85,0.0,False
2016,VIII,barriers_non_access,1,P7B_3OT,P7.b. ¿Cuál es la empresa proveedora del servicio a través del cual señala el acceso?   (C) Utiliza un teléfono móvil o Smartphone en forma directa y/o para conectar un equipo  (ej.: computador)  a internet. IMAGEN 3A-3B (Otro ¿CUÁL?) [Other (specify)],3623,20,0.0,False
2016,VIII,barriers_non_access,1,p15_2,"P.15.2 En su hogar, ¿hay menores de 15 años con acceso a Internet?",3623,2,0.0,True
2016,VIII,barriers_non_access,1,Q903,Teléfono móvil o Smartphone con acceso propio a internet,2991,2,17.4441,True
2016,VIII,barriers_non_access,1,Q1903,No me siento seguro entregando los detalles de mis tarjetas de crédito o débito  por internet (prefiere utilizar otro medio confiable),1916,2,47.1157,True
2016,VIII,barriers_non_access,1,Q1905,No me siento seguro entregando datos personales por internet (que no sea información de tarjetas de crédito o débito),1916,2,47.1157,True
2016,VIII,barriers_non_access,1,Q1906,"No me siento seguro respecto a las garantías, a recibir bienes o servicios, o a  retornar bienes adquiridos por internet",1916,2,47.1157,True
2016,VIII,demographic_age,1,p15_2,"P.15.2 En su hogar, ¿hay menores de 15 años con acceso a Internet?",3623,2,0.0,True
2016,VIII,demographic_age,1,RANGO_ent,Rango Edad entrevistado,3623,5,0.0,True
2016,VIII,demographic_age,1,edad_ent,Edad entrevistado,3623,60,0.0,False
2016,VIII,demographic_age,1,edad_JH,Edad del Jefe de Hogar,3623,58,0.0,False
2016,VIII,demographic_education,1,edu_SEL,Educación del Entrevistado,3623,11,0.0,True
2016,VIII,demographic_education,1,edu_JH,Educación del Jefe de Hogar,3623,11,0.0,True
2016,VIII,demographic_education,1,p151,1.-Apoyo a la educación propia o de hijos / nietos / parient,2864,2,20.9495,True
2016,VIII,demographic_education,1,q132,2.-Lugar de educación / capacitación,2232,2,38.3936,True
2016,VIII,demographic_education,1,Q13B14,Necesidad por los estudios,1190,2,67.1543,True
2016,VIII,demographic_employment,1,q1403,3. Adquirir información para realizar trabajos/informes de m,2991,2,17.4441,True
2016,VIII,demographic_employment,1,q1433,33. Trabajar remotamente desde la casa u otro lugar (teletra,2991,2,17.4441,True
2016,VIII,demographic_employment,1,q1434,34.-Postular en línea a trabajos (enviar currículum),2991,2,17.4441,True
2016,VIII,demographic_employment,1,p157,7.-Por razones laborales / permite buscar trabajo,2864,2,20.9495,True
2016,VIII,demographic_employment,1,q131,1.-Lugar de trabajo (fuera del hogar),2232,2,38.3936,True
2016,VIII,demographic_employment,1,Q13B13,Necesidad por el trabajo,1190,2,67.1543,True
2016,VIII,demographic_employment,1,Q2206,Para buscar información sobre temas de trabajo,544,2,84.9848,True
2016,VIII,demographic_employment,1,Q1819,]Buscar trabajo,1075,1,70.3285,True
2016,VIII,demographic_income_gse,1,Quintil_final,,3623,5,0.0,True
2016,VIII,demographic_sex_gender,1,sex_ent,Sexo entrevistado,3623,2,0.0,True
2016,VIII,demographic_sex_gender,1,SEX_JH,Sexo del Jefe de Hogar,3623,2,0.0,True
2016,VIII,devices,4,P1608,"Costo del equipo o terminal (computador, notebook, Tablet, Smartphone, etc.)",745,2,79.4369,True
2016,VIII,devices,4,Q2109,"Los equipos para conectarse a Internet son muy caros (computador, notebook, tablet, smartphone)",632,1,82.5559,True
2016,VIII,devices,3,P7B_3OT,P7.b. ¿Cuál es la empresa proveedora del servicio a través del cual señala el acceso?   (C) Utiliza un teléfono móvil o Smartphone en forma directa y/o para conectar un equipo  (ej.: computador)  a internet. IMAGEN 3A-3B (Otro ¿CUÁL?) [Other (specify)],3623,20,0.0,False
2016,VIII,devices,3,p2610,10.-Computador portátil (notebook o laptop / netbook / table,3623,2,0.0,True
