dataset_id,reference_year,survey_wave,variable,variable_label,category_code,category_label,n_unweighted,pct_unweighted,weighted_n,pct_weighted,weight_variable,cell_rule
2017_IX_source_2017_ix,2017,IX,Q14_26,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",26.0,Buscar y descargar ofertas y promociones de bienes o servicios,458,12.72222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_26,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3142,87.27778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_27,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",27.0,"Realizar pagos en línea de servicios básicos (agua, luz, telefonía, etc.)",768,21.33333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_27,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,2832,78.66667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_28,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3232,89.77778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_28,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",28.0,"Vender bienes o servicios en forma ocasional (a través de sitios de subastas, por ejemplo)",368,10.22222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_29,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",29.0,"Vender bienes o servicios de una empresa o negocio propio (a través de un sitio web de la empresa o sitio de subastas, p",253,7.02778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_29,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3347,92.97222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_30,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3441,95.58333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_30,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",30.0,Elaborar y mantener un sitio web para una empresa o negocio propio.,159,4.41667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_31,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",31.0,"Comprar bienes, servicios o insumos para una empresa o negocio propio.",287,7.97222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_31,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3313,92.02778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_32,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",32.0,Contactar nuevos clientes y proveedores para una empresa o negocio propio.,227,6.30556,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_32,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3373,93.69444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_33,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",33.0,Trabajar remotamente desde la casa u otro lugar (teletrabajo,284,7.88889,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_33,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3316,92.11111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_34,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",34.0,Postular en línea a trabajos (enviar currículum),458,12.72222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_34,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3142,87.27778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_35,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",35.0,Realizar cursos o capacitación en línea (e-learning).,234,6.5,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_35,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3366,93.5,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_36,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3470,96.38889,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_36,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",36.0,Crear páginas web,130,3.61111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_37,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",37.0,"Obtener software, parches o actualizaciones de programas.",227,6.30556,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q14_37,"Q14.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?",0.0,0.0,3373,93.69444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,4.0,"Adquirir información para realizar tareas/informes de algún curso, materia o capacitación",243,7.96721,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,10.0,Enviar y/o recibir correos electrónicos,252,8.2623,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,3.0,Adquirir información para realizar trabajos/informes de mi actividad laboral,198,6.4918,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,25.0,Realizar transacciones bancarias,40,1.31148,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,12.0,Chatear por whatsapp,894,29.31148,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,6.0,Relacionada con salud o servicios de salud,55,1.80328,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,11.0,"Utilizar redes sociales (facebook, twitter, linkedin, etc.)",436,14.29508,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,1.0,"Adquirir información acerca de bienes o servicios (precios, especificaciones, lugares de venta)",87,2.85246,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,2.0,Adquirir información acerca de oportunidades laborales,125,4.09836,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,27.0,"Realizar pagos en línea de servicios básicos (agua, luz, telefonía, etc.)",55,1.80328,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,18.0,"Descargar, o escuchar en línea: música, películas, cortometrajes o imágenes, estaciones de radio, canales de televisión.",60,1.96721,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,8.0,Adquirir información otro tipo de información / navegación en general por sitios web,206,6.7541,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,14.0,"Crear y subir contenidos propios en redes sociales como facebook, twitter, youtube (fotos, información, videos)",59,1.93443,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,34.0,Postular en línea a trabajos (enviar currículum),35,1.14754,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,9.0,Realizar una llamada telefónica / videoconferencia por internet,45,1.47541,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15,Q15.- ¿Y cuál actividad en las que ha usado internet considera la más importante?,7.0,Adquirir información del gobierno u otras organizaciones (a través de sitios web o correo electrónico),31,1.01639,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15_2,"Q15_2.- En su opinión, ¿el acceso a Internet ha facilitado o potenciado su actividad laboral o de su empresa?",1.0,SÍ,607,65.33907,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15_2,"Q15_2.- En su opinión, ¿el acceso a Internet ha facilitado o potenciado su actividad laboral o de su empresa?",2.0,NO,322,34.66093,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15_3,"Q15_3.- En su opinión, ¿el acceso a Internet ha mejorado sus condiciones de vida, el ejercicio de derecho o el acceso a beneficios estatales (gobierno central, municipal, judicial, etc.)?",1.0,SÍ,606,68.62967,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q15_3,"Q15_3.- En su opinión, ¿el acceso a Internet ha mejorado sus condiciones de vida, el ejercicio de derecho o el acceso a beneficios estatales (gobierno central, municipal, judicial, etc.)?",2.0,NO,277,31.37033,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q16,"Q16.- ¿Cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",1.0,En los últimos 3 meses,1048,29.11111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q16,"Q16.- ¿Cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",4.0,Nunca he comprado u ordenado bienes o servicios por internet,1618,44.94444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q16,"Q16.- ¿Cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",3.0,Más de un año,147,4.08333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q16,"Q16.- ¿Cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",2.0,Entre 3 meses y un año,237,6.58333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q16,"Q16.- ¿Cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",0.0,0.0,550,15.27778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q17,"Q17.- En los últimos 12 meses, ¿con qué frecuencia ha realizado compras por Internet, para su uso personal?",3.0,"Al menos una vez al mes, pero no cada semana",273,21.24514,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q17,"Q17.- En los últimos 12 meses, ¿con qué frecuencia ha realizado compras por Internet, para su uso personal?",4.0,Menos de una vez al mes,542,42.17899,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q17,"Q17.- En los últimos 12 meses, ¿con qué frecuencia ha realizado compras por Internet, para su uso personal?",1.0,Al menos una vez al día,385,29.96109,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q17,"Q17.- En los últimos 12 meses, ¿con qué frecuencia ha realizado compras por Internet, para su uso personal?",2.0,"Al menos una vez a la semana, pero no cada día",85,6.61479,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_1,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",1.0,"Cursos de capacitación / carreras / postgrado, presenciales o por internet",85,2.36111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_1,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3515,97.63889,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_2,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",2.0,"Libros, revistas, periódicos distribuidos en forma física o por internet",131,3.63889,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_2,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3469,96.36111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_3,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",3.0,"Películas, cortometrajes o imágenes / música y canciones, distribuidos en forma física o por internet",151,4.19444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_3,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3449,95.80556,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_4,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3069,85.25,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_4,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",4.0,"Ropa, zapatillas, artículos deportivos y accesorios / alimentos, alcohol o tabaco",531,14.75,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_5,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3521,97.80556,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_5,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",5.0,"Vehículos motorizados (auto, camioneta, furgón, bus, moto, etc.).",79,2.19444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_6,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3488,96.88889,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_6,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",6.0,Productos y artículos de limpieza para el hogar / productos y artículos de higiene y cuidado personal / medicamentos.,112,3.11111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_7,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3327,92.41667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_7,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",7.0,"Equipos de audio y tv, electrodomésticos, muebles y artículos para el hogar",273,7.58333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_8,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",8.0,"Equipos de computación, accesorios o partes",160,4.44444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_8,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3440,95.55556,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_9,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",9.0,"Juegos de video o de computadora, distribuidos en forma física o por internet",138,3.83333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_9,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3462,96.16667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_10,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3553,98.69444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_10,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",10.0,"Productos financieros (acciones, seguros, otros)",47,1.30556,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_11,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",11.0,"Servicios de telecomunicaciones y tecnología de información (excluyendo programas computacionales, por ejemplo, suscripc",98,2.72222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_11,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3502,97.27778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_12,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3552,98.66667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_12,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",12.0,"Equipo fotográfico, óptico o de telecomunicaciones",48,1.33333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_13,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3477,96.58333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_13,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",13.0,"Tickets/reservas para eventos de entretención (deportivos, teatro, conciertos, )",123,3.41667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_14,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",14.0,"Productos de viaje (tickets de avión, hospedaje, alquiler de vehículo, etc.)",132,3.66667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_14,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3468,96.33333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_15,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3496,97.11111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_15,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",15.0,Alimentos y bebidas.,104,2.88889,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_16,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",97.0,Otro,172,4.77778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q18_16,"Q18.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal?",0.0,0.0,3428,95.22222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_1,"Q20A_1.- Sobre los contenidos y la regulación en internet, ¿usted cree que Deberían existir regulaciones legales que controlen el acceso a los diferentes contenidos?",2.0,No,472,15.47541,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_1,"Q20A_1.- Sobre los contenidos y la regulación en internet, ¿usted cree que Deberían existir regulaciones legales que controlen el acceso a los diferentes contenidos?",1.0,Si,2438,79.93443,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_1,"Q20A_1.- Sobre los contenidos y la regulación en internet, ¿usted cree que Deberían existir regulaciones legales que controlen el acceso a los diferentes contenidos?",99.0,NS/NR,140,4.59016,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_2,"Q20A_2.- Sobre los contenidos y la regulación en internet, ¿usted cree que Las familias deberían controlar lo que ven los integrantes del hogar?",1.0,Si,2572,84.32787,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_2,"Q20A_2.- Sobre los contenidos y la regulación en internet, ¿usted cree que Las familias deberían controlar lo que ven los integrantes del hogar?",2.0,No,370,12.13115,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_2,"Q20A_2.- Sobre los contenidos y la regulación en internet, ¿usted cree que Las familias deberían controlar lo que ven los integrantes del hogar?",99.0,NS/NR,108,3.54098,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_3,"Q20A_3.- Sobre los contenidos y la regulación en internet, ¿usted cree que Cada uno debería ser capaz de fijarse sus propios límites?",1.0,Si,2624,86.03279,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_3,"Q20A_3.- Sobre los contenidos y la regulación en internet, ¿usted cree que Cada uno debería ser capaz de fijarse sus propios límites?",2.0,No,297,9.7377,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20A_3,"Q20A_3.- Sobre los contenidos y la regulación en internet, ¿usted cree que Cada uno debería ser capaz de fijarse sus propios límites?",99.0,NS/NR,129,4.22951,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20B,"Q20B.- Frente a cosas como los vis, el correo basura, archivos espías, entre otros que pueden llegar por internet, ¿cuán protegido se siente usted?",3.0,3 DESPROTEGIDO,908,29.77049,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20B,"Q20B.- Frente a cosas como los vis, el correo basura, archivos espías, entre otros que pueden llegar por internet, ¿cuán protegido se siente usted?",2.0,2 PROTEGIDO,1245,40.81967,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20B,"Q20B.- Frente a cosas como los vis, el correo basura, archivos espías, entre otros que pueden llegar por internet, ¿cuán protegido se siente usted?",4.0,4 MUY DESPROTEGIDO,366,12.0,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20B,"Q20B.- Frente a cosas como los vis, el correo basura, archivos espías, entre otros que pueden llegar por internet, ¿cuán protegido se siente usted?",1.0,1 MUY PROTEGIDO,319,10.45902,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20B,"Q20B.- Frente a cosas como los vis, el correo basura, archivos espías, entre otros que pueden llegar por internet, ¿cuán protegido se siente usted?",99.0,NS/NR,212,6.95082,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20C_1,Q20C.- En los últimos 3 meses: ¿qué actividades ha realizado usted en téinos de seguridad y privacidad de la infoación?  ,1.0,"Uso de algún tipo de herramienta de protección o software (antivirus, anti spam, firewall, etc.) para proteger su comput",1441,40.02778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20C_1,Q20C.- En los últimos 3 meses: ¿qué actividades ha realizado usted en téinos de seguridad y privacidad de la infoación?  ,0.0,0.0,2159,59.97222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20C_OTRA,Q20C_OTRA - Otro ¿Cuál?,-,-,3586,99.61111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q20D_OTRA,"Q20D_OTRA - Otro, ¿Cuál?",-,-,3588,99.66667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q21_OTRA,Q21_OTRA - OTRO. ¿Cuál?,-,-,3580,99.44444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q21A,Q21A.- ¿Y cuál de estas razones es la que considera la más importante?,3.0,No le interesa utilizar internet por razones distintas a la utilidad que tiene para usted.,57,10.36364,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q21A,Q21A.- ¿Y cuál de estas razones es la que considera la más importante?,5.0,No sé cómo utilizar el Internet,81,14.72727,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q21A,Q21A.- ¿Y cuál de estas razones es la que considera la más importante?,4.0,No sé utilizar el computador y/o Smartphone,68,12.36364,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q21A,Q21A.- ¿Y cuál de estas razones es la que considera la más importante?,1.0,No sé bien para qué sirve el Internet / no sé cuáles son los beneficios,77,14.0,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q21A,Q21A.- ¿Y cuál de estas razones es la que considera la más importante?,2.0,No lo necesito / no me sirve,117,21.27273,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,Q21A,Q21A.- ¿Y cuál de estas razones es la que considera la más importante?,11.0,La conexión a Internet es muy cara,35,6.36364,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S1_OTRA,,-,-,3592,99.77778,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S2_OTRA,,-,-,3593,99.80556,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S3_OTRA,,-,-,3590,99.72222,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S3_2_OTRA,,-,-,3586,99.61111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S3_3_OTRA,,-,-,3567,99.08333,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S3_4_OTRA,,-,-,3555,98.75,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S3_5_OTRA,,-,-,3559,98.86111,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S7,"S7.- ¿Han considerado dejar de contar con servicio de CABLE y ver contenido sólo a través de internet, como Netflix, Youtube y otros similares?",1.0,Sí lo han considerado,374,10.38889,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S7,"S7.- ¿Han considerado dejar de contar con servicio de CABLE y ver contenido sólo a través de internet, como Netflix, Youtube y otros similares?",3.0,No Tiene TvCable,709,19.69444,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,S7,"S7.- ¿Han considerado dejar de contar con servicio de CABLE y ver contenido sólo a través de internet, como Netflix, Youtube y otros similares?",2.0,No lo han considerado,2517,69.91667,,,,published only when unweighted n >= 30
2017_IX_source_2017_ix,2017,IX,FACTOR_HOGAR,,4809.0,4809.0,465,12.91667,,,,published only when unweighted n >= 30
